well_id,r,c,sp,q
14,67,55,7,1214.8168
15,57,30,7,2433.19446
16,32,31,7,0.0
17,31,59,7,0.0
18,35,61,7,1437.94398
19,43,61,7,962.462299
0,70,59,8,2174.61001
1,37,34,8,0.0
2,31,49,8,0.0
3,77,44,8,1271.49252
4,47,49,8,509.832594
5,45,51,8,0.0
6,44,39,8,0.0
7,38,59,8,917.865488
8,77,34,8,0.0
9,36,47,8,0.0
10,73,39,8,409.10652
11,77,42,8,2243.57759
12,64,58,8,0.0
13,35,48,8,693.862734
14,67,55,8,1214.8168
15,57,30,8,0.0
16,32,31,8,1988.28277
17,31,59,8,0.0
18,35,61,8,1437.94398
19,43,61,8,962.462299
0,70,59,9,2174.61001
1,37,34,9,0.0
2,31,49,9,0.0
3,77,44,9,1271.49252
4,47,49,9,509.832594
5,45,51,9,0.0
6,44,39,9,838.635776
7,38,59,9,0.0
8,77,34,9,0.0
9,36,47,9,0.0
10,73,39,9,0.0
11,77,42,9,2243.57759
12,64,58,9,0.0
13,35,48,9,693.862734
14,67,55,9,0.0
15,57,30,9,2433.19446
16,32,31,9,1988.28277
17,31,59,9,1836.6553
18,35,61,9,1437.94398
19,43,61,9,0.0
0,70,59,10,2174.61001
1,37,34,10,380.625853
2,31,49,10,0.0
3,77,44,10,1271.49252
4,47,49,10,509.832594
5,45,51,10,329.029111
6,44,39,10,838.635776
7,38,59,10,917.865488
8,77,34,10,595.008896
9,36,47,10,1577.10088
10,73,39,10,409.10652
11,77,42,10,0.0
12,64,58,10,0.0
13,35,48,10,693.862734
14,67,55,10,0.0
15,57,30,10,0.0
16,32,31,10,1988.28277
17,31,59,10,1836.6553
18,35,61,10,1437.94398
19,43,61,10,0.0
0,70,59,11,2174.61001
1,37,34,11,0.0
2,31,49,11,2005.59134
3,77,44,11,0.0
4,47,49,11,0.0
5,45,51,11,0.0
6,44,39,11,0.0
7,38,59,11,0.0
8,77,34,11,595.008896
9,36,47,11,0.0
10,73,39,11,0.0
11,77,42,11,2243.57759
12,64,58,11,2357.91312
13,35,48,11,693.862734
14,67,55,11,0.0
15,57,30,11,2433.19446
16,32,31,11,1988.28277
17,31,59,11,1836.6553
18,35,61,11,1437.94398
19,43,61,11,962.462299
0,70,59,12,2174.61001
1,37,34,12,0.0
2,31,49,12,2005.59134
3,77,44,12,1271.49252
4,47,49,12,0.0
5,45,51,12,0.0
6,44,39,12,0.0
7,38,59,12,0.0
8,77,34,12,0.0
9,36,47,12,0.0
10,73,39,12,409.10652
11,77,42,12,2243.57759
12,64,58,12,0.0
13,35,48,12,693.862734
14,67,55,12,1214.8168
15,57,30,12,2433.19446
16,32,31,12,1988.28277
17,31,59,12,0.0
18,35,61,12,1437.94398
19,43,61,12,962.462299
0,70,59,13,2174.61001
1,37,34,13,0.0
2,31,49,13,0.0
3,77,44,13,0.0
4,47,49,13,509.832594
5,45,51,13,329.029111
6,44,39,13,838.635776
7,38,59,13,917.865488
8,77,34,13,595.008896
9,36,47,13,1577.10088
10,73,39,13,409.10652
11,77,42,13,2243.57759
12,64,58,13,0.0
13,35,48,13,0.0
14,67,55,13,1214.8168
15,57,30,13,0.0
16,32,31,13,1988.28277
17,31,59,13,1836.6553
18,35,61,13,0.0
19,43,61,13,962.462299
0,70,59,14,2174.61001
1,37,34,14,380.625853
2,31,49,14,2005.59134
3,77,44,14,1271.49252
4,47,49,14,0.0
5,45,51,14,0.0
6,44,39,14,838.635776
7,38,59,14,917.865488
8,77,34,14,595.008896
9,36,47,14,1577.10088
10,73,39,14,409.10652
11,77,42,14,2243.57759
12,64,58,14,2357.91312
13,35,48,14,0.0
14,67,55,14,0.0
15,57,30,14,2433.19446
16,32,31,14,0.0
17,31,59,14,0.0
18,35,61,14,0.0
19,43,61,14,0.0
0,70,59,15,0.0
1,37,34,15,0.0
2,31,49,15,2005.59134
3,77,44,15,1271.49252
4,47,49,15,509.832594
5,45,51,15,329.029111
6,44,39,15,0.0
7,38,59,15,917.865488
8,77,34,15,0.0
9,36,47,15,1577.10088
10,73,39,15,409.10652
11,77,42,15,0.0
12,64,58,15,2357.91312
13,35,48,15,693.862734
14,67,55,15,1214.8168
15,57,30,15,2433.19446
16,32,31,15,1988.28277
17,31,59,15,1836.6553
18,35,61,15,1437.94398
19,43,61,15,0.0
0,70,59,16,2174.61001
1,37,34,16,0.0
2,31,49,16,0.0
3,77,44,16,1271.49252
4,47,49,16,0.0
5,45,51,16,329.029111
6,44,39,16,838.635776
7,38,59,16,0.0
8,77,34,16,595.008896
9,36,47,16,0.0
10,73,39,16,409.10652
11,77,42,16,2243.57759
12,64,58,16,2357.91312
13,35,48,16,0.0
14,67,55,16,1214.8168
15,57,30,16,2433.19446
16,32,31,16,0.0
17,31,59,16,0.0
18,35,61,16,0.0
19,43,61,16,962.462299
0,70,59,17,0.0
1,37,34,17,0.0
2,31,49,17,2005.59134
3,77,44,17,0.0
4,47,49,17,509.832594
5,45,51,17,0.0
6,44,39,17,838.635776
7,38,59,17,0.0
8,77,34,17,595.008896
9,36,47,17,0.0
10,73,39,17,409.10652
11,77,42,17,0.0
12,64,58,17,2357.91312
13,35,48,17,693.862734
14,67,55,17,1214.8168
15,57,30,17,0.0
16,32,31,17,0.0
17,31,59,17,0.0
18,35,61,17,1437.94398
19,43,61,17,0.0
0,70,59,18,2174.61001
1,37,34,18,380.625853
2,31,49,18,2005.59134
3,77,44,18,0.0
4,47,49,18,509.832594
5,45,51,18,329.029111
6,44,39,18,838.635776
7,38,59,18,0.0
8,77,34,18,0.0
9,36,47,18,1577.10088
10,73,39,18,409.10652
11,77,42,18,2243.57759
12,64,58,18,2357.91312
13,35,48,18,693.862734
14,67,55,18,0.0
15,57,30,18,0.0
16,32,31,18,1988.28277
17,31,59,18,0.0
18,35,61,18,0.0
19,43,61,18,0.0
0,70,59,19,0.0
1,37,34,19,0.0
2,31,49,19,2005.59134
3,77,44,19,1271.49252
4,47,49,19,0.0
5,45,51,19,0.0
6,44,39,19,0.0
7,38,59,19,0.0
8,77,34,19,0.0
9,36,47,19,0.0
10,73,39,19,0.0
11,77,42,19,2243.57759
12,64,58,19,0.0
13,35,48,19,0.0
14,67,55,19,0.0
15,57,30,19,0.0
16,32,31,19,1988.28277
17,31,59,19,1836.6553
18,35,61,19,0.0
19,43,61,19,962.462299
0,70,59,20,0.0
1,37,34,20,0.0
2,31,49,20,2005.59134
3,77,44,20,0.0
4,47,49,20,0.0
5,45,51,20,329.029111
6,44,39,20,838.635776
7,38,59,20,917.865488
8,77,34,20,595.008896
9,36,47,20,0.0
10,73,39,20,0.0
11,77,42,20,0.0
12,64,58,20,2357.91312
13,35,48,20,693.862734
14,67,55,20,0.0
15,57,30,20,0.0
16,32,31,20,0.0
17,31,59,20,1836.6553
18,35,61,20,1437.94398
19,43,61,20,962.462299
0,70,59,21,2174.61001
1,37,34,21,0.0
2,31,49,21,2005.59134
3,77,44,21,0.0
4,47,49,21,509.832594
5,45,51,21,0.0
6,44,39,21,838.635776
7,38,59,21,917.865488
8,77,34,21,595.008896
9,36,47,21,0.0
10,73,39,21,0.0
11,77,42,21,0.0
12,64,58,21,2357.91312
13,35,48,21,0.0
14,67,55,21,1214.8168
15,57,30,21,0.0
16,32,31,21,0.0
17,31,59,21,0.0
18,35,61,21,1437.94398
19,43,61,21,0.0
0,70,59,22,2174.61001
1,37,34,22,380.625853
2,31,49,22,0.0
3,77,44,22,0.0
4,47,49,22,0.0
5,45,51,22,329.029111
6,44,39,22,0.0
7,38,59,22,0.0
8,77,34,22,0.0
9,36,47,22,1577.10088
10,73,39,22,409.10652
11,77,42,22,0.0
12,64,58,22,2357.91312
13,35,48,22,693.862734
14,67,55,22,1214.8168
15,57,30,22,2433.19446
16,32,31,22,0.0
17,31,59,22,1836.6553
18,35,61,22,1437.94398
19,43,61,22,962.462299
0,70,59,23,2174.61001
1,37,34,23,380.625853
2,31,49,23,2005.59134
3,77,44,23,0.0
4,47,49,23,509.832594
5,45,51,23,329.029111
6,44,39,23,0.0
7,38,59,23,917.865488
8,77,34,23,595.008896
9,36,47,23,1577.10088
10,73,39,23,0.0
11,77,42,23,0.0
12,64,58,23,0.0
13,35,48,23,0.0
14,67,55,23,1214.8168
15,57,30,23,2433.19446
16,32,31,23,0.0
17,31,59,23,0.0
18,35,61,23,0.0
19,43,61,23,0.0
0,70,59,24,0.0
1,37,34,24,380.625853
2,31,49,24,2005.59134
3,77,44,24,0.0
4,47,49,24,0.0
5,45,51,24,329.029111
6,44,39,24,838.635776
7,38,59,24,0.0
8,77,34,24,595.008896
9,36,47,24,1577.10088
10,73,39,24,0.0
11,77,42,24,0.0
12,64,58,24,2357.91312
13,35,48,24,0.0
14,67,55,24,0.0
15,57,30,24,2433.19446
16,32,31,24,0.0
17,31,59,24,0.0
18,35,61,24,1437.94398
19,43,61,24,962.462299
0,70,59,25,2174.61001
1,37,34,25,0.0
2,31,49,25,0.0
3,77,44,25,0.0
4,47,49,25,509.832594
5,45,51,25,0.0
6,44,39,25,0.0
7,38,59,25,917.865488
8,77,34,25,0.0
9,36,47,25,1577.10088
10,73,39,25,0.0
11,77,42,25,0.0
12,64,58,25,2357.91312
13,35,48,25,693.862734
14,67,55,25,0.0
15,57,30,25,0.0
16,32,31,25,1988.28277
17,31,59,25,0.0
18,35,61,25,1437.94398
19,43,61,25,962.462299
0,70,59,26,2174.61001
1,37,34,26,0.0
2,31,49,26,2005.59134
3,77,44,26,1271.49252
4,47,49,26,509.832594
5,45,51,26,0.0
6,44,39,26,0.0
7,38,59,26,0.0
8,77,34,26,595.008896
9,36,47,26,1577.10088
10,73,39,26,409.10652
11,77,42,26,0.0
12,64,58,26,2357.91312
13,35,48,26,693.862734
14,67,55,26,0.0
15,57,30,26,0.0
16,32,31,26,1988.28277
17,31,59,26,1836.6553
18,35,61,26,1437.94398
19,43,61,26,0.0
0,70,59,27,0.0
1,37,34,27,380.625853
2,31,49,27,0.0
3,77,44,27,1271.49252
4,47,49,27,0.0
5,45,51,27,0.0
6,44,39,27,0.0
7,38,59,27,0.0
8,77,34,27,0.0
9,36,47,27,0.0
10,73,39,27,409.10652
11,77,42,27,0.0
12,64,58,27,0.0
13,35,48,27,0.0
14,67,55,27,1214.8168
15,57,30,27,2433.19446
16,32,31,27,1988.28277
17,31,59,27,0.0
18,35,61,27,1437.94398
19,43,61,27,962.462299
0,70,59,28,0.0
1,37,34,28,380.625853
2,31,49,28,0.0
3,77,44,28,1271.49252
4,47,49,28,509.832594
5,45,51,28,0.0
6,44,39,28,838.635776
7,38,59,28,917.865488
8,77,34,28,595.008896
9,36,47,28,1577.10088
10,73,39,28,409.10652
11,77,42,28,2243.57759
12,64,58,28,2357.91312
13,35,48,28,693.862734
14,67,55,28,0.0
15,57,30,28,0.0
16,32,31,28,1988.28277
17,31,59,28,1836.6553
18,35,61,28,1437.94398
19,43,61,28,0.0
0,70,59,29,0.0
1,37,34,29,380.625853
2,31,49,29,0.0
3,77,44,29,0.0
4,47,49,29,0.0
5,45,51,29,329.029111
6,44,39,29,838.635776
7,38,59,29,0.0
8,77,34,29,0.0
9,36,47,29,0.0
10,73,39,29,0.0
11,77,42,29,0.0
12,64,58,29,2357.91312
13,35,48,29,693.862734
14,67,55,29,1214.8168
15,57,30,29,2433.19446
16,32,31,29,1988.28277
17,31,59,29,0.0
18,35,61,29,1437.94398
19,43,61,29,962.462299
0,70,59,30,0.0
1,37,34,30,0.0
2,31,49,30,2005.59134
3,77,44,30,1271.49252
4,47,49,30,509.832594
5,45,51,30,0.0
6,44,39,30,0.0
7,38,59,30,0.0
8,77,34,30,0.0
9,36,47,30,0.0
10,73,39,30,0.0
11,77,42,30,0.0
12,64,58,30,2357.91312
13,35,48,30,0.0
14,67,55,30,1214.8168
15,57,30,30,2433.19446
16,32,31,30,1988.28277
17,31,59,30,0.0
18,35,61,30,0.0
19,43,61,30,0.0
0,70,59,31,2174.61001
1,37,34,31,0.0
2,31,49,31,0.0
3,77,44,31,0.0
4,47,49,31,0.0
5,45,51,31,329.029111
6,44,39,31,838.635776
7,38,59,31,0.0
8,77,34,31,595.008896
9,36,47,31,1577.10088
10,73,39,31,0.0
11,77,42,31,0.0
12,64,58,31,0.0
13,35,48,31,693.862734
14,67,55,31,0.0
15,57,30,31,0.0
16,32,31,31,0.0
17,31,59,31,0.0
18,35,61,31,1437.94398
19,43,61,31,0.0
0,70,59,32,2174.61001
1,37,34,32,380.625853
2,31,49,32,0.0
3,77,44,32,0.0
4,47,49,32,0.0
5,45,51,32,329.029111
6,44,39,32,0.0
7,38,59,32,0.0
8,77,34,32,0.0
9,36,47,32,0.0
10,73,39,32,0.0
11,77,42,32,2243.57759
12,64,58,32,2357.91312
13,35,48,32,693.862734
14,67,55,32,0.0
15,57,30,32,0.0
16,32,31,32,0.0
17,31,59,32,1836.6553
18,35,61,32,1437.94398
19,43,61,32,962.462299
0,70,59,33,0.0
1,37,34,33,380.625853
2,31,49,33,0.0
3,77,44,33,0.0
4,47,49,33,0.0
5,45,51,33,0.0
6,44,39,33,838.635776
7,38,59,33,0.0
8,77,34,33,595.008896
9,36,47,33,0.0
10,73,39,33,0.0
11,77,42,33,0.0
12,64,58,33,2357.91312
13,35,48,33,0.0
14,67,55,33,0.0
15,57,30,33,0.0
16,32,31,33,1988.28277
17,31,59,33,0.0
18,35,61,33,1437.94398
19,43,61,33,962.462299
0,70,59,34,2174.61001
1,37,34,34,0.0
2,31,49,34,2005.59134
3,77,44,34,0.0
4,47,49,34,0.0
5,45,51,34,0.0
6,44,39,34,838.635776
7,38,59,34,0.0
8,77,34,34,0.0
9,36,47,34,0.0
10,73,39,34,409.10652
11,77,42,34,2243.57759
12,64,58,34,0.0
13,35,48,34,693.862734
14,67,55,34,1214.8168
15,57,30,34,0.0
16,32,31,34,0.0
17,31,59,34,1836.6553
18,35,61,34,1437.94398
19,43,61,34,0.0
0,70,59,35,2174.61001
1,37,34,35,380.625853
2,31,49,35,2005.59134
3,77,44,35,1271.49252
4,47,49,35,0.0
5,45,51,35,329.029111
6,44,39,35,838.635776
7,38,59,35,917.865488
8,77,34,35,595.008896
9,36,47,35,1577.10088
10,73,39,35,409.10652
11,77,42,35,0.0
12,64,58,35,2357.91312
13,35,48,35,693.862734
14,67,55,35,1214.8168
15,57,30,35,0.0
16,32,31,35,0.0
17,31,59,35,1836.6553
18,35,61,35,1437.94398
19,43,61,35,962.462299
0,70,59,36,0.0
1,37,34,36,380.625853
2,31,49,36,0.0
3,77,44,36,0.0
4,47,49,36,509.832594
5,45,51,36,0.0
6,44,39,36,0.0
7,38,59,36,917.865488
8,77,34,36,595.008896
9,36,47,36,0.0
10,73,39,36,409.10652
11,77,42,36,0.0
12,64,58,36,0.0
13,35,48,36,693.862734
14,67,55,36,0.0
15,57,30,36,2433.19446
16,32,31,36,0.0
17,31,59,36,0.0
18,35,61,36,0.0
19,43,61,36,962.462299
0,70,59,37,2174.61001
1,37,34,37,0.0
2,31,49,37,0.0
3,77,44,37,1271.49252
4,47,49,37,0.0
5,45,51,37,0.0
6,44,39,37,838.635776
7,38,59,37,0.0
8,77,34,37,595.008896
9,36,47,37,0.0
10,73,39,37,0.0
11,77,42,37,0.0
12,64,58,37,2357.91312
13,35,48,37,693.862734
14,67,55,37,0.0
15,57,30,37,2433.19446
16,32,31,37,1988.28277
17,31,59,37,1836.6553
18,35,61,37,1437.94398
19,43,61,37,0.0
0,70,59,38,0.0
1,37,34,38,380.625853
2,31,49,38,2005.59134
3,77,44,38,0.0
4,47,49,38,509.832594
5,45,51,38,329.029111
6,44,39,38,0.0
7,38,59,38,0.0
8,77,34,38,0.0
9,36,47,38,1577.10088
10,73,39,38,0.0
11,77,42,38,0.0
12,64,58,38,0.0
13,35,48,38,693.862734
14,67,55,38,1214.8168
15,57,30,38,2433.19446
16,32,31,38,0.0
17,31,59,38,1836.6553
18,35,61,38,0.0
19,43,61,38,962.462299
0,70,59,39,2174.61001
1,37,34,39,0.0
2,31,49,39,0.0
3,77,44,39,1271.49252
4,47,49,39,0.0
5,45,51,39,329.029111
6,44,39,39,838.635776
7,38,59,39,917.865488
8,77,34,39,0.0
9,36,47,39,0.0
10,73,39,39,409.10652
11,77,42,39,2243.57759
12,64,58,39,2357.91312
13,35,48,39,0.0
14,67,55,39,0.0
15,57,30,39,2433.19446
16,32,31,39,1988.28277
17,31,59,39,0.0
18,35,61,39,0.0
19,43,61,39,962.462299
0,70,59,40,2174.61001
1,37,34,40,0.0
2,31,49,40,2005.59134
3,77,44,40,0.0
4,47,49,40,0.0
5,45,51,40,0.0
6,44,39,40,0.0
7,38,59,40,917.865488
8,77,34,40,595.008896
9,36,47,40,1577.10088
10,73,39,40,0.0
11,77,42,40,0.0
12,64,58,40,2357.91312
13,35,48,40,693.862734
14,67,55,40,0.0
15,57,30,40,2433.19446
16,32,31,40,0.0
17,31,59,40,0.0
18,35,61,40,1437.94398
19,43,61,40,0.0
0,70,59,41,0.0
1,37,34,41,380.625853
2,31,49,41,0.0
3,77,44,41,0.0
4,47,49,41,509.832594
5,45,51,41,0.0
6,44,39,41,0.0
7,38,59,41,917.865488
8,77,34,41,595.008896
9,36,47,41,1577.10088
10,73,39,41,0.0
11,77,42,41,0.0
12,64,58,41,2357.91312
13,35,48,41,0.0
14,67,55,41,0.0
15,57,30,41,0.0
16,32,31,41,0.0
17,31,59,41,0.0
18,35,61,41,1437.94398
19,43,61,41,0.0
0,70,59,42,0.0
1,37,34,42,380.625853
2,31,49,42,2005.59134
3,77,44,42,1271.49252
4,47,49,42,509.832594
5,45,51,42,0.0
6,44,39,42,0.0
7,38,59,42,917.865488
8,77,34,42,595.008896
9,36,47,42,1577.10088
10,73,39,42,0.0
11,77,42,42,2243.57759
12,64,58,42,2357.91312
13,35,48,42,693.862734
14,67,55,42,0.0
15,57,30,42,0.0
16,32,31,42,0.0
17,31,59,42,1836.6553
18,35,61,42,0.0
19,43,61,42,962.462299
0,70,59,43,2174.61001
1,37,34,43,0.0
2,31,49,43,0.0
3,77,44,43,1271.49252
4,47,49,43,0.0
5,45,51,43,329.029111
6,44,39,43,838.635776
7,38,59,43,917.865488
8,77,34,43,0.0
9,36,47,43,0.0
10,73,39,43,409.10652
11,77,42,43,2243.57759
12,64,58,43,2357.91312
13,35,48,43,0.0
14,67,55,43,0.0
15,57,30,43,2433.19446
16,32,31,43,0.0
17,31,59,43,0.0
18,35,61,43,0.0
19,43,61,43,0.0
0,70,59,44,0.0
1,37,34,44,380.625853
2,31,49,44,0.0
3,77,44,44,0.0
4,47,49,44,0.0
5,45,51,44,329.029111
6,44,39,44,0.0
7,38,59,44,0.0
8,77,34,44,595.008896
9,36,47,44,0.0
10,73,39,44,409.10652
11,77,42,44,2243.57759
12,64,58,44,0.0
13,35,48,44,0.0
14,67,55,44,1214.8168
15,57,30,44,0.0
16,32,31,44,1988.28277
17,31,59,44,1836.6553
18,35,61,44,0.0
19,43,61,44,962.462299
0,70,59,45,2174.61001
1,37,34,45,0.0
2,31,49,45,2005.59134
3,77,44,45,1271.49252
4,47,49,45,509.832594
5,45,51,45,329.029111
6,44,39,45,838.635776
7,38,59,45,0.0
8,77,34,45,0.0
9,36,47,45,0.0
10,73,39,45,0.0
11,77,42,45,2243.57759
12,64,58,45,0.0
13,35,48,45,0.0
14,67,55,45,1214.8168
15,57,30,45,0.0
16,32,31,45,0.0
17,31,59,45,1836.6553
18,35,61,45,0.0
19,43,61,45,962.462299
0,70,59,46,2174.61001
1,37,34,46,380.625853
2,31,49,46,0.0
3,77,44,46,0.0
4,47,49,46,509.832594
5,45,51,46,329.029111
6,44,39,46,0.0
7,38,59,46,917.865488
8,77,34,46,0.0
9,36,47,46,1577.10088
10,73,39,46,409.10652
11,77,42,46,2243.57759
12,64,58,46,2357.91312
13,35,48,46,693.862734
14,67,55,46,1214.8168
15,57,30,46,2433.19446
16,32,31,46,0.0
17,31,59,46,1836.6553
18,35,61,46,0.0
19,43,61,46,0.0
0,70,59,47,2174.61001
1,37,34,47,0.0
2,31,49,47,2005.59134
3,77,44,47,1271.49252
4,47,49,47,509.832594
5,45,51,47,329.029111
6,44,39,47,0.0
7,38,59,47,917.865488
8,77,34,47,595.008896
9,36,47,47,0.0
10,73,39,47,409.10652
11,77,42,47,0.0
12,64,58,47,2357.91312
13,35,48,47,0.0
14,67,55,47,1214.8168
15,57,30,47,2433.19446
16,32,31,47,1988.28277
17,31,59,47,0.0
18,35,61,47,0.0
19,43,61,47,0.0
0,70,59,48,2174.61001
1,37,34,48,380.625853
2,31,49,48,2005.59134
3,77,44,48,1271.49252
4,47,49,48,0.0
5,45,51,48,0.0
6,44,39,48,838.635776
7,38,59,48,0.0
8,77,34,48,0.0
9,36,47,48,0.0
10,73,39,48,409.10652
11,77,42,48,2243.57759
12,64,58,48,0.0
13,35,48,48,0.0
14,67,55,48,1214.8168
15,57,30,48,2433.19446
16,32,31,48,1988.28277
17,31,59,48,1836.6553
18,35,61,48,1437.94398
19,43,61,48,962.462299
0,70,59,49,0.0
1,37,34,49,380.625853
2,31,49,49,2005.59134
3,77,44,49,0.0
4,47,49,49,0.0
5,45,51,49,0.0
6,44,39,49,0.0
7,38,59,49,917.865488
8,77,34,49,595.008896
9,36,47,49,0.0
10,73,39,49,409.10652
11,77,42,49,0.0
12,64,58,49,0.0
13,35,48,49,693.862734
14,67,55,49,0.0
15,57,30,49,2433.19446
16,32,31,49,0.0
17,31,59,49,0.0
18,35,61,49,1437.94398
19,43,61,49,0.0
0,70,59,50,0.0
1,37,34,50,380.625853
2,31,49,50,2005.59134
3,77,44,50,1271.49252
4,47,49,50,509.832594
5,45,51,50,329.029111
6,44,39,50,838.635776
7,38,59,50,0.0
8,77,34,50,0.0
9,36,47,50,1577.10088
10,73,39,50,0.0
11,77,42,50,0.0
12,64,58,50,2357.91312
13,35,48,50,693.862734
14,67,55,50,0.0
15,57,30,50,0.0
16,32,31,50,1988.28277
17,31,59,50,0.0
18,35,61,50,1437.94398
19,43,61,50,0.0
0,70,59,51,0.0
1,37,34,51,380.625853
2,31,49,51,2005.59134
3,77,44,51,0.0
4,47,49,51,509.832594
5,45,51,51,329.029111
6,44,39,51,838.635776
7,38,59,51,917.865488
8,77,34,51,0.0
9,36,47,51,0.0
10,73,39,51,409.10652
11,77,42,51,2243.57759
12,64,58,51,2357.91312
13,35,48,51,0.0
14,67,55,51,1214.8168
15,57,30,51,2433.19446
16,32,31,51,1988.28277
17,31,59,51,0.0
18,35,61,51,0.0
19,43,61,51,962.462299
