obsnme,obsval,weight,obsgp
h_p0_cp106,7.99513063611812e-05,1.0,head
h_p0_cp107,4.525596182247682e-05,1.0,head
h_p0_cp108,3.176557129336288e-05,1.0,head
h_p0_cp109,0.00010962384408230719,1.0,head
h_p0_cp110,1.2520747986854985e-05,1.0,head
h_p0_cp111,0.0002914483657150413,1.0,head
h_p0_cp112,4.9418481467000674e-06,1.0,head
h_p0_cp113,0.0007229001141695335,1.0,head
h_p0_cp114,1.946244083228521e-06,1.0,head
h_p0_cp115,0.0015786073399794986,1.0,head
h_p0_cp116,7.592293513880577e-07,1.0,head
h_p0_cp117,0.00283808711878919,1.0,head
h_p0_cp118,2.951883288915269e-07,1.0,head
h_p0_cp119,0.003724523449136541,1.0,head
h_p0_cp120,1.2809414329240099e-07,1.0,head
h_p0_cp121,0.0028380518565427337,1.0,head
h_p0_cp122,1.092598722607363e-07,1.0,head
h_p0_cp123,0.0015784849961164582,1.0,head
h_p0_cp124,2.571946424723137e-07,1.0,head
h_p0_cp125,0.0007225198592095694,1.0,head
h_p0_cp126,8.424503903370351e-07,1.0,head
h_p0_cp127,0.00029031412964286574,1.0,head
h_p0_cp128,2.8355198082863353e-06,1.0,head
h_p0_cp129,0.00010637784293976438,1.0,head
h_p0_cp130,9.35774050958571e-06,1.0,head
h_p0_cp131,3.6420026617633994e-05,1.0,head
h_p0_cp132,2.9944852030894253e-05,1.0,head
h_p0_cp133,1.1841922969324514e-05,1.0,head
h_p0_cp134,9.20804700399458e-05,1.0,head
h_p0_cp135,3.6984533835493494e-06,1.0,head
h_p0_cp136,0.0002689402731448354,1.0,head
h_p0_cp137,1.1181525678694015e-06,1.0,head
h_p0_cp138,0.0007339481876442733,1.0,head
h_p0_cp139,3.285886123194359e-07,1.0,head
h_p0_cp140,0.001826604016514466,1.0,head
h_p0_cp141,9.364430297864601e-08,1.0,head
h_p0_cp142,0.003990561801401782,1.0,head
h_p0_cp143,2.549677446950227e-08,1.0,head
h_p0_cp144,0.00717485787708938,1.0,head
h_p0_cp145,6.84008227835875e-09,1.0,head
h_p0_cp146,0.00941591959735888,1.0,head
h_p0_cp147,4.342609827290289e-09,1.0,head
h_p0_cp148,0.007174857794325362,1.0,head
h_p0_cp149,1.2711097951978445e-08,1.0,head
h_p0_cp150,0.003990561806404003,1.0,head
h_p0_cp151,4.4166426960146055e-08,1.0,head
h_p0_cp152,0.0018266040747221268,1.0,head
h_p0_cp153,1.4408237802854273e-07,1.0,head
h_p0_cp154,0.0007339480043810909,1.0,head
h_p0_cp155,4.4845319280284457e-07,1.0,head
h_p0_cp156,0.0002689398388611153,1.0,head
h_p0_cp157,1.3409589882940054e-06,1.0,head
h_p0_cp158,9.208018445860944e-05,1.0,head
h_p0_cp159,3.841318402919569e-06,1.0,head
h_p0_cp160,2.994463966388139e-05,1.0,head
h_p0_cp161,1.0459768873261055e-05,1.0,head
h_p0_cp162,9.357253929920262e-06,1.0,head
h_p0_cp163,2.6758441435958957e-05,1.0,head
h_p0_cp164,2.83399867839762e-06,1.0,head
h_p0_cp165,6.326826087388326e-05,1.0,head
h_p0_cp166,8.37844709167257e-07,1.0,head
h_p0_cp167,0.00013509575046555256,1.0,head
h_p0_cp168,2.436900103930384e-07,1.0,head
h_p0_cp169,0.0002518748519833025,1.0,head
h_p0_cp170,7.07491381035652e-08,1.0,head
h_p0_cp171,0.0003897875290022057,1.0,head
h_p0_cp172,2.1330379240680486e-08,1.0,head
h_p0_cp173,0.0004641883449494344,1.0,head
h_p0_cp174,7.436938176397234e-09,1.0,head
h_p0_cp175,0.0003897875076290802,1.0,head
h_p0_cp176,3.60751073458232e-09,1.0,head
h_p0_cp177,0.00025187483106492436,1.0,head
h_p0_cp178,2.6007000997196883e-09,1.0,head
h_p0_cp179,0.00013509578911907738,1.0,head
h_p0_cp180,2.3824213712941855e-09,1.0,head
h_p0_cp181,6.326834136416437e-05,1.0,head
h_p0_cp182,2.378783392487094e-09,1.0,head
h_p0_cp183,2.6758489411804476e-05,1.0,head
h_p0_cp184,2.4156179279088974e-09,1.0,head
h_p0_cp185,1.0459851409905241e-05,1.0,head
h_p0_cp186,2.43198883254081e-09,1.0,head
h_p0_cp187,3.841448688035598e-06,1.0,head
h_p0_cp188,2.4087967176456004e-09,1.0,head
h_p0_cp189,1.3410744941211306e-06,1.0,head
h_p0_cp190,2.3501343093812466e-09,1.0,head
h_p0_cp191,4.485127647058107e-07,1.0,head
h_p0_cp192,2.27510099648498e-09,1.0,head
h_p0_cp193,1.4407055459741969e-07,1.0,head
h_p0_cp194,2.202796167694032e-09,1.0,head
h_p0_cp195,4.4018634071107954e-08,1.0,head
h_p0_cp196,2.1441337594296783e-09,1.0,head
h_p0_cp197,1.2134250937378965e-08,1.0,head
h_p0_cp198,2.10275175049901e-09,1.0,head
h_p0_cp199,2.2316726244753227e-09,1.0,head
h_p0_cp200,2.076376404147595e-09,1.0,head
h_p0_cp201,-7.769358489895239e-10,1.0,head
h_p0_cp202,2.0609149942174554e-09,1.0,head
h_p0_cp203,-1.6743797459639609e-09,1.0,head
h_p0_cp204,2.052729541901499e-09,1.0,head
h_p0_cp205,-1.937905835802667e-09,1.0,head
h_p0_cp206,2.048636815743521e-09,1.0,head
h_p0_cp207,-2.0140760170761496e-09,1.0,head
h_p0_cp208,2.046817826339975e-09,1.0,head
h_p0_cp209,-2.0363586372695863e-09,1.0,head
h_p0_cp210,2.0454535842873156e-09,1.0,head
h_p0_cp211,-2.042725100181997e-09,1.0,head
h_p1_cp0,7.13422327862645e-05,1.0,head
h_p1_cp1,1.1400516086723655e-09,1.0,head
h_p1_cp2,0.00017175036236949381,1.0,head
h_p1_cp3,7.062226359266788e-10,1.0,head
h_p1_cp4,0.00038179586135811405,1.0,head
h_p1_cp5,-4.420144250616431e-10,1.0,head
h_p1_cp6,0.0007666907677048584,1.0,head
h_p1_cp7,-8.230927051045001e-10,1.0,head
h_p1_cp8,0.0013483833522514033,1.0,head
h_p1_cp9,8.440110832452774e-10,1.0,head
h_p1_cp10,0.0019866557704517618,1.0,head
h_p1_cp11,8.24002199806273e-10,1.0,head
h_p1_cp12,0.0023063691605784697,1.0,head
h_p1_cp13,7.080416253302246e-10,1.0,head
h_p1_cp14,0.001986867563573469,1.0,head
h_p1_cp15,2.7989699447061867e-09,1.0,head
h_p1_cp16,0.0013487643200278399,1.0,head
h_p1_cp17,1.0099483915837482e-08,1.0,head
h_p1_cp18,0.0007671570856473409,1.0,head
h_p1_cp19,2.2234871721593663e-08,1.0,head
h_p1_cp20,0.0003822501903414377,1.0,head
h_p1_cp21,4.6725745050935075e-08,1.0,head
h_p1_cp22,0.00017213084174727555,1.0,head
h_p1_cp23,9.499262887402438e-08,1.0,head
h_p1_cp24,7.165115675888956e-05,1.0,head
h_p1_cp25,1.8128002921002917e-07,1.0,head
h_p1_cp26,2.812118100337102e-05,1.0,head
h_p1_cp27,3.1348236007033847e-07,1.0,head
h_p1_cp28,1.0844677035493078e-05,1.0,head
h_p1_cp29,4.935050128551666e-07,1.0,head
h_p1_cp30,5.061752290203003e-06,1.0,head
h_p1_cp31,6.987111191847362e-07,1.0,head
h_p1_cp32,5.217675607127603e-06,1.0,head
h_p1_cp33,8.712077033123933e-07,1.0,head
h_p1_cp34,1.1597784123296151e-05,1.0,head
h_p1_cp35,9.468926691624802e-07,1.0,head
h_p1_cp36,3.0840353701933054e-05,1.0,head
h_p1_cp37,8.932634045777377e-07,1.0,head
h_p1_cp38,8.078734072114457e-05,1.0,head
h_p1_cp39,7.373173502855934e-07,1.0,head
h_p1_cp40,0.00019938535479013808,1.0,head
h_p1_cp41,5.368315214582253e-07,1.0,head
h_p1_cp42,0.00045008959818915173,1.0,head
h_p1_cp43,3.4967774809047114e-07,1.0,head
h_p1_cp44,0.0008937357738432183,1.0,head
h_p1_cp45,2.069996298814658e-07,1.0,head
h_p1_cp46,0.001470530647338819,1.0,head
h_p1_cp47,1.1421479939599521e-07,1.0,head
h_p1_cp48,0.0018191765734627552,1.0,head
h_p1_cp49,5.7904344430426136e-08,1.0,head
h_p1_cp50,0.0014728913074577576,1.0,head
h_p1_cp51,2.653382580319885e-08,1.0,head
h_p1_cp52,0.0009091978811284207,1.0,head
h_p1_cp53,1.1006250133505091e-08,1.0,head
h_p1_cp54,0.0005080962332613126,1.0,head
h_p1_cp55,5.569972927332856e-09,1.0,head
h_p1_cp56,0.00037129093357179954,1.0,head
h_p1_cp57,2.4579094315413386e-09,1.0,head
h_p1_cp58,0.0005308398222041433,1.0,head
h_p1_cp59,1.1707470548572019e-09,1.0,head
h_p1_cp60,0.0011014038022949535,1.0,head
h_p1_cp61,2.311480784555897e-09,1.0,head
h_p1_cp62,0.0023051674190810445,1.0,head
h_p1_cp63,1.7239472072105855e-09,1.0,head
h_p1_cp64,0.0043010466331452335,1.0,head
h_p1_cp65,5.015863280277699e-10,1.0,head
h_p1_cp66,0.006693269228435383,1.0,head
h_p1_cp67,4.411049303598702e-11,1.0,head
h_p1_cp68,0.008009580577436282,1.0,head
h_p1_cp69,1.5429577615577728e-09,1.0,head
h_p1_cp70,0.006692336616652028,1.0,head
h_p1_cp71,1.0948042472591624e-09,1.0,head
h_p1_cp72,0.004297850518014457,1.0,head
h_p1_cp73,-8.617462299298495e-11,1.0,head
h_p1_cp74,0.0022954465462134976,1.0,head
h_p1_cp75,-5.400124791776761e-10,1.0,head
h_p1_cp76,0.0010733629228525388,1.0,head
h_p1_cp77,9.522409527562559e-10,1.0,head
h_p1_cp78,0.00045450666857504984,1.0,head
h_p1_cp79,4.995399649487808e-10,1.0,head
h_p1_cp80,0.00017833146148404921,1.0,head
h_p1_cp81,-6.800746632507071e-10,1.0,head
h_p1_cp82,6.589708300452912e-05,1.0,head
h_p1_cp83,-1.1273186828475446e-09,1.0,head
h_p1_cp84,0.00019306459716972313,1.0,head
h_p1_cp85,0.00015864750071159506,1.0,head
h_p1_cp86,0.0004920575192954857,1.0,head
h_p1_cp87,0.0003526789919305884,1.0,head
h_p1_cp88,0.0011620570317063539,1.0,head
h_p1_cp89,0.0007082458141667303,1.0,head
h_p1_cp90,0.002485172019987658,1.0,head
h_p1_cp91,0.0012456790811938845,1.0,head
h_p1_cp92,0.00465322144646052,1.0,head
h_p1_cp93,0.0018356370371748199,1.0,head
h_p1_cp94,0.007246120010222512,1.0,head
h_p1_cp95,0.0021320970740816847,1.0,head
h_p1_cp96,0.008673535713569436,1.0,head
h_p1_cp97,0.0018401846764390939,1.0,head
h_p1_cp98,0.00725086645616102,1.0,head
h_p1_cp99,0.001259249394024664,1.0,head
h_p1_cp100,0.0046637111581731006,1.0,head
h_p1_cp101,0.0007427360405927175,1.0,head
h_p1_cp102,0.0025025040758919204,1.0,head
h_p1_cp103,0.0004337697596383805,1.0,head
h_p1_cp104,0.0011857246740873961,1.0,head
h_p1_cp105,0.00033624355819483753,1.0,head
h_p1_cp106,0.0005185023042031389,1.0,head
h_p1_cp107,0.00043216755830144393,1.0,head
h_p1_cp108,0.00021681708449250436,1.0,head
h_p1_cp109,0.0007611795747379801,1.0,head
h_p1_cp110,8.892220512279891e-05,1.0,head
h_p1_cp111,0.0015155574483287637,1.0,head
h_p1_cp112,3.623349766712636e-05,1.0,head
h_p1_cp113,0.0031376770443785063,1.0,head
h_p1_cp114,1.4694038782181451e-05,1.0,head
h_p1_cp115,0.006044488360203104,1.0,head
h_p1_cp116,5.910212166782003e-06,1.0,head
h_p1_cp117,0.009820023543625211,1.0,head
h_p1_cp118,2.3775141926307697e-06,1.0,head
h_p1_cp119,0.012079269266905612,1.0,head
h_p1_cp120,1.0728040251706261e-06,1.0,head
h_p1_cp121,0.009797391104484632,1.0,head
h_p1_cp122,9.260002116207033e-07,1.0,head
h_p1_cp123,0.0059879487550915655,1.0,head
h_p1_cp124,2.065847638732521e-06,1.0,head
h_p1_cp125,0.0030285669845397933,1.0,head
h_p1_cp126,6.328713880066061e-06,1.0,head
h_p1_cp127,0.0013417237953490257,1.0,head
h_p1_cp128,1.986762617889326e-05,1.0,head
h_p1_cp129,0.0005396344943164877,1.0,head
h_p1_cp130,6.0905885220563505e-05,1.0,head
h_p1_cp131,0.0002017675981278444,1.0,head
h_p1_cp132,0.0001802288456929091,1.0,head
h_p1_cp133,7.129506934688834e-05,1.0,head
h_p1_cp134,0.0005100409748592938,1.0,head
h_p1_cp135,2.409207058917673e-05,1.0,head
h_p1_cp136,0.0013640921333717415,1.0,head
h_p1_cp137,7.858530352677917e-06,1.0,head
h_p1_cp138,0.0033915213393811428,1.0,head
h_p1_cp139,2.505903921701247e-06,1.0,head
h_p1_cp140,0.007655058889667998,1.0,head
h_p1_cp141,8.319243534060661e-07,1.0,head
h_p1_cp142,0.01513396250356891,1.0,head
h_p1_cp143,4.2390183807583526e-07,1.0,head
h_p1_cp144,0.024757457762461854,1.0,head
h_p1_cp145,6.171444510982838e-07,1.0,head
h_p1_cp146,0.030508653544529807,1.0,head
h_p1_cp147,1.51906124301604e-06,1.0,head
h_p1_cp148,0.024757457738814992,1.0,head
h_p1_cp149,3.895804184139706e-06,1.0,head
h_p1_cp150,0.015133962423533376,1.0,head
h_p1_cp151,9.483761687079095e-06,1.0,head
h_p1_cp152,0.0076550587382371305,1.0,head
h_p1_cp153,2.1417554762592772e-05,1.0,head
h_p1_cp154,0.00339152114247554,1.0,head
h_p1_cp155,4.406966604619811e-05,1.0,head
h_p1_cp156,0.0013640918550663628,1.0,head
h_p1_cp157,8.101288585748989e-05,1.0,head
h_p1_cp158,0.0005100402772768575,1.0,head
h_p1_cp159,0.0001309718634274759,1.0,head
h_p1_cp160,0.00018022700442088535,1.0,head
h_p1_cp161,0.000188562421953975,1.0,head
h_p1_cp162,6.090062106522964e-05,1.0,head
h_p1_cp163,0.0002658666733168502,1.0,head
h_p1_cp164,1.985229710044223e-05,1.0,head
h_p1_cp165,0.00042607748491718667,1.0,head
h_p1_cp166,6.284720711846603e-06,1.0,head
h_p1_cp167,0.0007447607190442795,1.0,head
h_p1_cp168,1.942511516972445e-06,1.0,head
h_p1_cp169,0.0012437520565526938,1.0,head
h_p1_cp170,5.890683496545535e-07,1.0,head
h_p1_cp171,0.0017925438000929717,1.0,head
h_p1_cp172,1.7646243577473797e-07,1.0,head
h_p1_cp173,0.002062184836177039,1.0,head
h_p1_cp174,5.317451723385602e-08,1.0,head
h_p1_cp175,0.0017845496251993609,1.0,head
h_p1_cp176,1.722082743071951e-08,1.0,head
h_p1_cp177,0.0012234208422796655,1.0,head
h_p1_cp178,7.291873771464452e-09,1.0,head
h_p1_cp179,0.0007036352565137349,1.0,head
h_p1_cp180,5.054516805103049e-09,1.0,head
h_p1_cp181,0.00035436823986856325,1.0,head
h_p1_cp182,5.0054040912073106e-09,1.0,head
h_p1_cp183,0.00016110336423480476,1.0,head
h_p1_cp184,5.383753887144849e-09,1.0,head
h_p1_cp185,6.75696635425993e-05,1.0,head
h_p1_cp186,5.5501914175692946e-09,1.0,head
h_p1_cp187,2.6565225880403887e-05,1.0,head
h_p1_cp188,5.295532901072875e-09,1.0,head
h_p1_cp189,9.907481626214576e-06,1.0,head
h_p1_cp190,4.665707820095122e-09,1.0,head
h_p1_cp191,3.536981239449233e-06,1.0,head
h_p1_cp192,3.844888851745054e-09,1.0,head
h_p1_cp193,1.2170298759883735e-06,1.0,head
h_p1_cp194,3.03134584100917e-09,1.0,head
h_p1_cp195,4.0556142266723327e-07,1.0,head
h_p1_cp196,2.355591277591884e-09,1.0,head
h_p1_cp197,1.3112799024384003e-07,1.0,head
h_p1_cp198,1.8640093912836164e-09,1.0,head
h_p1_cp199,4.09195308748167e-08,1.0,head
h_p1_cp200,1.5425030142068863e-09,1.0,head
h_p1_cp201,1.1978045222349465e-08,1.0,head
h_p1_cp202,1.3496901374310255e-09,1.0,head
h_p1_cp203,2.8842350729973987e-09,1.0,head
h_p1_cp204,1.24236976262182e-09,1.0,head
h_p1_cp205,7.844391802791506e-11,1.0,head
h_p1_cp206,1.1864358384627849e-09,1.0,head
h_p1_cp207,-7.742073648842052e-10,1.0,head
h_p1_cp208,1.1586962500587106e-09,1.0,head
h_p1_cp209,-1.0295480024069548e-09,1.0,head
h_p1_cp210,1.1455085768830031e-09,1.0,head
h_p1_cp211,-1.105263436329551e-09,1.0,head
h_p2_cp0,0.00028012063921778463,1.0,head
h_p2_cp1,9.727045835461468e-10,1.0,head
h_p2_cp2,0.0006357590796142176,1.0,head
h_p2_cp3,1.0945768735837191e-09,1.0,head
h_p2_cp4,0.0013313196304807207,1.0,head
h_p2_cp5,1.1805241229012609e-09,1.0,head
h_p2_cp6,0.002520031892345287,1.0,head
h_p2_cp7,2.6402631192468107e-09,1.0,head
h_p2_cp8,0.004192883835457906,1.0,head
h_p2_cp9,6.718892109347507e-09,1.0,head
h_p2_cp10,0.0059032240264969005,1.0,head
h_p2_cp11,1.3005319488001987e-08,1.0,head
h_p2_cp12,0.006703836728775059,1.0,head
h_p2_cp13,2.43098838836886e-08,1.0,head
h_p2_cp14,0.0059040962005383335,1.0,head
h_p2_cp15,4.589537638821639e-08,1.0,head
h_p2_cp16,0.00419444519411627,1.0,head
h_p2_cp17,8.662755135446787e-08,1.0,head
h_p2_cp18,0.00252195293251134,1.0,head
h_p2_cp19,1.616690497030504e-07,1.0,head
h_p2_cp20,0.001333239132691233,1.0,head
h_p2_cp21,3.0307546694530174e-07,1.0,head
h_p2_cp22,0.0006374585559569823,1.0,head
h_p2_cp23,5.618553586828057e-07,1.0,head
h_p2_cp24,0.00028167789741928573,1.0,head
h_p2_cp25,1.0003859642893076e-06,1.0,head
h_p2_cp26,0.0001176216342173575,1.0,head
h_p2_cp27,1.666228399699321e-06,1.0,head
h_p2_cp28,4.932948604619014e-05,1.0,head
h_p2_cp29,2.550157660152763e-06,1.0,head
h_p2_cp30,2.7624070298770675e-05,1.0,head
h_p2_cp31,3.5302086871524807e-06,1.0,head
h_p2_cp32,3.550436940713553e-05,1.0,head
h_p2_cp33,4.356273166195024e-06,1.0,head
h_p2_cp34,8.18723815427802e-05,1.0,head
h_p2_cp35,4.7413495849468745e-06,1.0,head
h_p2_cp36,0.00020948567862433265,1.0,head
h_p2_cp37,4.533342234935844e-06,1.0,head
h_p2_cp38,0.0005197179675633379,1.0,head
h_p2_cp39,3.8264947761490475e-06,1.0,head
h_p2_cp40,0.0012065784490005171,1.0,head
h_p2_cp41,2.878339500966831e-06,1.0,head
h_p2_cp42,0.0025518007503251283,1.0,head
h_p2_cp43,1.9517672171787126e-06,1.0,head
h_p2_cp44,0.00474505523584412,1.0,head
h_p2_cp45,1.2072334811819019e-06,1.0,head
h_p2_cp46,0.007360619024211701,1.0,head
h_p2_cp47,6.89119133312488e-07,1.0,head
h_p2_cp48,0.008798159186198973,1.0,head
h_p2_cp49,3.658012701635016e-07,1.0,head
h_p2_cp50,0.007371199457793409,1.0,head
h_p2_cp51,1.8165337678510696e-07,1.0,head
h_p2_cp52,0.0048080303381539125,1.0,head
h_p2_cp53,8.510824045515619e-08,1.0,head
h_p2_cp54,0.002775586062398361,1.0,head
h_p2_cp55,3.861464392684866e-08,1.0,head
h_p2_cp56,0.0018347782006458146,1.0,head
h_p2_cp57,1.6936155589064583e-08,1.0,head
h_p2_cp58,0.0020680594079749426,1.0,head
h_p2_cp59,7.56608642404899e-09,1.0,head
h_p2_cp60,0.0036605010459425102,1.0,head
h_p2_cp61,4.418780008563772e-09,1.0,head
h_p2_cp62,0.006995418697442801,1.0,head
h_p2_cp63,2.668912202352658e-09,1.0,head
h_p2_cp64,0.012164477742999225,1.0,head
h_p2_cp65,1.39220901473891e-09,1.0,head
h_p2_cp66,0.017873131431997535,1.0,head
h_p2_cp67,9.613358997739851e-10,1.0,head
h_p2_cp68,0.020743912035413814,1.0,head
h_p2_cp69,1.5513705875491723e-09,1.0,head
h_p2_cp70,0.017865379038994433,1.0,head
h_p2_cp71,1.2555574357975274e-09,1.0,head
h_p2_cp72,0.0121392146704693,1.0,head
h_p2_cp73,4.670255293603987e-10,1.0,head
h_p2_cp74,0.00692304424046597,1.0,head
h_p2_cp75,1.4597389963455498e-10,1.0,head
h_p2_cp76,0.003464624369144076,1.0,head
h_p2_cp77,7.271410140674561e-10,1.0,head
h_p2_cp78,0.0015691803912432079,1.0,head
h_p2_cp79,4.126832209294662e-10,1.0,head
h_p2_cp80,0.0006573577811650466,1.0,head
h_p2_cp81,-3.667537384899333e-10,1.0,head
h_p2_cp82,0.00025875487153825816,1.0,head
h_p2_cp83,-6.502887117676437e-10,1.0,head
h_p2_cp84,0.0007116507777027437,1.0,head
h_p2_cp85,0.0005872887477380573,1.0,head
h_p2_cp86,0.001698820172350679,1.0,head
h_p2_cp87,0.0012298857077439607,1.0,head
h_p2_cp88,0.0037509531798605167,1.0,head
h_p2_cp89,0.0023282468873730977,1.0,head
h_p2_cp90,0.007495428584661568,1.0,head
h_p2_cp91,0.0038745221638691874,1.0,head
h_p2_cp92,0.013143472021056368,1.0,head
h_p2_cp93,0.005457444987996496,1.0,head
h_p2_cp94,0.019344879789059632,1.0,head
h_p2_cp95,0.006205438654887985,1.0,head
h_p2_cp96,0.0224652595261432,1.0,head
h_p2_cp97,0.005488617456649081,1.0,head
h_p2_cp98,0.019362255841770093,1.0,head
h_p2_cp99,0.003962134715948196,1.0,head
h_p2_cp100,0.013180885739529913,1.0,head
h_p2_cp101,0.0025338368832308333,1.0,head
h_p2_cp102,0.007555338324891636,1.0,head
h_p2_cp103,0.0016694339351488452,1.0,head
h_p2_cp104,0.003830655752608436,1.0,head
h_p2_cp105,0.0014460809441061429,1.0,head
h_p2_cp106,0.0017869182702270336,1.0,head
h_p2_cp107,0.00179628105570373,1.0,head
h_p2_cp108,0.0007917543794064841,1.0,head
h_p2_cp109,0.002704777336475672,1.0,head
h_p2_cp110,0.00034116095912395394,1.0,head
h_p2_cp111,0.004469898780826043,1.0,head
h_p2_cp112,0.00014493697108264314,1.0,head
h_p2_cp113,0.007920870693851612,1.0,head
h_p2_cp114,6.098535459386767e-05,1.0,head
h_p2_cp115,0.013603467763232402,1.0,head
h_p2_cp116,2.5415375148440944e-05,1.0,head
h_p2_cp117,0.020288842734089485,1.0,head
