obsnme,obsval,weight,obsgp
h_p1_cp110,53.75524897692369,1.0,head
h_p1_cp111,53.8166514980926,1.0,head
h_p1_cp112,53.760708079917094,1.0,head
h_p1_cp113,53.80757968729035,1.0,head
h_p1_cp114,53.76515690030314,1.0,head
h_p1_cp115,53.80013016685593,1.0,head
h_p1_cp116,53.768756914426426,1.0,head
h_p1_cp117,53.79394188766701,1.0,head
h_p1_cp118,53.771838002604035,1.0,head
h_p1_cp119,53.78876571750519,1.0,head
h_p1_cp120,53.77476380312721,1.0,head
h_p1_cp121,53.78440927510129,1.0,head
h_p1_cp122,53.77784232838651,1.0,head
h_p1_cp123,53.780701584082856,1.0,head
h_p1_cp124,53.781269054571766,1.0,head
h_p1_cp125,53.777470054665244,1.0,head
h_p1_cp126,53.785050563993686,1.0,head
h_p1_cp127,53.77452801729803,1.0,head
h_p1_cp128,53.78884007493299,1.0,head
h_p1_cp129,53.77167716308775,1.0,head
h_p1_cp130,53.79162659510695,1.0,head
h_p1_cp131,53.768732725008206,1.0,head
h_p1_cp132,53.79142071971107,1.0,head
h_p1_cp133,53.76557053648962,1.0,head
h_p1_cp134,53.78602662013838,1.0,head
h_p1_cp135,53.762161571421416,1.0,head
h_p1_cp136,53.777683109186995,1.0,head
h_p1_cp137,53.758532744227985,1.0,head
h_p1_cp138,53.76843131778911,1.0,head
h_p1_cp139,53.75471802013615,1.0,head
h_p1_cp140,53.75935290043792,1.0,head
h_p1_cp141,53.75073727157783,1.0,head
h_p1_cp142,53.750897133054245,1.0,head
h_p1_cp143,53.74660513167109,1.0,head
h_p1_cp144,53.74320724157395,1.0,head
h_p1_cp145,53.74235617895965,1.0,head
h_p1_cp146,53.736300108363565,1.0,head
h_p1_cp147,53.73806313283899,1.0,head
h_p1_cp148,53.73014820505367,1.0,head
h_p1_cp149,53.73382727287092,1.0,head
h_p1_cp150,53.72471321242623,1.0,head
h_p1_cp151,53.72975722449155,1.0,head
h_p1_cp152,53.71995849473533,1.0,head
h_p1_cp153,53.725952101942234,1.0,head
h_p1_cp154,53.715852972666156,1.0,head
h_p1_cp155,53.72249348118551,1.0,head
h_p2_cp0,105.19573586450299,1.0,head
h_p2_cp1,105.29355922686484,1.0,head
h_p2_cp2,105.19760402839695,1.0,head
h_p2_cp3,105.29673503590158,1.0,head
h_p2_cp4,105.1997592173723,1.0,head
h_p2_cp5,105.30040648322166,1.0,head
h_p2_cp6,105.20219324058672,1.0,head
h_p2_cp7,105.30457226612329,1.0,head
h_p2_cp8,105.20489886686832,1.0,head
h_p2_cp9,105.30923951087014,1.0,head
h_p2_cp10,105.20787041395307,1.0,head
h_p2_cp11,105.31442527488262,1.0,head
h_p2_cp12,105.21110424849017,1.0,head
h_p2_cp13,105.32015723904654,1.0,head
h_p2_cp14,105.21459915933514,1.0,head
h_p2_cp15,105.32647397074267,1.0,head
h_p2_cp16,105.2183565816579,1.0,head
h_p2_cp17,105.3334255302161,1.0,head
h_p2_cp18,105.2223806674698,1.0,head
h_p2_cp19,105.34107546912186,1.0,head
h_p2_cp20,105.22667821425911,1.0,head
h_p2_cp21,105.34950557540942,1.0,head
h_p2_cp22,105.23125847109671,1.0,head
h_p2_cp23,105.35882533677007,1.0,head
h_p2_cp24,105.23613283359272,1.0,head
h_p2_cp25,105.36918942593063,1.0,head
h_p2_cp26,105.24131440576134,1.0,head
h_p2_cp27,105.38082905269633,1.0,head
h_p2_cp28,105.24681733051838,1.0,head
h_p2_cp29,105.39410658488981,1.0,head
h_p2_cp30,105.25265563544588,1.0,head
h_p2_cp31,105.40960024656074,1.0,head
h_p2_cp32,105.25884103761437,1.0,head
h_p2_cp33,105.4281639597468,1.0,head
h_p2_cp34,105.26537858137335,1.0,head
h_p2_cp35,105.45046460915056,1.0,head
h_p2_cp36,105.27225798308724,1.0,head
h_p2_cp37,105.47283743594028,1.0,head
h_p2_cp38,105.27943706056796,1.0,head
h_p2_cp39,105.46115818561206,1.0,head
h_p2_cp40,105.2868123138493,1.0,head
h_p2_cp41,105.44950038935633,1.0,head
h_p2_cp42,105.2941741748803,1.0,head
h_p2_cp43,105.44147644922816,1.0,head
h_p2_cp44,105.3011622576171,1.0,head
h_p2_cp45,105.43636402367643,1.0,head
h_p2_cp46,105.30729333626347,1.0,head
h_p2_cp47,105.43324950506317,1.0,head
h_p2_cp48,105.31223174051901,1.0,head
h_p2_cp49,105.43148984272823,1.0,head
h_p2_cp50,105.31633282721118,1.0,head
h_p2_cp51,105.43065162616442,1.0,head
h_p2_cp52,105.32009843342483,1.0,head
h_p2_cp53,105.43042444234531,1.0,head
h_p2_cp54,105.32390484526634,1.0,head
h_p2_cp55,105.43056271124239,1.0,head
h_p2_cp56,105.32797175163975,1.0,head
h_p2_cp57,105.43084928379903,1.0,head
h_p2_cp58,105.33240084306182,1.0,head
h_p2_cp59,105.43107369575554,1.0,head
h_p2_cp60,105.33720830808211,1.0,head
h_p2_cp61,105.43102490142887,1.0,head
h_p2_cp62,105.34233077599022,1.0,head
h_p2_cp63,105.43050344773576,1.0,head
h_p2_cp64,105.34760024801126,1.0,head
h_p2_cp65,105.42935690858876,1.0,head
h_p2_cp66,105.35268951573764,1.0,head
h_p2_cp67,105.42752882366597,1.0,head
h_p2_cp68,105.35705352926112,1.0,head
h_p2_cp69,105.42508629777413,1.0,head
h_p2_cp70,105.35997204049703,1.0,head
h_p2_cp71,105.42218891151921,1.0,head
h_p2_cp72,105.36093528392693,1.0,head
h_p2_cp73,105.41903499495636,1.0,head
h_p2_cp74,105.36041682850382,1.0,head
h_p2_cp75,105.41581909618024,1.0,head
h_p2_cp76,105.3591044772071,1.0,head
h_p2_cp77,105.41270968468788,1.0,head
h_p2_cp78,105.35751804031021,1.0,head
h_p2_cp79,105.40984237115691,1.0,head
h_p2_cp80,105.19850971748969,1.0,head
h_p2_cp81,105.36298578179635,1.0,head
h_p2_cp82,105.20174260072703,1.0,head
h_p2_cp83,105.36885628459312,1.0,head
h_p2_cp84,105.20543258051372,1.0,head
h_p2_cp85,105.37462063369742,1.0,head
h_p2_cp86,105.20957685073708,1.0,head
h_p2_cp87,105.37960797302121,1.0,head
h_p2_cp88,105.21417128422307,1.0,head
h_p2_cp89,105.38337530239957,1.0,head
h_p2_cp90,105.21920975102375,1.0,head
h_p2_cp91,105.38648891862589,1.0,head
h_p2_cp92,105.22468304931243,1.0,head
h_p2_cp93,105.389771756359,1.0,head
h_p2_cp94,105.23057720421912,1.0,head
h_p2_cp95,105.3939512059469,1.0,head
h_p2_cp96,105.23687076989832,1.0,head
h_p2_cp97,105.39966772956298,1.0,head
h_p2_cp98,105.24353063151405,1.0,head
h_p2_cp99,105.40757222857582,1.0,head
h_p2_cp100,105.25050570338357,1.0,head
h_p2_cp101,105.41812349661772,1.0,head
h_p2_cp102,105.25771803343017,1.0,head
h_p2_cp103,105.42925114892024,1.0,head
h_p2_cp104,105.26505158165065,1.0,head
h_p2_cp105,105.4213862630711,1.0,head
h_p2_cp106,105.27234117822857,1.0,head
h_p2_cp107,105.41408769998779,1.0,head
h_p2_cp108,105.27936900764466,1.0,head
h_p2_cp109,105.40943206351008,1.0,head
h_p2_cp110,105.28588340897153,1.0,head
h_p2_cp111,105.40700723824457,1.0,head
h_p2_cp112,105.29165896775712,1.0,head
h_p2_cp113,105.40628976508339,1.0,head
h_p2_cp114,105.29659800424604,1.0,head
h_p2_cp115,105.40690778084674,1.0,head
h_p2_cp116,105.3008057340554,1.0,head
h_p2_cp117,105.40860227814895,1.0,head
h_p2_cp118,105.30451610153888,1.0,head
h_p2_cp119,105.41117183860618,1.0,head
h_p2_cp120,105.30798944326206,1.0,head
h_p2_cp121,105.41443186007581,1.0,head
h_p2_cp122,105.31144635076461,1.0,head
h_p2_cp123,105.41818447919248,1.0,head
h_p2_cp124,105.31503026948168,1.0,head
h_p2_cp125,105.42219592928214,1.0,head
h_p2_cp126,105.31876413205389,1.0,head
h_p2_cp127,105.42618462405409,1.0,head
h_p2_cp128,105.32245768462997,1.0,head
h_p2_cp129,105.42983170968729,1.0,head
h_p2_cp130,105.32553000792909,1.0,head
h_p2_cp131,105.43283066378653,1.0,head
h_p2_cp132,105.32682956050267,1.0,head
h_p2_cp133,105.43497560164924,1.0,head
h_p2_cp134,105.32508288262156,1.0,head
h_p2_cp135,105.43622545085425,1.0,head
h_p2_cp136,105.32158388897213,1.0,head
h_p2_cp137,105.43663135487583,1.0,head
h_p2_cp138,105.31751097239953,1.0,head
h_p2_cp139,105.43624716925356,1.0,head
h_p2_cp140,105.31348587146421,1.0,head
h_p2_cp141,105.43509359836396,1.0,head
h_p2_cp142,105.30976331098883,1.0,head
h_p2_cp143,105.43318076668639,1.0,head
h_p2_cp144,105.30642030115297,1.0,head
h_p2_cp145,105.43056265127007,1.0,head
h_p2_cp146,105.30346051057091,1.0,head
h_p2_cp147,105.42737574145342,1.0,head
h_p2_cp148,105.3008620010479,1.0,head
h_p2_cp149,105.42381869646901,1.0,head
h_p2_cp150,105.29859694273414,1.0,head
h_p2_cp151,105.42010740310803,1.0,head
h_p2_cp152,105.29663902634343,1.0,head
h_p2_cp153,105.41643929246943,1.0,head
h_p2_cp154,105.2949658290966,1.0,head
h_p2_cp155,105.41297634302792,1.0,head
h_p3_cp0,159.0155876334227,1.0,head
h_p3_cp1,159.131921203797,1.0,head
h_p3_cp2,159.01780532504097,1.0,head
h_p3_cp3,159.13558928840098,1.0,head
h_p3_cp4,159.02036668702033,1.0,head
h_p3_cp5,159.1398234655632,1.0,head
h_p3_cp6,159.02326300715131,1.0,head
h_p3_cp7,159.14462184786342,1.0,head
h_p3_cp8,159.02648669212144,1.0,head
h_p3_cp9,159.14999326997744,1.0,head
h_p3_cp10,159.03003206136268,1.0,head
h_p3_cp11,159.15595902413955,1.0,head
h_p3_cp12,159.03389606065906,1.0,head
h_p3_cp13,159.16255354287912,1.0,head
h_p3_cp14,159.0380788123563,1.0,head
h_p3_cp15,159.16982451916041,1.0,head
h_p3_cp16,159.04258394213724,1.0,head
h_p3_cp17,159.17783343179423,1.0,head
h_p3_cp18,159.04741866102287,1.0,head
h_p3_cp19,159.18665776545595,1.0,head
h_p3_cp20,159.05259362203304,1.0,head
h_p3_cp21,159.1963965619436,1.0,head
h_p3_cp22,159.05812259604798,1.0,head
h_p3_cp23,159.20718166431587,1.0,head
h_p3_cp24,159.06402200236215,1.0,head
h_p3_cp25,159.2191986061951,1.0,head
h_p3_cp26,159.07031026765773,1.0,head
h_p3_cp27,159.23272415369837,1.0,head
h_p3_cp28,159.0770068458684,1.0,head
h_p3_cp29,159.24819178915163,1.0,head
h_p3_cp30,159.08413045812915,1.0,head
h_p3_cp31,159.26629331730453,1.0,head
h_p3_cp32,159.09169560148607,1.0,head
h_p3_cp33,159.28805058465153,1.0,head
h_p3_cp34,159.0997054367137,1.0,head
h_p3_cp35,159.31425919526123,1.0,head
h_p3_cp36,159.1081375296066,1.0,head
h_p3_cp37,159.34050760820426,1.0,head
h_p3_cp38,159.11691647065285,1.0,head
h_p3_cp39,159.32577857015525,1.0,head
h_p3_cp40,159.12586525122097,1.0,head
h_p3_cp41,159.31101039447174,1.0,head
h_p3_cp42,159.13463132346897,1.0,head
h_p3_cp43,159.30053432786383,1.0,head
h_p3_cp44,159.14261265883457,1.0,head
h_p3_cp45,159.29347224250574,1.0,head
h_p3_cp46,159.14900383685057,1.0,head
h_p3_cp47,159.28871746323065,1.0,head
h_p3_cp48,159.15324226907282,1.0,head
h_p3_cp49,159.28549185733323,1.0,head
h_p3_cp50,159.15590536118899,1.0,head
h_p3_cp51,159.28327539526288,1.0,head
h_p3_cp52,159.15781240730823,1.0,head
h_p3_cp53,159.28170532351427,1.0,head
h_p3_cp54,159.15957691946494,1.0,head
h_p3_cp55,159.28050967640038,1.0,head
h_p3_cp56,159.16155783478067,1.0,head
h_p3_cp57,159.27946630066018,1.0,head
h_p3_cp58,159.163928155285,1.0,head
h_p3_cp59,159.2783776580175,1.0,head
h_p3_cp60,159.16673846027254,1.0,head
h_p3_cp61,159.2770593647006,1.0,head
h_p3_cp62,159.1699457937788,1.0,head
h_p3_cp63,159.27534602410714,1.0,head
h_p3_cp64,159.17340624213185,1.0,head
h_p3_cp65,159.27311742794674,1.0,head
h_p3_cp66,159.1768364975194,1.0,head
h_p3_cp67,159.27033695117004,1.0,head
h_p3_cp68,159.1797686437758,1.0,head
h_p3_cp69,159.26707308332072,1.0,head
h_p3_cp70,159.18158788112905,1.0,head
h_p3_cp71,159.2634728947076,1.0,head
h_p3_cp72,159.18185602890463,1.0,head
h_p3_cp73,159.25971692376325,1.0,head
h_p3_cp74,159.1809580451257,1.0,head
h_p3_cp75,159.25598328741043,1.0,head
h_p3_cp76,159.17946027369962,1.0,head
h_p3_cp77,159.25242847678234,1.0,head
h_p3_cp78,159.17779152316578,1.0,head
h_p3_cp79,159.2491810069829,1.0,head
h_p3_cp80,159.0188609956951,1.0,head
h_p3_cp81,159.18364834504416,1.0,head
h_p3_cp82,159.0226772706922,1.0,head
h_p3_cp83,159.190064391664,1.0,head
h_p3_cp84,159.0270347182348,1.0,head
h_p3_cp85,159.1966229259544,1.0,head
h_p3_cp86,159.03193095018003,1.0,head
h_p3_cp87,159.20277758642305,1.0,head
h_p3_cp88,159.03736244700494,1.0,head
h_p3_cp89,159.20818083906994,1.0,head
h_p3_cp90,159.04332371576783,1.0,head
h_p3_cp91,159.21334124089975,1.0,head
h_p3_cp92,159.04980591861954,1.0,head
h_p3_cp93,159.21900236404113,1.0,head
h_p3_cp94,159.05679471000022,1.0,head
h_p3_cp95,159.22586166333684,1.0,head
h_p3_cp96,159.06426688152612,1.0,head
h_p3_cp97,159.23459789753133,1.0,head
h_p3_cp98,159.07218523765243,1.0,head
h_p3_cp99,159.24596665868665,1.0,head
h_p3_cp100,159.08049098444312,1.0,head
h_p3_cp101,159.26051896207431,1.0,head
h_p3_cp102,159.08909302832558,1.0,head
h_p3_cp103,159.2756458024063,1.0,head
h_p3_cp104,159.09785447862626,1.0,head
h_p3_cp105,159.26674997558888,1.0,head
h_p3_cp106,159.10657934350874,1.0,head
h_p3_cp107,159.25842282594778,1.0,head
h_p3_cp108,159.11500826043493,1.0,head
h_p3_cp109,159.2532798303706,1.0,head
h_p3_cp110,159.12284110874822,1.0,head
h_p3_cp111,159.25080752480537,1.0,head
h_p3_cp112,159.12980943339267,1.0,head
h_p3_cp113,159.25035176671562,1.0,head
h_p3_cp114,159.13579885379696,1.0,head
h_p3_cp115,159.25143913935676,1.0,head
h_p3_cp116,159.14093975047956,1.0,head
h_p3_cp117,159.2537504823772,1.0,head
h_p3_cp118,159.14551776859008,1.0,head
h_p3_cp119,159.25702978776528,1.0,head
h_p3_cp120,159.14985045884012,1.0,head
h_p3_cp121,159.26104126336537,1.0,head
h_p3_cp122,159.15420871357216,1.0,head
h_p3_cp123,159.26553118144605,1.0,head
h_p3_cp124,159.15875881104816,1.0,head
h_p3_cp125,159.2701995007967,1.0,head
h_p3_cp126,159.1635332836938,1.0,head
h_p3_cp127,159.27468598652754,1.0,head
h_p3_cp128,159.16828093105616,1.0,head
h_p3_cp129,159.27858654467025,1.0,head
h_p3_cp130,159.17225027311846,1.0,head
h_p3_cp131,159.28152172194171,1.0,head
h_p3_cp132,159.17395880967794,1.0,head
h_p3_cp133,159.28325677407642,1.0,head
h_p3_cp134,159.17176865249237,1.0,head
h_p3_cp135,159.28378980698,1.0,head
h_p3_cp136,159.1673364175786,1.0,head
h_p3_cp137,159.28325796189424,1.0,head
