well_id,r,c,sp,q
14,62,47,8,0.0
15,61,43,8,1705.75946
16,77,51,8,2687.59836
17,59,49,8,2208.28516
18,40,48,8,313.217163
19,81,57,8,0.0
0,65,52,9,2149.00424
1,32,48,9,0.0
2,35,56,9,0.0
3,40,36,9,0.0
4,59,34,9,513.723324
5,46,47,9,0.0
6,46,52,9,2510.00294
7,38,31,9,1675.81552
8,52,39,9,1730.52909
9,37,61,9,1102.64721
10,80,61,9,0.0
11,76,60,9,0.0
12,80,60,9,906.548582
13,65,59,9,2331.14358
14,62,47,9,0.0
15,61,43,9,0.0
16,77,51,9,0.0
17,59,49,9,2208.28516
18,40,48,9,313.217163
19,81,57,9,0.0
0,65,52,10,2149.00424
1,32,48,10,0.0
2,35,56,10,2358.76642
3,40,36,10,1149.24144
4,59,34,10,0.0
5,46,47,10,1500.82714
6,46,52,10,2510.00294
7,38,31,10,0.0
8,52,39,10,0.0
9,37,61,10,1102.64721
10,80,61,10,0.0
11,76,60,10,0.0
12,80,60,10,0.0
13,65,59,10,2331.14358
14,62,47,10,2235.17014
15,61,43,10,1705.75946
16,77,51,10,2687.59836
17,59,49,10,0.0
18,40,48,10,0.0
19,81,57,10,0.0
0,65,52,11,0.0
1,32,48,11,2631.86962
2,35,56,11,2358.76642
3,40,36,11,1149.24144
4,59,34,11,513.723324
5,46,47,11,1500.82714
6,46,52,11,0.0
7,38,31,11,0.0
8,52,39,11,0.0
9,37,61,11,1102.64721
10,80,61,11,0.0
11,76,60,11,0.0
12,80,60,11,906.548582
13,65,59,11,0.0
14,62,47,11,0.0
15,61,43,11,1705.75946
16,77,51,11,0.0
17,59,49,11,2208.28516
18,40,48,11,313.217163
19,81,57,11,959.269615
0,65,52,12,0.0
1,32,48,12,0.0
2,35,56,12,2358.76642
3,40,36,12,1149.24144
4,59,34,12,0.0
5,46,47,12,1500.82714
6,46,52,12,2510.00294
7,38,31,12,1675.81552
8,52,39,12,1730.52909
9,37,61,12,0.0
10,80,61,12,1345.89726
11,76,60,12,0.0
12,80,60,12,0.0
13,65,59,12,0.0
14,62,47,12,2235.17014
15,61,43,12,0.0
16,77,51,12,2687.59836
17,59,49,12,2208.28516
18,40,48,12,0.0
19,81,57,12,959.269615
0,65,52,13,0.0
1,32,48,13,0.0
2,35,56,13,2358.76642
3,40,36,13,0.0
4,59,34,13,513.723324
5,46,47,13,1500.82714
6,46,52,13,2510.00294
7,38,31,13,1675.81552
8,52,39,13,1730.52909
9,37,61,13,1102.64721
10,80,61,13,0.0
11,76,60,13,0.0
12,80,60,13,0.0
13,65,59,13,2331.14358
14,62,47,13,2235.17014
15,61,43,13,0.0
16,77,51,13,0.0
17,59,49,13,0.0
18,40,48,13,313.217163
19,81,57,13,0.0
0,65,52,14,2149.00424
1,32,48,14,2631.86962
2,35,56,14,0.0
3,40,36,14,0.0
4,59,34,14,513.723324
5,46,47,14,1500.82714
6,46,52,14,2510.00294
7,38,31,14,1675.81552
8,52,39,14,0.0
9,37,61,14,0.0
10,80,61,14,1345.89726
11,76,60,14,782.744673
12,80,60,14,0.0
13,65,59,14,2331.14358
14,62,47,14,2235.17014
15,61,43,14,1705.75946
16,77,51,14,2687.59836
17,59,49,14,2208.28516
18,40,48,14,313.217163
19,81,57,14,0.0
0,65,52,15,2149.00424
1,32,48,15,2631.86962
2,35,56,15,2358.76642
3,40,36,15,1149.24144
4,59,34,15,513.723324
5,46,47,15,0.0
6,46,52,15,0.0
7,38,31,15,0.0
8,52,39,15,0.0
9,37,61,15,0.0
10,80,61,15,1345.89726
11,76,60,15,0.0
12,80,60,15,0.0
13,65,59,15,0.0
14,62,47,15,0.0
15,61,43,15,0.0
16,77,51,15,2687.59836
17,59,49,15,2208.28516
18,40,48,15,0.0
19,81,57,15,0.0
0,65,52,16,2149.00424
1,32,48,16,2631.86962
2,35,56,16,2358.76642
3,40,36,16,1149.24144
4,59,34,16,0.0
5,46,47,16,1500.82714
6,46,52,16,2510.00294
7,38,31,16,1675.81552
8,52,39,16,1730.52909
9,37,61,16,1102.64721
10,80,61,16,1345.89726
11,76,60,16,782.744673
12,80,60,16,0.0
13,65,59,16,0.0
14,62,47,16,0.0
15,61,43,16,1705.75946
16,77,51,16,2687.59836
17,59,49,16,0.0
18,40,48,16,0.0
19,81,57,16,0.0
0,65,52,17,2149.00424
1,32,48,17,0.0
2,35,56,17,0.0
3,40,36,17,0.0
4,59,34,17,0.0
5,46,47,17,1500.82714
6,46,52,17,2510.00294
7,38,31,17,1675.81552
8,52,39,17,0.0
9,37,61,17,0.0
10,80,61,17,1345.89726
11,76,60,17,782.744673
12,80,60,17,0.0
13,65,59,17,0.0
14,62,47,17,2235.17014
15,61,43,17,0.0
16,77,51,17,0.0
17,59,49,17,0.0
18,40,48,17,313.217163
19,81,57,17,959.269615
0,65,52,18,0.0
1,32,48,18,2631.86962
2,35,56,18,0.0
3,40,36,18,0.0
4,59,34,18,0.0
5,46,47,18,0.0
6,46,52,18,2510.00294
7,38,31,18,0.0
8,52,39,18,0.0
9,37,61,18,1102.64721
10,80,61,18,0.0
11,76,60,18,782.744673
12,80,60,18,906.548582
13,65,59,18,2331.14358
14,62,47,18,2235.17014
15,61,43,18,1705.75946
16,77,51,18,2687.59836
17,59,49,18,2208.28516
18,40,48,18,313.217163
19,81,57,18,0.0
0,65,52,19,0.0
1,32,48,19,2631.86962
2,35,56,19,0.0
3,40,36,19,0.0
4,59,34,19,513.723324
5,46,47,19,1500.82714
6,46,52,19,2510.00294
7,38,31,19,0.0
8,52,39,19,1730.52909
9,37,61,19,0.0
10,80,61,19,0.0
11,76,60,19,0.0
12,80,60,19,0.0
13,65,59,19,0.0
14,62,47,19,2235.17014
15,61,43,19,0.0
16,77,51,19,2687.59836
17,59,49,19,0.0
18,40,48,19,0.0
19,81,57,19,0.0
0,65,52,20,0.0
1,32,48,20,2631.86962
2,35,56,20,0.0
3,40,36,20,0.0
4,59,34,20,513.723324
5,46,47,20,0.0
6,46,52,20,2510.00294
7,38,31,20,0.0
8,52,39,20,0.0
9,37,61,20,0.0
10,80,61,20,1345.89726
11,76,60,20,0.0
12,80,60,20,906.548582
13,65,59,20,2331.14358
14,62,47,20,0.0
15,61,43,20,1705.75946
16,77,51,20,0.0
17,59,49,20,0.0
18,40,48,20,313.217163
19,81,57,20,0.0
0,65,52,21,0.0
1,32,48,21,0.0
2,35,56,21,2358.76642
3,40,36,21,0.0
4,59,34,21,0.0
5,46,47,21,0.0
6,46,52,21,0.0
7,38,31,21,0.0
8,52,39,21,0.0
9,37,61,21,1102.64721
10,80,61,21,1345.89726
11,76,60,21,0.0
12,80,60,21,906.548582
13,65,59,21,2331.14358
14,62,47,21,0.0
15,61,43,21,1705.75946
16,77,51,21,0.0
17,59,49,21,0.0
18,40,48,21,0.0
19,81,57,21,0.0
0,65,52,22,2149.00424
1,32,48,22,2631.86962
2,35,56,22,2358.76642
3,40,36,22,0.0
4,59,34,22,0.0
5,46,47,22,0.0
6,46,52,22,0.0
7,38,31,22,0.0
8,52,39,22,1730.52909
9,37,61,22,1102.64721
10,80,61,22,0.0
11,76,60,22,0.0
12,80,60,22,0.0
13,65,59,22,0.0
14,62,47,22,0.0
15,61,43,22,1705.75946
16,77,51,22,2687.59836
17,59,49,22,0.0
18,40,48,22,313.217163
19,81,57,22,0.0
0,65,52,23,0.0
1,32,48,23,0.0
2,35,56,23,2358.76642
3,40,36,23,1149.24144
4,59,34,23,513.723324
5,46,47,23,1500.82714
6,46,52,23,2510.00294
7,38,31,23,0.0
8,52,39,23,1730.52909
9,37,61,23,1102.64721
10,80,61,23,0.0
11,76,60,23,0.0
12,80,60,23,906.548582
13,65,59,23,2331.14358
14,62,47,23,2235.17014
15,61,43,23,1705.75946
16,77,51,23,2687.59836
17,59,49,23,2208.28516
18,40,48,23,313.217163
19,81,57,23,959.269615
0,65,52,24,0.0
1,32,48,24,2631.86962
2,35,56,24,2358.76642
3,40,36,24,0.0
4,59,34,24,0.0
5,46,47,24,1500.82714
6,46,52,24,2510.00294
7,38,31,24,0.0
8,52,39,24,1730.52909
9,37,61,24,1102.64721
10,80,61,24,1345.89726
11,76,60,24,0.0
12,80,60,24,906.548582
13,65,59,24,2331.14358
14,62,47,24,2235.17014
15,61,43,24,1705.75946
16,77,51,24,0.0
17,59,49,24,2208.28516
18,40,48,24,0.0
19,81,57,24,959.269615
0,65,52,25,0.0
1,32,48,25,2631.86962
2,35,56,25,2358.76642
3,40,36,25,1149.24144
4,59,34,25,513.723324
5,46,47,25,0.0
6,46,52,25,0.0
7,38,31,25,1675.81552
8,52,39,25,1730.52909
9,37,61,25,0.0
10,80,61,25,1345.89726
11,76,60,25,0.0
12,80,60,25,0.0
13,65,59,25,0.0
14,62,47,25,0.0
15,61,43,25,0.0
16,77,51,25,0.0
17,59,49,25,2208.28516
18,40,48,25,0.0
19,81,57,25,959.269615
0,65,52,26,2149.00424
1,32,48,26,0.0
2,35,56,26,0.0
3,40,36,26,1149.24144
4,59,34,26,513.723324
5,46,47,26,0.0
6,46,52,26,2510.00294
7,38,31,26,0.0
8,52,39,26,1730.52909
9,37,61,26,0.0
10,80,61,26,0.0
11,76,60,26,0.0
12,80,60,26,906.548582
13,65,59,26,0.0
14,62,47,26,2235.17014
15,61,43,26,1705.75946
16,77,51,26,2687.59836
17,59,49,26,2208.28516
18,40,48,26,313.217163
19,81,57,26,959.269615
0,65,52,27,0.0
1,32,48,27,2631.86962
2,35,56,27,0.0
3,40,36,27,1149.24144
4,59,34,27,513.723324
5,46,47,27,0.0
6,46,52,27,2510.00294
7,38,31,27,1675.81552
8,52,39,27,0.0
9,37,61,27,1102.64721
10,80,61,27,0.0
11,76,60,27,0.0
12,80,60,27,906.548582
13,65,59,27,0.0
14,62,47,27,0.0
15,61,43,27,0.0
16,77,51,27,2687.59836
17,59,49,27,2208.28516
18,40,48,27,313.217163
19,81,57,27,959.269615
0,65,52,28,0.0
1,32,48,28,2631.86962
2,35,56,28,0.0
3,40,36,28,0.0
4,59,34,28,0.0
5,46,47,28,1500.82714
6,46,52,28,0.0
7,38,31,28,1675.81552
8,52,39,28,0.0
9,37,61,28,1102.64721
10,80,61,28,1345.89726
11,76,60,28,782.744673
12,80,60,28,906.548582
13,65,59,28,2331.14358
14,62,47,28,2235.17014
15,61,43,28,1705.75946
16,77,51,28,0.0
17,59,49,28,0.0
18,40,48,28,0.0
19,81,57,28,959.269615
0,65,52,29,0.0
1,32,48,29,2631.86962
2,35,56,29,2358.76642
3,40,36,29,0.0
4,59,34,29,0.0
5,46,47,29,0.0
6,46,52,29,2510.00294
7,38,31,29,0.0
8,52,39,29,1730.52909
9,37,61,29,0.0
10,80,61,29,0.0
11,76,60,29,782.744673
12,80,60,29,0.0
13,65,59,29,2331.14358
14,62,47,29,2235.17014
15,61,43,29,1705.75946
16,77,51,29,0.0
17,59,49,29,2208.28516
18,40,48,29,0.0
19,81,57,29,959.269615
0,65,52,30,0.0
1,32,48,30,0.0
2,35,56,30,2358.76642
3,40,36,30,0.0
4,59,34,30,0.0
5,46,47,30,0.0
6,46,52,30,2510.00294
7,38,31,30,0.0
8,52,39,30,0.0
9,37,61,30,0.0
10,80,61,30,1345.89726
11,76,60,30,782.744673
12,80,60,30,906.548582
13,65,59,30,2331.14358
14,62,47,30,2235.17014
15,61,43,30,0.0
16,77,51,30,2687.59836
17,59,49,30,2208.28516
18,40,48,30,313.217163
19,81,57,30,959.269615
0,65,52,31,0.0
1,32,48,31,0.0
2,35,56,31,0.0
3,40,36,31,0.0
4,59,34,31,0.0
5,46,47,31,0.0
6,46,52,31,0.0
7,38,31,31,1675.81552
8,52,39,31,0.0
9,37,61,31,0.0
10,80,61,31,1345.89726
11,76,60,31,782.744673
12,80,60,31,0.0
13,65,59,31,2331.14358
14,62,47,31,2235.17014
15,61,43,31,0.0
16,77,51,31,2687.59836
17,59,49,31,2208.28516
18,40,48,31,0.0
19,81,57,31,0.0
0,65,52,32,2149.00424
1,32,48,32,0.0
2,35,56,32,0.0
3,40,36,32,0.0
4,59,34,32,513.723324
5,46,47,32,1500.82714
6,46,52,32,0.0
7,38,31,32,0.0
8,52,39,32,1730.52909
9,37,61,32,1102.64721
10,80,61,32,1345.89726
11,76,60,32,0.0
12,80,60,32,0.0
13,65,59,32,2331.14358
14,62,47,32,0.0
15,61,43,32,1705.75946
16,77,51,32,0.0
17,59,49,32,2208.28516
18,40,48,32,313.217163
19,81,57,32,0.0
0,65,52,33,2149.00424
1,32,48,33,2631.86962
2,35,56,33,0.0
3,40,36,33,1149.24144
4,59,34,33,513.723324
5,46,47,33,1500.82714
6,46,52,33,2510.00294
7,38,31,33,0.0
8,52,39,33,0.0
9,37,61,33,1102.64721
10,80,61,33,0.0
11,76,60,33,782.744673
12,80,60,33,0.0
13,65,59,33,2331.14358
14,62,47,33,0.0
15,61,43,33,1705.75946
16,77,51,33,0.0
17,59,49,33,2208.28516
18,40,48,33,313.217163
19,81,57,33,0.0
0,65,52,34,2149.00424
1,32,48,34,0.0
2,35,56,34,0.0
3,40,36,34,0.0
4,59,34,34,0.0
5,46,47,34,0.0
6,46,52,34,2510.00294
7,38,31,34,0.0
8,52,39,34,1730.52909
9,37,61,34,0.0
10,80,61,34,0.0
11,76,60,34,0.0
12,80,60,34,0.0
13,65,59,34,0.0
14,62,47,34,0.0
15,61,43,34,1705.75946
16,77,51,34,2687.59836
17,59,49,34,0.0
18,40,48,34,313.217163
19,81,57,34,959.269615
0,65,52,35,2149.00424
1,32,48,35,2631.86962
2,35,56,35,0.0
3,40,36,35,0.0
4,59,34,35,0.0
5,46,47,35,1500.82714
6,46,52,35,0.0
7,38,31,35,0.0
8,52,39,35,1730.52909
9,37,61,35,0.0
10,80,61,35,0.0
11,76,60,35,0.0
12,80,60,35,0.0
13,65,59,35,0.0
14,62,47,35,0.0
15,61,43,35,1705.75946
16,77,51,35,2687.59836
17,59,49,35,2208.28516
18,40,48,35,313.217163
19,81,57,35,959.269615
0,65,52,36,0.0
1,32,48,36,0.0
2,35,56,36,0.0
3,40,36,36,0.0
4,59,34,36,0.0
5,46,47,36,0.0
6,46,52,36,2510.00294
7,38,31,36,0.0
8,52,39,36,1730.52909
9,37,61,36,1102.64721
10,80,61,36,0.0
11,76,60,36,782.744673
12,80,60,36,0.0
13,65,59,36,0.0
14,62,47,36,2235.17014
15,61,43,36,1705.75946
16,77,51,36,0.0
17,59,49,36,2208.28516
18,40,48,36,313.217163
19,81,57,36,0.0
0,65,52,37,0.0
1,32,48,37,2631.86962
2,35,56,37,2358.76642
3,40,36,37,0.0
4,59,34,37,513.723324
5,46,47,37,1500.82714
6,46,52,37,0.0
7,38,31,37,0.0
8,52,39,37,0.0
9,37,61,37,0.0
10,80,61,37,0.0
11,76,60,37,782.744673
12,80,60,37,906.548582
13,65,59,37,0.0
14,62,47,37,0.0
15,61,43,37,1705.75946
16,77,51,37,0.0
17,59,49,37,0.0
18,40,48,37,313.217163
19,81,57,37,959.269615
0,65,52,38,0.0
1,32,48,38,2631.86962
2,35,56,38,2358.76642
3,40,36,38,1149.24144
4,59,34,38,513.723324
5,46,47,38,1500.82714
6,46,52,38,2510.00294
7,38,31,38,0.0
8,52,39,38,1730.52909
9,37,61,38,0.0
10,80,61,38,1345.89726
11,76,60,38,0.0
12,80,60,38,906.548582
13,65,59,38,2331.14358
14,62,47,38,0.0
15,61,43,38,1705.75946
16,77,51,38,0.0
17,59,49,38,2208.28516
18,40,48,38,313.217163
19,81,57,38,0.0
0,65,52,39,2149.00424
1,32,48,39,0.0
2,35,56,39,0.0
3,40,36,39,1149.24144
4,59,34,39,513.723324
5,46,47,39,1500.82714
6,46,52,39,0.0
7,38,31,39,1675.81552
8,52,39,39,1730.52909
9,37,61,39,0.0
10,80,61,39,1345.89726
11,76,60,39,0.0
12,80,60,39,0.0
13,65,59,39,0.0
14,62,47,39,2235.17014
15,61,43,39,0.0
16,77,51,39,2687.59836
17,59,49,39,0.0
18,40,48,39,0.0
19,81,57,39,0.0
0,65,52,40,0.0
1,32,48,40,2631.86962
2,35,56,40,2358.76642
3,40,36,40,0.0
4,59,34,40,0.0
5,46,47,40,1500.82714
6,46,52,40,0.0
7,38,31,40,0.0
8,52,39,40,1730.52909
9,37,61,40,0.0
10,80,61,40,0.0
11,76,60,40,782.744673
12,80,60,40,0.0
13,65,59,40,2331.14358
14,62,47,40,2235.17014
15,61,43,40,1705.75946
16,77,51,40,0.0
17,59,49,40,0.0
18,40,48,40,313.217163
19,81,57,40,0.0
0,65,52,41,0.0
1,32,48,41,2631.86962
2,35,56,41,2358.76642
3,40,36,41,1149.24144
4,59,34,41,513.723324
5,46,47,41,0.0
6,46,52,41,0.0
7,38,31,41,0.0
8,52,39,41,0.0
9,37,61,41,0.0
10,80,61,41,0.0
11,76,60,41,0.0
12,80,60,41,0.0
13,65,59,41,0.0
14,62,47,41,0.0
15,61,43,41,0.0
16,77,51,41,0.0
17,59,49,41,2208.28516
18,40,48,41,0.0
19,81,57,41,959.269615
0,65,52,42,2149.00424
1,32,48,42,0.0
2,35,56,42,0.0
3,40,36,42,0.0
4,59,34,42,0.0
5,46,47,42,1500.82714
6,46,52,42,0.0
7,38,31,42,1675.81552
8,52,39,42,1730.52909
9,37,61,42,1102.64721
10,80,61,42,0.0
11,76,60,42,782.744673
12,80,60,42,0.0
13,65,59,42,0.0
14,62,47,42,2235.17014
15,61,43,42,0.0
16,77,51,42,0.0
17,59,49,42,2208.28516
18,40,48,42,313.217163
19,81,57,42,959.269615
0,65,52,43,2149.00424
1,32,48,43,2631.86962
2,35,56,43,2358.76642
3,40,36,43,1149.24144
4,59,34,43,0.0
5,46,47,43,1500.82714
6,46,52,43,2510.00294
7,38,31,43,0.0
8,52,39,43,0.0
9,37,61,43,1102.64721
10,80,61,43,0.0
11,76,60,43,0.0
12,80,60,43,906.548582
13,65,59,43,2331.14358
14,62,47,43,0.0
15,61,43,43,1705.75946
16,77,51,43,0.0
17,59,49,43,2208.28516
18,40,48,43,0.0
19,81,57,43,0.0
0,65,52,44,2149.00424
1,32,48,44,0.0
2,35,56,44,2358.76642
3,40,36,44,1149.24144
4,59,34,44,513.723324
5,46,47,44,0.0
6,46,52,44,2510.00294
7,38,31,44,1675.81552
8,52,39,44,1730.52909
9,37,61,44,0.0
10,80,61,44,1345.89726
11,76,60,44,782.744673
12,80,60,44,906.548582
13,65,59,44,2331.14358
14,62,47,44,2235.17014
15,61,43,44,1705.75946
16,77,51,44,0.0
17,59,49,44,0.0
18,40,48,44,313.217163
19,81,57,44,0.0
0,65,52,45,2149.00424
1,32,48,45,0.0
2,35,56,45,0.0
3,40,36,45,0.0
4,59,34,45,0.0
5,46,47,45,1500.82714
6,46,52,45,2510.00294
7,38,31,45,0.0
8,52,39,45,0.0
9,37,61,45,1102.64721
10,80,61,45,1345.89726
11,76,60,45,0.0
12,80,60,45,906.548582
13,65,59,45,0.0
14,62,47,45,2235.17014
15,61,43,45,1705.75946
16,77,51,45,2687.59836
17,59,49,45,2208.28516
18,40,48,45,0.0
19,81,57,45,959.269615
0,65,52,46,0.0
1,32,48,46,2631.86962
2,35,56,46,2358.76642
3,40,36,46,0.0
4,59,34,46,0.0
5,46,47,46,1500.82714
6,46,52,46,2510.00294
7,38,31,46,0.0
8,52,39,46,0.0
9,37,61,46,1102.64721
10,80,61,46,1345.89726
11,76,60,46,0.0
12,80,60,46,906.548582
13,65,59,46,0.0
14,62,47,46,0.0
15,61,43,46,1705.75946
16,77,51,46,2687.59836
17,59,49,46,0.0
18,40,48,46,313.217163
19,81,57,46,959.269615
0,65,52,47,0.0
1,32,48,47,0.0
2,35,56,47,2358.76642
3,40,36,47,1149.24144
4,59,34,47,0.0
5,46,47,47,1500.82714
6,46,52,47,0.0
7,38,31,47,0.0
8,52,39,47,0.0
9,37,61,47,0.0
10,80,61,47,0.0
11,76,60,47,782.744673
12,80,60,47,906.548582
13,65,59,47,0.0
14,62,47,47,2235.17014
15,61,43,47,0.0
16,77,51,47,0.0
17,59,49,47,0.0
18,40,48,47,0.0
19,81,57,47,0.0
0,65,52,48,0.0
1,32,48,48,2631.86962
2,35,56,48,2358.76642
3,40,36,48,0.0
4,59,34,48,513.723324
5,46,47,48,0.0
6,46,52,48,0.0
7,38,31,48,1675.81552
8,52,39,48,1730.52909
9,37,61,48,1102.64721
10,80,61,48,0.0
11,76,60,48,0.0
12,80,60,48,0.0
13,65,59,48,2331.14358
14,62,47,48,2235.17014
15,61,43,48,0.0
16,77,51,48,0.0
17,59,49,48,0.0
18,40,48,48,313.217163
19,81,57,48,0.0
0,65,52,49,0.0
1,32,48,49,0.0
2,35,56,49,2358.76642
3,40,36,49,0.0
4,59,34,49,513.723324
5,46,47,49,1500.82714
6,46,52,49,0.0
7,38,31,49,1675.81552
8,52,39,49,0.0
9,37,61,49,1102.64721
10,80,61,49,1345.89726
11,76,60,49,0.0
12,80,60,49,0.0
13,65,59,49,0.0
14,62,47,49,0.0
15,61,43,49,1705.75946
16,77,51,49,2687.59836
17,59,49,49,0.0
18,40,48,49,0.0
19,81,57,49,959.269615
0,65,52,50,0.0
1,32,48,50,2631.86962
2,35,56,50,2358.76642
3,40,36,50,1149.24144
4,59,34,50,0.0
5,46,47,50,1500.82714
6,46,52,50,0.0
7,38,31,50,1675.81552
8,52,39,50,0.0
9,37,61,50,1102.64721
10,80,61,50,1345.89726
11,76,60,50,0.0
12,80,60,50,0.0
13,65,59,50,0.0
14,62,47,50,0.0
15,61,43,50,1705.75946
16,77,51,50,0.0
17,59,49,50,0.0
18,40,48,50,0.0
19,81,57,50,0.0
0,65,52,51,2149.00424
1,32,48,51,2631.86962
2,35,56,51,2358.76642
3,40,36,51,0.0
4,59,34,51,0.0
5,46,47,51,1500.82714
6,46,52,51,2510.00294
7,38,31,51,0.0
8,52,39,51,0.0
9,37,61,51,1102.64721
10,80,61,51,1345.89726
11,76,60,51,782.744673
12,80,60,51,906.548582
13,65,59,51,2331.14358
14,62,47,51,0.0
15,61,43,51,0.0
16,77,51,51,2687.59836
17,59,49,51,0.0
18,40,48,51,313.217163
19,81,57,51,959.269615
