obsnme,obsval,weight,obsgp
h_p0_cp113,1.4071997611608822e-07,1.0,head
h_p0_cp114,2.380147634539753e-09,1.0,head
h_p0_cp115,6.536311047966592e-08,1.0,head
h_p0_cp116,3.798504621954635e-09,1.0,head
h_p0_cp117,3.237414603063371e-08,1.0,head
h_p0_cp118,7.430571713484824e-09,1.0,head
h_p0_cp119,3.0290721042547375e-08,1.0,head
h_p0_cp120,1.505623004049994e-08,1.0,head
h_p0_cp121,7.443986760335974e-08,1.0,head
h_p0_cp122,2.9453076422214508e-08,1.0,head
h_p0_cp123,2.4993482838908676e-07,1.0,head
h_p0_cp124,5.375204636948183e-08,1.0,head
h_p0_cp125,8.60468617247534e-07,1.0,head
h_p0_cp126,8.932647688197903e-08,1.0,head
h_p0_cp127,2.9131913379387697e-06,1.0,head
h_p0_cp128,1.3210546967457049e-07,1.0,head
h_p0_cp129,9.619083130019135e-06,1.0,head
h_p0_cp130,1.697521838650573e-07,1.0,head
h_p0_cp131,3.077651786043134e-05,1.0,head
h_p0_cp132,1.8528271539253183e-07,1.0,head
h_p0_cp133,9.462013622396626e-05,1.0,head
h_p0_cp134,1.697521838650573e-07,1.0,head
h_p0_cp135,0.00027632078490569256,1.0,head
h_p0_cp136,1.3210546967457049e-07,1.0,head
h_p0_cp137,0.0007540272456481034,1.0,head
h_p0_cp138,8.932693162932992e-08,1.0,head
h_p0_cp139,0.001876486054243287,1.0,head
h_p0_cp140,5.375204636948183e-08,1.0,head
h_p0_cp141,0.004099435268926754,1.0,head
h_p0_cp142,2.9446709959302098e-08,1.0,head
h_p0_cp143,0.007370518251946123,1.0,head
h_p0_cp144,1.503713065176271e-08,1.0,head
h_p0_cp145,0.009672645368027588,1.0,head
h_p0_cp146,7.37964001018554e-09,1.0,head
h_p0_cp147,0.0073704757105588214,1.0,head
h_p0_cp148,3.6466190067585558e-09,1.0,head
h_p0_cp149,0.004099366487253064,1.0,head
h_p0_cp150,1.952685124706477e-09,1.0,head
h_p0_cp151,0.0018764185233521857,1.0,head
h_p0_cp152,1.2314558262005448e-09,1.0,head
h_p0_cp153,0.000753998054733529,1.0,head
h_p0_cp154,9.44510247791186e-10,1.0,head
h_p0_cp155,0.000276403292446048,1.0,head
h_p0_cp156,8.417373464908451e-10,1.0,head
h_p0_cp157,9.503246269559895e-05,1.0,head
h_p0_cp158,8.280949259642512e-10,1.0,head
h_p0_cp159,3.222222790100204e-05,1.0,head
h_p0_cp160,8.99490260053426e-10,1.0,head
h_p0_cp161,1.4293232197815087e-05,1.0,head
h_p0_cp162,1.178705133497715e-09,1.0,head
h_p0_cp163,1.7310766224909457e-05,1.0,head
h_p0_cp164,2.103661245200783e-09,1.0,head
h_p0_cp165,4.2923306182274246e-05,1.0,head
h_p0_cp166,5.048150342190638e-09,1.0,head
h_p0_cp167,0.00011504633607728465,1.0,head
h_p0_cp168,1.416628947481513e-08,1.0,head
h_p0_cp169,0.00028577448779287806,1.0,head
h_p0_cp170,4.157163857598789e-08,1.0,head
h_p0_cp171,0.0006241952346499602,1.0,head
h_p0_cp172,1.2116333891754039e-07,1.0,head
h_p0_cp173,0.0011222468317555467,1.0,head
h_p0_cp174,3.430582182772923e-07,1.0,head
h_p0_cp175,0.0014727744887750305,1.0,head
h_p0_cp176,9.318055163021199e-07,1.0,head
h_p0_cp177,0.001122241775647126,1.0,head
h_p0_cp178,2.4014702830754686e-06,1.0,head
h_p0_cp179,0.000624175558641582,1.0,head
h_p0_cp180,5.798892289021751e-06,1.0,head
h_p0_cp181,0.0002857039294212882,1.0,head
h_p0_cp182,1.2908471035188995e-05,1.0,head
h_p0_cp183,0.00011479811905701354,1.0,head
h_p0_cp184,2.5913513582054293e-05,1.0,head
h_p0_cp185,4.206473863632709e-05,1.0,head
h_p0_cp186,4.550155927063315e-05,1.0,head
h_p0_cp187,1.4401525049834163e-05,1.0,head
h_p0_cp188,6.695120964650414e-05,1.0,head
h_p0_cp189,4.682677172240801e-06,1.0,head
h_p0_cp190,7.802360232744832e-05,1.0,head
h_p0_cp191,1.462528189222212e-06,1.0,head
h_p0_cp192,6.879967486383975e-05,1.0,head
h_p0_cp193,4.4220496420166455e-07,1.0,head
h_p0_cp194,5.008711968912394e-05,1.0,head
h_p0_cp195,1.299813447985798e-07,1.0,head
h_p0_cp196,3.4860672712966334e-05,1.0,head
h_p0_cp197,3.7047811929369345e-08,1.0,head
h_p0_cp198,2.7879783829121152e-05,1.0,head
h_p0_cp199,9.996483640861697e-09,1.0,head
h_p0_cp200,2.686855623323936e-05,1.0,head
h_p0_cp201,2.264187060063705e-09,1.0,head
h_p0_cp202,2.6296437681594398e-05,1.0,head
h_p0_cp203,8.662937034387141e-11,1.0,head
h_p0_cp204,2.2007510779076256e-05,1.0,head
h_p0_cp205,-5.188667273614556e-10,1.0,head
h_p0_cp206,1.5334165254898835e-05,1.0,head
h_p0_cp207,-6.857590051367879e-10,1.0,head
h_p0_cp208,9.125017641054e-06,1.0,head
h_p0_cp209,-7.312337402254343e-10,1.0,head
h_p0_cp210,4.7814592107897624e-06,1.0,head
h_p0_cp211,-7.435119186993688e-10,1.0,head
h_p1_cp0,6.008253876643721e-07,1.0,head
h_p1_cp1,2.2351676307152957e-05,1.0,head
h_p1_cp2,1.982296907954151e-06,1.0,head
h_p1_cp3,6.624857041970245e-05,1.0,head
h_p1_cp4,6.411210051737726e-06,1.0,head
h_p1_cp5,0.00019014668941963464,1.0,head
h_p1_cp6,2.0251703517715214e-05,1.0,head
h_p1_cp7,0.0005247944400252891,1.0,head
h_p1_cp8,6.212285506990156e-05,1.0,head
h_p1_cp9,0.00137874132815341,1.0,head
h_p1_cp10,0.0001838431712712918,1.0,head
h_p1_cp11,0.0033968459551942942,1.0,head
h_p1_cp12,0.0005202706565796689,1.0,head
h_p1_cp13,0.007670717415749095,1.0,head
h_p1_cp14,0.001391452864936582,1.0,head
h_p1_cp15,0.015311891139390355,1.0,head
h_p1_cp16,0.003459554508481233,1.0,head
h_p1_cp17,0.02544710618303725,1.0,head
h_p1_cp18,0.0078086274397719535,1.0,head
h_p1_cp19,0.03176063700766463,1.0,head
h_p1_cp20,0.015437598020525911,1.0,head
h_p1_cp21,0.025391719106664823,1.0,head
h_p1_cp22,0.02525428653916606,1.0,head
h_p1_cp23,0.01520796325576157,1.0,head
h_p1_cp24,0.0311213480040351,1.0,head
h_p1_cp25,0.007542568158442009,1.0,head
h_p1_cp26,0.025256346706100885,1.0,head
h_p1_cp27,0.003283919878413144,1.0,head
h_p1_cp28,0.015444491671587457,1.0,head
h_p1_cp29,0.0013011866867600475,1.0,head
h_p1_cp30,0.007829121545455564,1.0,head
h_p1_cp31,0.0004804057402907347,1.0,head
h_p1_cp32,0.0035176877354388125,1.0,head
h_p1_cp33,0.0001679751135270635,1.0,head
h_p1_cp34,0.0015485818107663363,1.0,head
h_p1_cp35,5.626967913485714e-05,1.0,head
h_p1_cp36,0.0009206264289787214,1.0,head
h_p1_cp37,1.8214385363535257e-05,1.0,head
h_p1_cp38,0.0011305721227472532,1.0,head
h_p1_cp39,5.733271791541483e-06,1.0,head
h_p1_cp40,0.0020947998602878215,1.0,head
h_p1_cp41,1.764258740877267e-06,1.0,head
h_p1_cp42,0.0038588956613239134,1.0,head
h_p1_cp43,5.322335709934123e-07,1.0,head
h_p1_cp44,0.006088028802196277,1.0,head
h_p1_cp45,1.587127371749375e-07,1.0,head
h_p1_cp46,0.007541958523916037,1.0,head
h_p1_cp47,4.6456307245534845e-08,1.0,head
h_p1_cp48,0.006766013083733924,1.0,head
h_p1_cp49,1.4308170648291707e-08,1.0,head
h_p1_cp50,0.004722792559505251,1.0,head
h_p1_cp51,4.2900865082629025e-09,1.0,head
h_p1_cp52,0.002744580514900008,1.0,head
h_p1_cp53,2.3080701794242486e-09,1.0,head
h_p1_cp54,0.0013926159615493816,1.0,head
h_p1_cp55,1.0784333426272497e-09,1.0,head
h_p1_cp56,0.0006385084218436532,1.0,head
h_p1_cp57,1.6302692529279739e-09,1.0,head
h_p1_cp58,0.00027253631492385466,1.0,head
h_p1_cp59,1.124817572417669e-09,1.0,head
h_p1_cp60,0.00011231055304961046,1.0,head
h_p1_cp61,1.879243427538313e-09,1.0,head
h_p1_cp62,4.705208493760438e-05,1.0,head
h_p1_cp63,1.4176748663885519e-09,1.0,head
h_p1_cp64,2.1062692894702195e-05,1.0,head
h_p1_cp65,2.136857801815495e-09,1.0,head
h_p1_cp66,1.0170545010623755e-05,1.0,head
h_p1_cp67,1.5165824152063578e-09,1.0,head
h_p1_cp68,5.109885705678607e-06,1.0,head
h_p1_cp69,1.7594175005797297e-09,1.0,head
h_p1_cp70,2.549821147113107e-06,1.0,head
h_p1_cp71,-6.116351869422942e-11,1.0,head
h_p1_cp72,1.2261687061254634e-06,1.0,head
h_p1_cp73,-1.8853825167752802e-09,1.0,head
h_p1_cp74,5.619726834993344e-07,1.0,head
h_p1_cp75,-1.6541434888495132e-09,1.0,head
h_p1_cp76,2.4368614504055586e-07,1.0,head
h_p1_cp77,-2.2905624064151198e-09,1.0,head
h_p1_cp78,1.0074199963128194e-07,1.0,head
h_p1_cp79,-1.5861587598919868e-09,1.0,head
h_p1_cp80,3.868944986606948e-08,1.0,head
h_p1_cp81,-2.05773176276125e-09,1.0,head
h_p1_cp82,1.4302941053756513e-08,1.0,head
h_p1_cp83,-1.2978489394299686e-09,1.0,head
h_p1_cp84,1.0636435945343692e-06,1.0,head
h_p1_cp85,3.8754478737246245e-08,1.0,head
h_p1_cp86,1.7100337572628632e-06,1.0,head
h_p1_cp87,9.740983841766138e-08,1.0,head
h_p1_cp88,2.453933575452538e-06,1.0,head
h_p1_cp89,2.3048778530210257e-07,1.0,head
h_p1_cp90,3.0845330911688507e-06,1.0,head
h_p1_cp91,5.12576662003994e-07,1.0,head
h_p1_cp92,3.338152055221144e-06,1.0,head
h_p1_cp93,1.0622454738040688e-06,1.0,head
h_p1_cp94,3.0845490073261317e-06,1.0,head
h_p1_cp95,2.024875129791326e-06,1.0,head
h_p1_cp96,2.453977685945574e-06,1.0,head
h_p1_cp97,3.4897489058494102e-06,1.0,head
h_p1_cp98,1.7101378944062162e-06,1.0,head
h_p1_cp99,5.320089258020744e-06,1.0,head
h_p1_cp100,1.0638736966939177e-06,1.0,head
h_p1_cp101,6.987670985836303e-06,1.0,head
h_p1_cp102,6.013101483404171e-07,1.0,head
h_p1_cp103,7.69328198657604e-06,1.0,head
h_p1_cp104,3.138752617815044e-07,1.0,head
h_p1_cp105,6.986283324295073e-06,1.0,head
h_p1_cp106,1.5412615539389662e-07,1.0,head
h_p1_cp107,5.317635213941685e-06,1.0,head
h_p1_cp108,7.357039066846482e-08,1.0,head
h_p1_cp109,3.4869010505644837e-06,1.0,head
h_p1_cp110,3.7164681998547167e-08,1.0,head
h_p1_cp111,2.022889930231031e-06,1.0,head
h_p1_cp112,2.425304046482779e-08,1.0,head
h_p1_cp113,1.064081061485922e-06,1.0,head
h_p1_cp114,2.5211647880496457e-08,1.0,head
h_p1_cp115,5.271663212624844e-07,1.0,head
h_p1_cp116,3.86653482564725e-08,1.0,head
h_p1_cp117,2.8760132408933714e-07,1.0,head
h_p1_cp118,7.064090823405422e-08,1.0,head
h_p1_cp119,2.974886683659861e-07,1.0,head
h_p1_cp120,1.347661964246072e-07,1.0,head
h_p1_cp121,7.167379862949019e-07,1.0,head
h_p1_cp122,2.510100785002578e-07,1.0,head
h_p1_cp123,2.266687943119905e-06,1.0,head
h_p1_cp124,4.3910767999477684e-07,1.0,head
h_p1_cp125,7.341089940382517e-06,1.0,head
h_p1_cp126,7.027601895970292e-07,1.0,head
h_p1_cp127,2.3351858544629067e-05,1.0,head
h_p1_cp128,1.0067224138765596e-06,1.0,head
h_p1_cp129,7.226877050925395e-05,1.0,head
h_p1_cp130,1.2645718925341498e-06,1.0,head
h_p1_cp131,0.00021608237466352875,1.0,head
h_p1_cp132,1.368212451779982e-06,1.0,head
h_p1_cp133,0.0006188491943248664,1.0,head
h_p1_cp134,1.2642199180845637e-06,1.0,head
h_p1_cp135,0.0016780423927684751,1.0,head
h_p1_cp136,1.0058870429929812e-06,1.0,head
h_p1_cp137,0.004238620383375746,1.0,head
h_p1_cp138,7.011817615421023e-07,1.0,head
h_p1_cp139,0.009740977417550312,1.0,head
h_p1_cp140,4.3643012759275734e-07,1.0,head
h_p1_cp141,0.019646743095108832,1.0,head
h_p1_cp142,2.4687278710189275e-07,1.0,head
h_p1_cp143,0.03280357287781044,1.0,head
h_p1_cp144,1.2895452528027818e-07,1.0,head
h_p1_cp145,0.041013510580569346,1.0,head
h_p1_cp146,6.317577572190203e-08,1.0,head
h_p1_cp147,0.03280320912631396,1.0,head
h_p1_cp148,2.9572674975497648e-08,1.0,head
h_p1_cp149,0.01964615237466205,1.0,head
h_p1_cp150,1.3618318916996941e-08,1.0,head
h_p1_cp151,0.009740391004925186,1.0,head
h_p1_cp152,6.511982064694166e-09,1.0,head
h_p1_cp153,0.004238354815015555,1.0,head
h_p1_cp154,3.5406628740020096e-09,1.0,head
h_p1_cp155,0.0016787028330327303,1.0,head
h_p1_cp156,2.4301698431372643e-09,1.0,head
h_p1_cp157,0.00062209967995841,1.0,head
h_p1_cp158,2.2655513021163642e-09,1.0,head
h_p1_cp159,0.00022689509478368564,1.0,head
h_p1_cp160,3.0513547244481742e-09,1.0,head
h_p1_cp161,0.00010504593024052156,1.0,head
h_p1_cp162,6.0390448197722435e-09,1.0,head
h_p1_cp163,0.00011748098381758609,1.0,head
h_p1_cp164,1.5507339412579313e-08,1.0,head
h_p1_cp165,0.0002627400210712949,1.0,head
h_p1_cp166,4.4261469156481326e-08,1.0,head
h_p1_cp167,0.0006475187119576731,1.0,head
h_p1_cp168,1.290482032345608e-07,1.0,head
h_p1_cp169,0.0014837297928806947,1.0,head
h_p1_cp170,3.715117600222584e-07,1.0,head
h_p1_cp171,0.0029915256336607854,1.0,head
h_p1_cp172,1.0411977200419642e-06,1.0,head
h_p1_cp173,0.004994691860702005,1.0,head
h_p1_cp174,2.817616859829286e-06,1.0,head
h_p1_cp175,0.006244744972946137,1.0,head
h_p1_cp176,7.3113142207148485e-06,1.0,head
h_p1_cp177,0.004994638462221701,1.0,head
h_p1_cp178,1.8058449768432183e-05,1.0,head
h_p1_cp179,0.002991327479321626,1.0,head
h_p1_cp180,4.21080276282737e-05,1.0,head
h_p1_cp181,0.001483055751577922,1.0,head
h_p1_cp182,9.186859733745223e-05,1.0,head
h_p1_cp183,0.0006452761545006069,1.0,head
h_p1_cp184,0.0001859377630353265,1.0,head
h_p1_cp185,0.00025542600428707374,1.0,head
h_p1_cp186,0.0003472648813840351,1.0,head
h_p1_cp187,9.417784008292074e-05,1.0,head
h_p1_cp188,0.0006005411978549091,1.0,head
h_p1_cp189,3.287183471911703e-05,1.0,head
h_p1_cp190,0.0009780577593119233,1.0,head
h_p1_cp191,1.0987454970745603e-05,1.0,head
h_p1_cp192,0.0015260434047377203,1.0,head
h_p1_cp193,3.5466237022774294e-06,1.0,head
h_p1_cp194,0.002206857523560757,1.0,head
h_p1_cp195,1.1122449450340355e-06,1.0,head
h_p1_cp196,0.002599098590962967,1.0,head
h_p1_cp197,3.401228241273202e-07,1.0,head
h_p1_cp198,0.0021078990612295456,1.0,head
h_p1_cp199,1.0135795491805766e-07,1.0,head
h_p1_cp200,0.0013435235982797167,1.0,head
h_p1_cp201,2.905790097429417e-08,1.0,head
h_p1_cp202,0.0007557640983577585,1.0,head
h_p1_cp203,7.546532287960872e-09,1.0,head
h_p1_cp204,0.0004018777221972414,1.0,head
h_p1_cp205,1.2400960258673877e-09,1.0,head
h_p1_cp206,0.000207059186323022,1.0,head
h_p1_cp207,-5.854872142663226e-10,1.0,head
h_p1_cp208,0.00010314111023035366,1.0,head
h_p1_cp209,-1.108219294110313e-09,1.0,head
h_p1_cp210,4.920956462228787e-05,1.0,head
h_p1_cp211,-1.2562395568238571e-09,1.0,head
h_p2_cp0,2.8252143238205463e-06,1.0,head
h_p2_cp1,0.0001057626900546893,1.0,head
h_p2_cp2,8.823324151308043e-06,1.0,head
h_p2_cp3,0.000288319407900417,1.0,head
h_p2_cp4,2.694624299692805e-05,1.0,head
h_p2_cp5,0.0007589355609525228,1.0,head
h_p2_cp6,8.013999695322127e-05,1.0,head
h_p2_cp7,0.0019167656710123993,1.0,head
h_p2_cp8,0.00023089844034984708,1.0,head
h_p2_cp9,0.004602320892900025,1.0,head
h_p2_cp10,0.0006402615413207968,1.0,head
h_p2_cp11,0.010361297539930092,1.0,head
h_p2_cp12,0.0016940907280513784,1.0,head
h_p2_cp13,0.021407655645361956,1.0,head
h_p2_cp14,0.004228652115216391,1.0,head
h_p2_cp15,0.039246006387202215,1.0,head
h_p2_cp16,0.009803078011373145,1.0,head
h_p2_cp17,0.0605128243719264,1.0,head
h_p2_cp18,0.02064431355893248,1.0,head
h_p2_cp19,0.07219783208165609,1.0,head
h_p2_cp20,0.038224466282372305,1.0,head
h_p2_cp21,0.06023530512857178,1.0,head
h_p2_cp22,0.059181358250498306,1.0,head
h_p2_cp23,0.03873455430357353,1.0,head
h_p2_cp24,0.07081987746641971,1.0,head
h_p2_cp25,0.020781676421393058,1.0,head
h_p2_cp26,0.05919112232822954,1.0,head
h_p2_cp27,0.009792561486847262,1.0,head
h_p2_cp28,0.0382557544185147,1.0,head
h_p2_cp29,0.0041909712190317805,1.0,head
h_p2_cp30,0.02073254629249277,1.0,head
h_p2_cp31,0.0016665499215378077,1.0,head
h_p2_cp32,0.010039668924491707,1.0,head
h_p2_cp33,0.0006256967808440095,1.0,head
h_p2_cp34,0.004831954802284599,1.0,head
h_p2_cp35,0.0002243902786176477,1.0,head
h_p2_cp36,0.003142137346912932,1.0,head
h_p2_cp37,7.753659656373202e-05,1.0,head
h_p2_cp38,0.003863166771225224,1.0,head
h_p2_cp39,2.5985784304793924e-05,1.0,head
h_p2_cp40,0.0067463553705238155,1.0,head
h_p2_cp41,8.490423851981177e-06,1.0,head
h_p2_cp42,0.011700100394364199,1.0,head
h_p2_cp43,2.715278924370068e-06,1.0,head
h_p2_cp44,0.017562650361469423,1.0,head
h_p2_cp45,8.530892046110239e-07,1.0,head
h_p2_cp46,0.021156525204105492,1.0,head
h_p2_cp47,2.639822014316451e-07,1.0,head
h_p2_cp48,0.0192764994146728,1.0,head
h_p2_cp49,8.114443517115433e-08,1.0,head
h_p2_cp50,0.013975857020795956,1.0,head
h_p2_cp51,2.4920382202253677e-08,1.0,head
h_p2_cp52,0.008524762360821114,1.0,head
h_p2_cp53,8.283450370072387e-09,1.0,head
h_p2_cp54,0.004562162114552848,1.0,head
h_p2_cp55,3.138438842142932e-09,1.0,head
h_p2_cp56,0.0022104872875843284,1.0,head
h_p2_cp57,2.0063453121110797e-09,1.0,head
h_p2_cp58,0.0009965988995190855,1.0,head
h_p2_cp59,1.5229488781187683e-09,1.0,head
h_p2_cp60,0.0004315168778248335,1.0,head
h_p2_cp61,1.7819274944486097e-09,1.0,head
h_p2_cp62,0.00018718743854151398,1.0,head
h_p2_cp63,1.6962076188065112e-09,1.0,head
h_p2_cp64,8.49552438921819e-05,1.0,head
h_p2_cp65,2.00566319108475e-09,1.0,head
h_p2_cp66,4.106097821932053e-05,1.0,head
h_p2_cp67,1.733269527903758e-09,1.0,head
h_p2_cp68,2.0711588149424642e-05,1.0,head
h_p2_cp69,1.5083969628904015e-09,1.0,head
h_p2_cp70,1.0502553095648182e-05,1.0,head
h_p2_cp71,2.1464074961841106e-10,1.0,head
h_p2_cp72,5.195458243179019e-06,1.0,head
h_p2_cp73,-1.1050360626541078e-09,1.0,head
h_p2_cp74,2.468058710292098e-06,1.0,head
h_p2_cp75,-1.4008492144057527e-09,1.0,head
h_p2_cp76,1.119221906265011e-06,1.0,head
h_p2_cp77,-1.771468305378221e-09,1.0,head
h_p2_cp78,4.846544925385388e-07,1.0,head
h_p2_cp79,-1.559783413540572e-09,1.0,head
h_p2_cp80,2.0035258785355836e-07,1.0,head
h_p2_cp81,-1.7059846868505701e-09,1.0,head
h_p2_cp82,7.935250323498622e-08,1.0,head
h_p2_cp83,-1.395164872519672e-09,1.0,head
h_p2_cp84,4.831048045161879e-06,1.0,head
h_p2_cp85,1.9638264348031953e-07,1.0,head
h_p2_cp86,7.524256488977699e-06,1.0,head
h_p2_cp87,4.6333093450812157e-07,1.0,head
h_p2_cp88,1.051468188961735e-05,1.0,head
h_p2_cp89,1.0386245321569731e-06,1.0,head
h_p2_cp90,1.2976268408237956e-05,1.0,head
h_p2_cp91,2.195778961322503e-06,1.0,head
h_p2_cp92,1.3948050764156505e-05,1.0,head
h_p2_cp93,4.3336726776033174e-06,1.0,head
h_p2_cp94,1.2976477137272013e-05,1.0,head
h_p2_cp95,7.882507361500757e-06,1.0,head
h_p2_cp96,1.051524577633245e-05,1.0,head
h_p2_cp97,1.3004718766751466e-05,1.0,head
h_p2_cp98,7.5255425144860055e-06,1.0,head
h_p2_cp99,1.9090636669716332e-05,1.0,head
h_p2_cp100,4.833794719161233e-06,1.0,head
h_p2_cp101,2.4395435275437194e-05,1.0,head
h_p2_cp102,2.830786343110958e-06,1.0,head
h_p2_cp103,2.6568519615466357e-05,1.0,head
h_p2_cp104,1.5355853975052014e-06,1.0,head
h_p2_cp105,2.438772821733437e-05,1.0,head
h_p2_cp106,7.877806638134643e-07,1.0,head
h_p2_cp107,1.9077065644523827e-05,1.0,head
h_p2_cp108,3.9845326682552695e-07,1.0,head
h_p2_cp109,1.2989238484806265e-05,1.0,head
h_p2_cp110,2.1965979613014497e-07,1.0,head
h_p2_cp111,7.872815785958664e-06,1.0,head
h_p2_cp112,1.5793102647876367e-07,1.0,head
h_p2_cp113,4.348154789113323e-06,1.0,head
h_p2_cp114,1.6591002349741757e-07,1.0,head
h_p2_cp115,2.2882379653310636e-06,1.0,head
