,well_1_x,well_1_y,well_2_x,well_2_y,Xc
28,19.478118180225664,31.691264325230463,33.149673027032705,28.626410586044074,-25.556170013009762
29,24.381002022747495,-48.03991019942065,-9.668357846075935,-30.59275801177811,-13.753068941604894
30,25.396974262763678,5.213030106497463,-43.943567526718475,-22.920743017038248,23.24678252908511
31,-41.6787259811023,44.889708430053886,-37.22362894039474,30.838114011313024,49.61884003887414
32,28.996546887645152,0.9048848636973403,-10.759281698326518,44.27706272397673,-14.3899823397877
33,-43.95882815268338,-17.433115636915574,-7.017472534537731,-30.481621904681532,13.336657846703147
34,26.039319637470058,-22.14042953538341,37.87395522975142,18.19103142888345,28.31011961835756
35,31.37396995262945,-29.040525274249518,49.313815769902874,-31.2322631171541,-16.132040420167257
36,14.481346656029942,-13.115139047488796,30.52017544821163,31.277972030674945,46.926026890546794
37,-46.426173841576855,-5.212714020010502,5.900341528937659,27.07755504467218,-34.59131214252918
38,-24.195031169448377,-17.247980522236006,-7.910209137790062,30.660085213721118,16.610508812540942
39,-49.051560348837,-27.76084511858722,-15.614862316198185,31.439556124270624,-40.40176500275475
40,6.6754989868036105,-25.563762474515183,-45.61744990431067,38.91963134740692,-25.889582444112047
41,-21.623947946863275,25.54945593087315,16.832319742278273,-5.710841345550342,2.58747264943937
42,-2.2479241489187345,24.189594716138842,30.490343106087494,-24.675579289199725,-32.84342822836677
43,11.581623088061207,21.453432237023463,46.08127401880776,9.943041863502891,-23.463809876297383
44,-34.64810489439958,-43.51617923839163,28.29141758396662,7.488156678545636,38.71355606019203
45,-44.19506678101085,-37.063682750614866,-27.08767536727812,38.84399689991963,2.259755117676576
46,-20.893070412909132,12.82000306397353,-39.41496933145613,23.941707215475034,-35.62845766885305
47,-9.687966768527978,37.51920556109164,-18.816731887004746,28.07793722047586,-45.29346997548043
48,-36.29944550009048,-20.251249382785318,-39.08477662686693,-41.902043641261365,23.987059324577643
49,5.664510187989414,36.31444855651286,27.80675497224756,-1.546363791796658,-5.032838760029826
50,25.79160338699947,-44.85952840453137,-11.816549748639282,36.14082888719686,26.930267655843892
51,-36.466892564193216,24.22221486536816,39.7629668387859,-39.771113024727995,8.58284470261026
52,-0.1111113318960264,-33.54772831229275,-32.06311016755872,-47.72955231283752,-30.427066195796648
53,47.19806631817086,48.43793355354009,30.20341621758577,-31.1951044944913,24.442625525299462
54,28.7131508251193,-45.40268251106531,-41.43119798710762,-17.507402132082305,41.45234153197596
55,43.07888357552686,-6.965682562907773,-35.213615609846805,22.111845500624028,38.6201220355786
56,14.788776409542265,-26.51419173312275,47.48113168173931,3.720534457990375,30.784329481355982
57,24.576294965166483,-34.13656989642576,-43.63873453906875,-48.874634278982334,-32.172744542025896
58,-32.9406303360191,1.5147565566847376,46.030430458132415,26.17425562386653,17.297631776157488
59,42.04737499366753,46.85941955581934,-5.48690099697793,24.73509901222552,7.513517324227003
60,27.31529514520865,10.945387876737044,-44.34687249590308,-42.79460628337883,18.69699616342338
61,49.17485949679475,-5.648393781449748,11.275596989733202,-13.660025772230519,30.991741324330675
62,-1.1025363269698616,-15.323839113804361,-2.838799361322799,27.098313490034684,10.103590499641392
63,4.623404000111755,27.099544742985287,40.635840111072554,-25.775828070199637,33.72777274298306
64,17.9520157529967,2.7098012305917223,20.578101871175505,10.271354746700844,23.59386106284545
65,3.109169472434857,23.25287773146995,21.654818502961504,-14.737366067951804,12.282381653624938
66,22.27132601637939,-3.5522683677091678,43.68228305309012,-27.038975998352832,-19.410430227191146
67,-25.158077913879207,-30.45501000214468,10.40572839194941,-8.782740486890681,36.66033673261863
68,8.860374114166646,-36.21473081408047,-40.20020993876142,38.71490040070749,-6.233438949091166
69,-27.04427469580747,38.15385780813236,-30.561198266402478,35.176665904497625,3.1423544917794644
70,17.43629311704973,29.667875850168443,-25.603429252688937,45.00966322523789,21.739608744205896
71,-20.411228452009055,-28.643474216569643,18.480577447658646,-0.40129461161495783,-2.926012718957672
72,-46.25243647534189,-27.798255474339793,-12.70993899212317,17.81500346611689,-8.337117969861396
73,32.562554518555345,-34.02796147909808,-49.37174392392038,-14.61239056887755,-46.821666402205466
74,19.222989635671652,-27.855647719575714,-31.456116148138513,-25.015336285206715,0.1686189002064964
75,4.25840721894042,-14.366260163736968,29.210082107186892,-4.5279373856256555,-31.94765876794824
76,41.707598017148584,-19.0167184876286,-32.77824976752166,12.341516289093192,-7.129933596066039
77,-24.1310143702126,33.80934867875,-30.554253487392547,42.95730401726911,-23.01301641642558
78,40.83904401746349,-26.573142323215006,-46.4912562392648,19.136229995275684,-41.660099096649375
79,-44.90666344090256,11.602491146505592,-10.797480148823048,-21.272009093697708,-36.00053122158177
80,15.751217200494352,-16.924112133050606,-5.945393281285185,15.970606510272631,-17.029261133813897
81,3.696046038842425,37.72979512949655,2.6958774617520476,-36.193454542523675,-8.461874690246539
82,-4.620144472198497,30.221512849139046,40.284516017526656,15.551218711399471,-25.52363909622366
83,-24.573823722779565,-39.6957196802913,-25.98577555694358,-0.11475418095200496,46.399122338818685
84,-48.890785321691546,-27.461571475788272,5.032851575183059,-12.606209988866723,-1.0877554279766528
85,27.36637944859443,-42.76756349879219,3.1823822248403957,34.29311973086169,-34.63421265534209
86,16.552443172809618,0.6304022938083946,-12.287383602955224,5.054794966127197,-26.43911049184163
87,-12.701333027016325,-41.485607076803255,-43.81645897915982,46.454714274195325,1.2338723252930421
88,32.53428830138046,15.6970602615432,-17.032957376346616,28.442360838023305,-48.28786822240411
89,12.040093194877286,-28.48993581015966,10.348510402366514,-32.48773776552483,-40.83103030126153
90,-31.217754856009194,25.143987855339418,37.52811528062303,15.273639202348349,2.394335555758495
91,-29.294715917107304,-40.747850308317936,-37.10073305466097,-19.632706718322147,9.62446054467209
92,22.632244625913785,-33.368962120147394,27.312028038476313,-14.27675043179277,44.881006476456676
93,39.54414535510689,15.308388125677666,-0.036235023007613165,-20.706427537536232,-23.75473096277807
94,-25.15584619719553,-38.522231270565214,41.295594935762,-6.429253445719304,-26.221002943912897
95,-5.549281912673095,-49.9777333257358,10.373373360346626,-4.309718722944375,-15.244338685089517
96,39.26446539518007,25.589529848354047,31.333808976778755,39.31103142636853,17.548675117403533
97,-7.41899112433957,-25.121205409624515,24.205921076364348,41.719837265998166,-33.73210484779173
98,23.80164325443458,-34.400535152686864,-42.863972791268736,-33.63221703351448,16.256898313480534
99,-2.4773460946561556,-44.34243114862528,21.019080451682314,-3.201290037366121,-30.52277886176754
100,-26.57190844105507,38.94216519076758,41.333298158804396,-32.19471065295521,-5.297500686722742
101,13.699985177457663,-23.33134661856343,-49.63335953007536,48.76510234859968,14.741983451076536
102,22.64136376218306,-33.89807154790672,-15.941971892142973,-39.16915594855246,20.31034035101071
103,1.6960162471835645,-23.989497528299765,-42.80739034982004,35.64135529457634,42.66981559699728
104,5.2491094644731575,-44.99236766771634,-10.10594107307682,-36.86662138491688,13.29756969447353
105,35.36014357340865,19.9715565736698,30.321673877002482,-32.41551367758781,-40.9263481983069
106,41.64977352218642,-9.82305644491457,25.04732364470351,-2.6627353544685803,-3.828443135521951
107,2.6126897953624137,-31.146848759218337,31.866184566916672,37.78939945088446,2.3964704041584213
108,-23.573569676111173,12.852849626730546,-30.232453326091846,39.072682157647094,8.578372875914638
109,-10.83800898550954,7.310813142912018,32.76658977952063,-38.82819561570727,42.19116502781715
110,-24.653209586656686,7.606959791847942,-40.64556369556499,41.78032151059462,-28.784872023594055
111,-19.41738441403611,-29.74397272750856,35.72994520591696,-40.82260436667426,-4.350306148282691
112,10.199818443173513,14.531085038123521,-42.20944511747878,32.57147861219951,-31.114418228105013
113,36.707120976261365,-29.688943709213632,-49.793289732385624,32.2307515845891,11.387814692963701
114,-14.778152378605029,3.2724987276844573,23.15538362352359,35.941040147527175,-40.56084960367532
115,48.50389368114402,0.49417820287981584,40.734709881229975,30.768735569895384,43.89051314135999
116,-27.664815114840568,32.42185959817709,25.383530204493738,-24.032566224773188,-33.26788674302894
117,34.011121003014935,1.5171832897206912,11.605743724326125,42.617563222812095,38.07038860495567
118,21.938355003539655,-33.53067582380215,-25.289455676726313,45.73609465879484,-20.65546812453678
119,-12.247851815875222,39.72821711007738,23.85925550980808,-4.31991744193747,-21.195969589635723
120,39.93388400091126,9.236515799164572,-17.980711956527237,-1.2552021887541898,1.3253921925380538
121,25.570111473611178,-28.643645117433934,26.669350064197644,-4.233529205719968,34.08108064956021
122,-33.528938215333916,-3.247753894812398,-48.12772580489544,23.560048481805723,-43.758409936340826
123,-36.82266730308502,-12.307108239149223,17.835816406096143,29.65676485548238,3.3025044298820774
124,22.07875591871023,-38.549517653609264,-45.14215130244956,37.08817771957288,49.83115900687176
125,-2.0389004606582404,-37.44321863620289,36.58036167368792,12.165353214800426,0.10066665387883234
126,45.44014287350457,19.164992883662805,12.363876326298218,11.096555471130976,23.961795504858998
127,1.711517778174553,-13.578833979404145,31.789609893992818,37.643094684635486,30.908604919236836
128,-13.247929010976279,13.003502002457125,-46.66631780166378,-26.199693052955098,-43.63331946795268
129,-19.851636594581258,32.35932628300165,38.33760807471684,39.73831449950521,28.162017363783676
130,-9.274349513180901,-10.289532906859378,25.888247957445017,36.237612412046076,-16.880884938512175
131,-12.861645948622545,27.96410016110633,-35.11018412650655,48.9629160094195,17.333903599451858
132,21.971310133418342,-2.647791278950848,17.25803011112113,-29.254347914400793,-15.541940389435617
133,8.808592915086791,12.061821339517145,22.53123885963157,49.63073857270038,-9.840096612231306
134,-37.13814673833028,-25.969643931217945,49.11472340128215,-30.49171482820564,38.93626657382339
135,35.76263741692054,-44.96389280447314,30.05925275558225,9.732245283824938,27.357235915857828
136,16.124763849392707,1.9037009947511123,12.592239360330929,16.369838512373818,49.17349839199426
137,25.534672110007378,-13.221373328378682,43.014534940606566,-21.97542395153611,-4.669240425693786
138,-39.59914294128733,27.311692575218487,38.60109476365396,10.460641116625943,-15.940450075820031
139,-15.880089756352447,7.552953141995225,-17.49140466237099,-1.7548080496946028,-16.190081551401136
140,-3.7608501299410477,48.27073336717589,-1.1582602006004024,-45.361068910622336,-34.2459393601192
141,-24.817151560019656,-15.865666218489174,19.19664710881061,-5.78214355572517,-12.092703362140789
142,48.68288170960527,-8.172312585265672,18.26104519415101,6.302234856659808,-16.492336906502267
143,-37.80591729187375,16.47564145644509,18.087430908726006,37.97426576692655,5.367202364294009
144,44.400632199054,43.4065437471029,-12.986058541733279,-38.96014549394407,11.867441303433715
145,-16.681479104810016,-21.029147231947587,20.326554526825703,-5.262780278118676,34.23148612891855
146,14.288358992217624,21.375100969488372,-10.398027988244628,-27.285522042027786,6.232043248018705
147,45.58958258216637,-44.11755679805142,23.473392897940585,-28.496692671337986,49.54542315300418
148,-30.52571924558717,-39.87285734537803,45.346575743090725,-24.415569327288267,4.859529250311191
149,-33.604600644371416,-18.676442492006508,39.65377714070149,4.686595280036933,-7.157803793998639
