obsnme,obsval,weight,obsgp
h_p0_cp65,0.32966333263110165,1.0,head
h_p0_cp66,0.335973150180885,1.0,head
h_p0_cp67,0.32779979693049105,1.0,head
h_p0_cp68,0.33213538796517367,1.0,head
h_p0_cp69,0.3260890466818228,1.0,head
h_p0_cp70,0.3286746847537933,1.0,head
h_p0_cp71,0.3245160204509593,1.0,head
h_p0_cp72,0.32558205370191245,1.0,head
h_p0_cp73,0.32307200430442323,1.0,head
h_p0_cp74,0.3228497271629779,1.0,head
h_p0_cp75,0.3217548252298221,1.0,head
h_p0_cp76,0.3204713517552635,1.0,head
h_p0_cp77,0.32056825688203555,1.0,head
h_p0_cp78,0.31844197773658073,1.0,head
h_p0_cp79,0.3195207281719387,1.0,head
h_p0_cp80,0.4212085298521751,1.0,head
h_p0_cp81,0.3192854393907478,1.0,head
h_p0_cp82,0.42710925533776894,1.0,head
h_p0_cp83,0.3202595856146449,1.0,head
h_p0_cp84,0.4341304078159407,1.0,head
h_p0_cp85,0.32136268529983064,1.0,head
h_p0_cp86,0.44218476836041953,1.0,head
h_p0_cp87,0.32259518199938275,1.0,head
h_p0_cp88,0.45054154369632815,1.0,head
h_p0_cp89,0.3239600699999332,1.0,head
h_p0_cp90,0.4566134358251322,1.0,head
h_p0_cp91,0.3254630914255283,1.0,head
h_p0_cp92,0.45473907155016086,1.0,head
h_p0_cp93,0.32711272621065407,1.0,head
h_p0_cp94,0.45054858429450356,1.0,head
h_p0_cp95,0.3289199625701304,1.0,head
h_p0_cp96,0.4465943564016326,1.0,head
h_p0_cp97,0.3308978409541363,1.0,head
h_p0_cp98,0.44356493099381417,1.0,head
h_p0_cp99,0.3330607422722338,1.0,head
h_p0_cp100,0.44149193996466607,1.0,head
h_p0_cp101,0.33542332616470316,1.0,head
h_p0_cp102,0.4402205434381844,1.0,head
h_p0_cp103,0.3379989006621344,1.0,head
h_p0_cp104,0.439551636796023,1.0,head
h_p0_cp105,0.34079680142655655,1.0,head
h_p0_cp106,0.43927970712442416,1.0,head
h_p0_cp107,0.3438180661083948,1.0,head
h_p0_cp108,0.4392166025819487,1.0,head
h_p0_cp109,0.34704835567537357,1.0,head
h_p0_cp110,0.4392414393166737,1.0,head
h_p0_cp111,0.35044696800437053,1.0,head
h_p0_cp112,0.43938546402125245,1.0,head
h_p0_cp113,0.35393167804407055,1.0,head
h_p0_cp114,0.43989358659083333,1.0,head
h_p0_cp115,0.357362847878043,1.0,head
h_p0_cp116,0.4410615699337235,1.0,head
h_p0_cp117,0.36054021233686145,1.0,head
h_p0_cp118,0.44220248786786137,1.0,head
h_p0_cp119,0.3632419295543906,1.0,head
h_p0_cp120,0.43554574324493184,1.0,head
h_p0_cp121,0.36533409515900117,1.0,head
h_p0_cp122,0.42907956337419134,1.0,head
h_p0_cp123,0.3668829416945334,1.0,head
h_p0_cp124,0.42369520887174617,1.0,head
h_p0_cp125,0.3679860076449275,1.0,head
h_p0_cp126,0.4192511258731051,1.0,head
h_p0_cp127,0.3685971311087231,1.0,head
h_p0_cp128,0.41554134636109635,1.0,head
h_p0_cp129,0.36842652497173944,1.0,head
h_p0_cp130,0.41241046851681035,1.0,head
h_p0_cp131,0.36697510482036455,1.0,head
h_p0_cp132,0.40974720978816664,1.0,head
h_p0_cp133,0.3638809518842836,1.0,head
h_p0_cp134,0.40747100057257135,1.0,head
h_p0_cp135,0.3596024857231024,1.0,head
h_p0_cp136,0.40552189660610155,1.0,head
h_p0_cp137,0.3547609355560719,1.0,head
h_p0_cp138,0.4038481643288409,1.0,head
h_p0_cp139,0.34981581839327874,1.0,head
h_p0_cp140,0.40238565582921093,1.0,head
h_p0_cp141,0.34503564435983197,1.0,head
h_p0_cp142,0.4010281529620383,1.0,head
h_p0_cp143,0.3405559012888533,1.0,head
h_p0_cp144,0.3995983619263607,1.0,head
h_p0_cp145,0.33643568216202097,1.0,head
h_p0_cp146,0.3978573864729497,1.0,head
h_p0_cp147,0.33269465843290263,1.0,head
h_p0_cp148,0.3956381293339851,1.0,head
h_p0_cp149,0.3293337785761415,1.0,head
h_p0_cp150,0.3931179415836101,1.0,head
h_p0_cp151,0.32634594456120325,1.0,head
h_p0_cp152,0.39054696294317437,1.0,head
h_p0_cp153,0.3237212324987299,1.0,head
h_p0_cp154,0.3881139948848584,1.0,head
h_p0_cp155,0.32144934486597315,1.0,head
h_p1_cp0,0.7678052065003617,1.0,head
h_p1_cp1,0.8411781396365802,1.0,head
h_p1_cp2,0.7672005984279354,1.0,head
h_p1_cp3,0.8431326538479281,1.0,head
h_p1_cp4,0.7661834463970185,1.0,head
h_p1_cp5,0.8448947213320995,1.0,head
h_p1_cp6,0.7647047972313005,1.0,head
h_p1_cp7,0.8461169787844193,1.0,head
h_p1_cp8,0.7628015009816607,1.0,head
h_p1_cp9,0.8464325776025051,1.0,head
h_p1_cp10,0.7605652254566372,1.0,head
h_p1_cp11,0.8456405893859765,1.0,head
h_p1_cp12,0.7581000430575815,1.0,head
h_p1_cp13,0.843911789059049,1.0,head
h_p1_cp14,0.7554974198310411,1.0,head
h_p1_cp15,0.8415917694499938,1.0,head
h_p1_cp16,0.7528284706317456,1.0,head
h_p1_cp17,0.8390244219512984,1.0,head
h_p1_cp18,0.7501453689560252,1.0,head
h_p1_cp19,0.836490872107323,1.0,head
h_p1_cp20,0.7474858591536674,1.0,head
h_p1_cp21,0.8342105920914524,1.0,head
h_p1_cp22,0.7448777634410823,1.0,head
h_p1_cp23,0.832339825639768,1.0,head
h_p1_cp24,0.7423425454347653,1.0,head
h_p1_cp25,0.830891364467229,1.0,head
h_p1_cp26,0.7398978833589277,1.0,head
h_p1_cp27,0.8294213987066944,1.0,head
h_p1_cp28,0.7375593924494686,1.0,head
h_p1_cp29,0.8262069648678314,1.0,head
h_p1_cp30,0.7353414686890747,1.0,head
h_p1_cp31,0.8174207233033591,1.0,head
h_p1_cp32,0.7332568562386454,1.0,head
h_p1_cp33,0.8069694269244205,1.0,head
h_p1_cp34,0.7313139869882485,1.0,head
h_p1_cp35,0.7966558352203603,1.0,head
h_p1_cp36,0.729510326537064,1.0,head
h_p1_cp37,0.7870063095255307,1.0,head
h_p1_cp38,0.727818837736343,1.0,head
h_p1_cp39,0.7780998173252861,1.0,head
h_p1_cp40,0.7261637426695873,1.0,head
h_p1_cp41,0.7698945677159689,1.0,head
h_p1_cp42,0.7243838336375739,1.0,head
h_p1_cp43,0.7623297354803247,1.0,head
h_p1_cp44,0.722195941107493,1.0,head
h_p1_cp45,0.7553510439221329,1.0,head
h_p1_cp46,0.719217258583032,1.0,head
h_p1_cp47,0.7489139695191204,1.0,head
h_p1_cp48,0.7151829684721107,1.0,head
h_p1_cp49,0.7429815079872075,1.0,head
h_p1_cp50,0.7103834826311066,1.0,head
h_p1_cp51,0.7375213352613994,1.0,head
h_p1_cp52,0.7052270475606078,1.0,head
h_p1_cp53,0.7325035340166065,1.0,head
h_p1_cp54,0.7000218901744525,1.0,head
h_p1_cp55,0.7278990419097411,1.0,head
h_p1_cp56,0.6949534698993911,1.0,head
h_p1_cp57,0.7236787489464518,1.0,head
h_p1_cp58,0.6901202076003301,1.0,head
h_p1_cp59,0.7198131567131818,1.0,head
h_p1_cp60,0.6855696353498213,1.0,head
h_p1_cp61,0.7162725408031911,1.0,head
h_p1_cp62,0.6813222115040628,1.0,head
h_p1_cp63,0.7130275770117805,1.0,head
h_p1_cp64,0.6773848809151523,1.0,head
h_p1_cp65,0.7100503817302237,1.0,head
h_p1_cp66,0.6737583147624637,1.0,head
h_p1_cp67,0.7073158679211595,1.0,head
h_p1_cp68,0.6704406727659629,1.0,head
h_p1_cp69,0.7048032378779281,1.0,head
h_p1_cp70,0.6674295261717355,1.0,head
h_p1_cp71,0.7024973465583312,1.0,head
h_p1_cp72,0.6647227915049315,1.0,head
h_p1_cp73,0.7003896213369426,1.0,head
h_p1_cp74,0.6623191020953287,1.0,head
h_p1_cp75,0.6984782718961281,1.0,head
h_p1_cp76,0.6602178471888076,1.0,head
h_p1_cp77,0.6967676843092732,1.0,head
h_p1_cp78,0.6584190260339399,1.0,head
h_p1_cp79,0.6952671060109902,1.0,head
h_p1_cp80,0.7723346196557657,1.0,head
h_p1_cp81,0.6597711594508788,1.0,head
h_p1_cp82,0.7777430421333075,1.0,head
h_p1_cp83,0.6613419072479345,1.0,head
h_p1_cp84,0.7840711385500417,1.0,head
h_p1_cp85,0.6631294192932651,1.0,head
h_p1_cp86,0.7912697176793054,1.0,head
h_p1_cp87,0.6651332895708261,1.0,head
h_p1_cp88,0.7989444166995089,1.0,head
h_p1_cp89,0.6673548104506436,1.0,head
h_p1_cp90,0.8057075469302998,1.0,head
h_p1_cp91,0.6697970709266368,1.0,head
h_p1_cp92,0.8085311182902842,1.0,head
h_p1_cp93,0.6724648873169183,1.0,head
h_p1_cp94,0.810434453118111,1.0,head
h_p1_cp95,0.6753645701754303,1.0,head
h_p1_cp96,0.8127923352202361,1.0,head
h_p1_cp97,0.6785035284417866,1.0,head
h_p1_cp98,0.8159770810178618,1.0,head
h_p1_cp99,0.6818896795134519,1.0,head
h_p1_cp100,0.820001124853555,1.0,head
h_p1_cp101,0.6855305620292825,1.0,head
h_p1_cp102,0.8247662594928296,1.0,head
h_p1_cp103,0.6894319248675114,1.0,head
h_p1_cp104,0.8301391885759031,1.0,head
h_p1_cp105,0.6935953746780386,1.0,head
h_p1_cp106,0.835976799548913,1.0,head
h_p1_cp107,0.6980143938300133,1.0,head
h_p1_cp108,0.8421575670402193,1.0,head
h_p1_cp109,0.7026677319634238,1.0,head
h_p1_cp110,0.8486517431122552,1.0,head
h_p1_cp111,0.7075090616948527,1.0,head
h_p1_cp112,0.855637513465447,1.0,head
h_p1_cp113,0.7124526319953985,1.0,head
h_p1_cp114,0.8635850303297107,1.0,head
h_p1_cp115,0.7173582658223759,1.0,head
h_p1_cp116,0.872977782951895,1.0,head
h_p1_cp117,0.7220283390212652,1.0,head
h_p1_cp118,0.8822814025764041,1.0,head
h_p1_cp119,0.7262441380193971,1.0,head
h_p1_cp120,0.8756000745022304,1.0,head
h_p1_cp121,0.7298680178046414,1.0,head
h_p1_cp122,0.8690713344714592,1.0,head
h_p1_cp123,0.7329464341792425,1.0,head
h_p1_cp124,0.8644564288436276,1.0,head
h_p1_cp125,0.7355454062284955,1.0,head
h_p1_cp126,0.8614435327605885,1.0,head
h_p1_cp127,0.7375770040558761,1.0,head
h_p1_cp128,0.8596072376384039,1.0,head
h_p1_cp129,0.7386974055970172,1.0,head
h_p1_cp130,0.8586363929429217,1.0,head
h_p1_cp131,0.738344737706018,1.0,head
h_p1_cp132,0.8583162122107044,1.0,head
h_p1_cp133,0.7361149323965726,1.0,head
h_p1_cp134,0.8584965289997498,1.0,head
h_p1_cp135,0.7325034973920788,1.0,head
h_p1_cp136,0.8590661018808093,1.0,head
h_p1_cp137,0.7281878402208725,1.0,head
h_p1_cp138,0.85991998833901,1.0,head
h_p1_cp139,0.7236718591506982,1.0,head
h_p1_cp140,0.8609059029130072,1.0,head
h_p1_cp141,0.7192524973831467,1.0,head
h_p1_cp142,0.8617464387545434,1.0,head
h_p1_cp143,0.7150819904294563,1.0,head
h_p1_cp144,0.8619623224159144,1.0,head
h_p1_cp145,0.7112291154974126,1.0,head
h_p1_cp146,0.8609017397763955,1.0,head
h_p1_cp147,0.7077193297434369,1.0,head
h_p1_cp148,0.8581157416466388,1.0,head
h_p1_cp149,0.704557343399115,1.0,head
h_p1_cp150,0.8541230330642225,1.0,head
h_p1_cp151,0.7017388424015902,1.0,head
h_p1_cp152,0.8496437497438646,1.0,head
h_p1_cp153,0.6992562638588549,1.0,head
h_p1_cp154,0.8452199823444594,1.0,head
h_p1_cp155,0.6971015047130327,1.0,head
h_p2_cp0,1.1676665407508713,1.0,head
h_p2_cp1,1.2192591514872564,1.0,head
h_p2_cp2,1.166602382460672,1.0,head
h_p2_cp3,1.2208577115667054,1.0,head
h_p2_cp4,1.1648977035745458,1.0,head
h_p2_cp5,1.222281925321741,1.0,head
h_p2_cp6,1.1624825607573126,1.0,head
h_p2_cp7,1.2232264153818233,1.0,head
h_p2_cp8,1.1594188817008468,1.0,head
h_p2_cp9,1.2233721925569936,1.0,head
h_p2_cp10,1.15585182170476,1.0,head
h_p2_cp11,1.2225620218189044,1.0,head
h_p2_cp12,1.1519434888072406,1.0,head
h_p2_cp13,1.2209944200868814,1.0,head
h_p2_cp14,1.1478339729741347,1.0,head
h_p2_cp15,1.2190363256656176,1.0,head
h_p2_cp16,1.1436297398695254,1.0,head
h_p2_cp17,1.2170541333163627,1.0,head
h_p2_cp18,1.1394059920792334,1.0,head
h_p2_cp19,1.215353462640715,1.0,head
h_p2_cp20,1.1352139450149348,1.0,head
h_p2_cp21,1.2141769181217439,1.0,head
h_p2_cp22,1.131088108710524,1.0,head
h_p2_cp23,1.2136944291333736,1.0,head
h_p2_cp24,1.1270520362493803,1.0,head
h_p2_cp25,1.213899241887847,1.0,head
h_p2_cp26,1.123122452016321,1.0,head
h_p2_cp27,1.214220182196303,1.0,head
h_p2_cp28,1.1193120835591204,1.0,head
h_p2_cp29,1.212510921075497,1.0,head
h_p2_cp30,1.1156314591089562,1.0,head
h_p2_cp31,1.2040307393806087,1.0,head
h_p2_cp32,1.112089642416735,1.0,head
h_p2_cp33,1.1935576990304633,1.0,head
h_p2_cp34,1.1086934645217612,1.0,head
h_p2_cp35,1.1832798463572078,1.0,head
h_p2_cp36,1.1054442925213497,1.0,head
h_p2_cp37,1.1738177841179955,1.0,head
h_p2_cp38,1.1023307409511598,1.0,head
h_p2_cp39,1.1652460141692766,1.0,head
h_p2_cp40,1.0993152452627681,1.0,head
h_p2_cp41,1.1574947032004137,1.0,head
h_p2_cp42,1.096313593984336,1.0,head
h_p2_cp43,1.150474296732475,1.0,head
h_p2_cp44,1.093174439344266,1.0,head
h_p2_cp45,1.144106399980395,1.0,head
h_p2_cp46,1.089691143936771,1.0,head
h_p2_cp47,1.1383271871961116,1.0,head
h_p2_cp48,1.0857210075109238,1.0,head
h_p2_cp49,1.1330842019461351,1.0,head
h_p2_cp50,1.081425166703963,1.0,head
h_p2_cp51,1.128332484455057,1.0,head
h_p2_cp52,1.077028301090625,1.0,head
h_p2_cp53,1.1240314495493453,1.0,head
h_p2_cp54,1.0726994905090628,1.0,head
h_p2_cp55,1.120142696192694,1.0,head
h_p2_cp56,1.0685389224244901,1.0,head
h_p2_cp57,1.1166286563280117,1.0,head
h_p2_cp58,1.0645985623530747,1.0,head
h_p2_cp59,1.1134519773147817,1.0,head
h_p2_cp60,1.0609022015589742,1.0,head
h_p2_cp61,1.1105755655677534,1.0,head
h_p2_cp62,1.057458836304264,1.0,head
h_p2_cp63,1.1079632350910764,1.0,head
h_p2_cp64,1.0542702461601567,1.0,head
h_p2_cp65,1.1055808825156024,1.0,head
h_p2_cp66,1.0513349739447877,1.0,head
h_p2_cp67,1.1033980543144601,1.0,head
h_p2_cp68,1.0486503529111664,1.0,head
h_p2_cp69,1.1013896740905023,1.0,head
h_p2_cp70,1.0462135462922109,1.0,head
h_p2_cp71,1.0995375926821824,1.0,head
h_p2_cp72,1.0440221087568708,1.0,head
h_p2_cp73,1.0978315899208368,1.0,head
h_p2_cp74,1.042074305312376,1.0,head
h_p2_cp75,1.096269531700408,1.0,head
h_p2_cp76,1.0403692691143511,1.0,head
h_p2_cp77,1.0948565751879442,1.0,head
h_p2_cp78,1.038907008343014,1.0,head
h_p2_cp79,1.0936035607468277,1.0,head
h_p2_cp80,1.1732973158213122,1.0,head
h_p2_cp81,1.040797639540174,1.0,head
h_p2_cp82,1.1800646770708871,1.0,head
h_p2_cp83,1.0430013732179644,1.0,head
h_p2_cp84,1.1880369921274225,1.0,head
h_p2_cp85,1.0455187601742146,1.0,head
h_p2_cp86,1.1971440615460307,1.0,head
h_p2_cp87,1.0483514028978866,1.0,head
h_p2_cp88,1.2067803102250378,1.0,head
h_p2_cp89,1.051502045266171,1.0,head
h_p2_cp90,1.2147961310576507,1.0,head
h_p2_cp91,1.0549746123743216,1.0,head
h_p2_cp92,1.216487576601865,1.0,head
h_p2_cp93,1.0587741808638904,1.0,head
h_p2_cp94,1.2165515625908505,1.0,head
h_p2_cp95,1.0629068431557138,1.0,head
h_p2_cp96,1.2171268576420249,1.0,head
h_p2_cp97,1.0673793972571268,1.0,head
h_p2_cp98,1.2188052943024577,1.0,head
h_p2_cp99,1.0721987378504445,1.0,head
h_p2_cp100,1.2216339760259145,1.0,head
h_p2_cp101,1.0773707262597656,1.0,head
h_p2_cp102,1.2255099763403525,1.0,head
h_p2_cp103,1.0828981480327677,1.0,head
h_p2_cp104,1.2303036442214028,1.0,head
h_p2_cp105,1.088777092160015,1.0,head
h_p2_cp106,1.2358998997376696,1.0,head
h_p2_cp107,1.0949906810990655,1.0,head
h_p2_cp108,1.2422375905435914,1.0,head
h_p2_cp109,1.1014985985314505,1.0,head
h_p2_cp110,1.249387665517569,1.0,head
h_p2_cp111,1.1082206893642033,1.0,head
h_p2_cp112,1.2576812930280588,1.0,head
h_p2_cp113,1.1150143779406056,1.0,head
h_p2_cp114,1.2678022528003243,1.0,head
h_p2_cp115,1.1216514734862846,1.0,head
h_p2_cp116,1.2803922039284739,1.0,head
h_p2_cp117,1.1278143163481613,1.0,head
h_p2_cp118,1.2929236391303363,1.0,head
h_p2_cp119,1.133155587305151,1.0,head
h_p2_cp120,1.2803887383807664,1.0,head
h_p2_cp121,1.1374665856807196,1.0,head
h_p2_cp122,1.2680290313430025,1.0,head
h_p2_cp123,1.1408515361875677,1.0,head
h_p2_cp124,1.2585960352539995,1.0,head
h_p2_cp125,1.1434840399153008,1.0,head
h_p2_cp126,1.2516227721573125,1.0,head
h_p2_cp127,1.145358984642674,1.0,head
h_p2_cp128,1.2464885302562685,1.0,head
h_p2_cp129,1.146158803907111,1.0,head
h_p2_cp130,1.2427652572360819,1.0,head
h_p2_cp131,1.145295767988266,1.0,head
h_p2_cp132,1.2401767653872315,1.0,head
h_p2_cp133,1.1423409387777546,1.0,head
h_p2_cp134,1.2385360791040227,1.0,head
h_p2_cp135,1.13786407581983,1.0,head
h_p2_cp136,1.2376980031693012,1.0,head
h_p2_cp137,1.1326320351812944,1.0,head
h_p2_cp138,1.2375159764554962,1.0,head
h_p2_cp139,1.127212573688374,1.0,head
h_p2_cp140,1.2377890775124767,1.0,head
h_p2_cp141,1.1219386789400736,1.0,head
h_p2_cp142,1.2381925807902499,1.0,head
h_p2_cp143,1.1169796342574623,1.0,head
h_p2_cp144,1.2382116106561338,1.0,head
h_p2_cp145,1.1124104853534929,1.0,head
h_p2_cp146,1.2371740075444886,1.0,head
h_p2_cp147,1.108257495412443,1.0,head
h_p2_cp148,1.234608092551701,1.0,head
h_p2_cp149,1.1045236813719645,1.0,head
h_p2_cp150,1.23096608091878,1.0,head
h_p2_cp151,1.1012020438225278,1.0,head
h_p2_cp152,1.2268996070483644,1.0,head
h_p2_cp153,1.0982820495951413,1.0,head
h_p2_cp154,1.2228996573095627,1.0,head
h_p2_cp155,1.0957526443033991,1.0,head
h_p3_cp0,1.533772327276844,1.0,head
h_p3_cp1,1.5664013559658903,1.0,head
h_p3_cp2,1.532689723769477,1.0,head
h_p3_cp3,1.5670706646396662,1.0,head
h_p3_cp4,1.5311197289270277,1.0,head
h_p3_cp5,1.5676457577504912,1.0,head
h_p3_cp6,1.5290149989507078,1.0,head
h_p3_cp7,1.5679925717933811,1.0,head
h_p3_cp8,1.5264132542899995,1.0,head
h_p3_cp9,1.5679716754586008,1.0,head
h_p3_cp10,1.5234064750096008,1.0,head
h_p3_cp11,1.5675097094863915,1.0,head
h_p3_cp12,1.5200987801876291,1.0,head
h_p3_cp13,1.5666790039065335,1.0,head
h_p3_cp14,1.5165816072898757,1.0,head
h_p3_cp15,1.5656272794382515,1.0,head
h_p3_cp16,1.5129259799734183,1.0,head
h_p3_cp17,1.564515509455722,1.0,head
h_p3_cp18,1.5091838755736036,1.0,head
h_p3_cp19,1.5634986181255588,1.0,head
h_p3_cp20,1.5053926635360415,1.0,head
h_p3_cp21,1.5627249039680937,1.0,head
h_p3_cp22,1.501579605599531,1.0,head
h_p3_cp23,1.5623159317136281,1.0,head
h_p3_cp24,1.4977655348986354,1.0,head
h_p3_cp25,1.5622555784268937,1.0,head
h_p3_cp26,1.4939677006409937,1.0,head
h_p3_cp27,1.5620128830886346,1.0,head
h_p3_cp28,1.490201917527834,1.0,head
h_p3_cp29,1.5595758434222866,1.0,head
h_p3_cp30,1.4864839661615026,1.0,head
h_p3_cp31,1.5504837903467692,1.0,head
h_p3_cp32,1.4828298198077001,1.0,head
h_p3_cp33,1.539288594620296,1.0,head
h_p3_cp34,1.4792537650185644,1.0,head
h_p3_cp35,1.5280908741835195,1.0,head
h_p3_cp36,1.4757627883935358,1.0,head
h_p3_cp37,1.5175058150920124,1.0,head
h_p3_cp38,1.4723446732335361,1.0,head
h_p3_cp39,1.5076293149642135,1.0,head
h_p3_cp40,1.4689464962893346,1.0,head
h_p3_cp41,1.4984183621271048,1.0,head
h_p3_cp42,1.4654420401163752,1.0,head
h_p3_cp43,1.4898093338288771,1.0,head
h_p3_cp44,1.4615991250914433,1.0,head
h_p3_cp45,1.4817476468210375,1.0,head
h_p3_cp46,1.4570980526268729,1.0,head
h_p3_cp47,1.4741914102413347,1.0,head
h_p3_cp48,1.4517203547105277,1.0,head
h_p3_cp49,1.4671088064469764,1.0,head
h_p3_cp50,1.4457296738537984,1.0,head
h_p3_cp51,1.4604748109564019,1.0,head
h_p3_cp52,1.4394902217747436,1.0,head
h_p3_cp53,1.4542685844315983,1.0,head
h_p3_cp54,1.433277209731353,1.0,head
h_p3_cp55,1.4484716765161316,1.0,head
h_p3_cp56,1.4272574869185348,1.0,head
h_p3_cp57,1.443066906076118,1.0,head
h_p3_cp58,1.4215213131071684,1.0,head
h_p3_cp59,1.4380377617834854,1.0,head
h_p3_cp60,1.4161139777778826,1.0,head
h_p3_cp61,1.4333682039033702,1.0,head
h_p3_cp62,1.4110567330615,1.0,head
h_p3_cp63,1.4290427841386668,1.0,head
h_p3_cp64,1.406358686627817,1.0,head
h_p3_cp65,1.4250470172953371,1.0,head
h_p3_cp66,1.4020230754216048,1.0,head
h_p3_cp67,1.4213679463304467,1.0,head
h_p3_cp68,1.3980504497786672,1.0,head
h_p3_cp69,1.4179948155117776,1.0,head
h_p3_cp70,1.394440259763316,1.0,head
h_p3_cp71,1.4149197115988688,1.0,head
h_p3_cp72,1.3911916444671957,1.0,head
h_p3_cp73,1.4121380093705869,1.0,head
h_p3_cp74,1.3883038293513235,1.0,head
h_p3_cp75,1.4096484842654742,1.0,head
h_p3_cp76,1.3857763222233879,1.0,head
h_p3_cp77,1.4074530293954584,1.0,head
h_p3_cp78,1.3836089871218868,1.0,head
h_p3_cp79,1.405556016456288,1.0,head
h_p3_cp80,1.5387017221194268,1.0,head
h_p3_cp81,1.3845218782513757,1.0,head
h_p3_cp82,1.5445731669862124,1.0,head
h_p3_cp83,1.3855718572328357,1.0,head
h_p3_cp84,1.5514268903310555,1.0,head
h_p3_cp85,1.386753903114601,1.0,head
h_p3_cp86,1.559213967339846,1.0,head
h_p3_cp87,1.3880636258061085,1.0,head
h_p3_cp88,1.567542328206404,1.0,head
h_p3_cp89,1.3894974530994344,1.0,head
h_p3_cp90,1.5750316567482343,1.0,head
h_p3_cp91,1.391052738645135,1.0,head
h_p3_cp92,1.5786688621381193,1.0,head
h_p3_cp93,1.392727784243334,1.0,head
h_p3_cp94,1.5814577618046828,1.0,head
h_p3_cp95,1.3945217717133136,1.0,head
h_p3_cp96,1.5847657578877807,1.0,head
h_p3_cp97,1.3964345935548732,1.0,head
h_p3_cp98,1.5889639650251046,1.0,head
h_p3_cp99,1.3984665541533223,1.0,head
h_p3_cp100,1.5940677950364992,1.0,head
h_p3_cp101,1.4006178807894079,1.0,head
h_p3_cp102,1.5999863426141145,1.0,head
h_p3_cp103,1.402887929685924,1.0,head
h_p3_cp104,1.6066002484659252,1.0,head
h_p3_cp105,1.4052738863697154,1.0,head
h_p3_cp106,1.6137923424165888,1.0,head
h_p3_cp107,1.4077686318296347,1.0,head
h_p3_cp108,1.6214900331678526,1.0,head
h_p3_cp109,1.4103572876531574,1.0,head
h_p3_cp110,1.629756189033964,1.0,head
h_p3_cp111,1.413011884739141,1.0,head
h_p3_cp112,1.6389378307049631,1.0,head
h_p3_cp113,1.4156840593378783,1.0,head
h_p3_cp114,1.6497732465001043,1.0,head
h_p3_cp115,1.4182975196357472,1.0,head
h_p3_cp116,1.6629648251048565,1.0,head
