obsnme,obsval,weight,obsgp
h_p0_cp40,-2147.8791208783737,1.0,head
h_p0_cp41,-2147.8791208783737,1.0,head
h_p0_cp42,-2142.7142857116314,1.0,head
h_p0_cp43,-2142.7142857116314,1.0,head
h_p0_cp44,-2137.5494505483816,1.0,head
h_p0_cp45,-2137.5494505483816,1.0,head
h_p0_cp46,-2132.3846153816576,1.0,head
h_p0_cp47,-2132.3846153816576,1.0,head
h_p0_cp48,-2127.2197802184814,1.0,head
h_p0_cp49,-2127.2197802184814,1.0,head
h_p0_cp50,-2122.054945052048,1.0,head
h_p0_cp51,-2122.054945052048,1.0,head
h_p0_cp52,-2116.8901098899996,1.0,head
h_p0_cp53,-2116.89010989,1.0,head
h_p0_cp54,-2111.725274727952,1.0,head
h_p0_cp55,-2111.725274727952,1.0,head
h_p0_cp56,-2106.5604395615187,1.0,head
h_p0_cp57,-2106.5604395615187,1.0,head
h_p0_cp58,-2101.395604398343,1.0,head
h_p0_cp59,-2101.395604398343,1.0,head
h_p0_cp60,-2096.230769231619,1.0,head
h_p0_cp61,-2096.230769231619,1.0,head
h_p0_cp62,-2091.0659340683683,1.0,head
h_p0_cp63,-2091.0659340683683,1.0,head
h_p0_cp64,-2085.901098901626,1.0,head
h_p0_cp65,-2085.901098901626,1.0,head
h_p0_cp66,-2080.7362637383703,1.0,head
h_p0_cp67,-2080.736263738371,1.0,head
h_p0_cp68,-2075.5714285716263,1.0,head
h_p0_cp69,-2075.5714285716267,1.0,head
h_p0_cp70,-2070.406593408371,1.0,head
h_p0_cp71,-2070.4065934083715,1.0,head
h_p0_cp72,-2065.2417582416274,1.0,head
h_p0_cp73,-2065.241758241627,1.0,head
h_p0_cp74,-2060.0769230783717,1.0,head
h_p0_cp75,-2060.0769230783717,1.0,head
h_p0_cp76,-2054.912087911627,1.0,head
h_p0_cp77,-2054.9120879116276,1.0,head
h_p0_cp78,-2049.747252748372,1.0,head
h_p0_cp79,-2049.7472527483715,1.0,head
h_p0_cp80,-2044.582417581628,1.0,head
h_p0_cp81,-2044.5824175816276,1.0,head
h_p0_cp82,-2039.4175824183724,1.0,head
h_p0_cp83,-2039.4175824183721,1.0,head
h_p0_cp84,-2034.2527472516283,1.0,head
h_p0_cp85,-2034.2527472516283,1.0,head
h_p0_cp86,-2029.0879120883726,1.0,head
h_p0_cp87,-2029.0879120883721,1.0,head
h_p0_cp88,-2023.9230769216288,1.0,head
h_p0_cp89,-2023.9230769216288,1.0,head
h_p0_cp90,-2018.7582417583728,1.0,head
h_p0_cp91,-2018.7582417583728,1.0,head
h_p0_cp92,-2013.5934065916288,1.0,head
h_p0_cp93,-2013.593406591629,1.0,head
h_p0_cp94,-2008.428571428373,1.0,head
h_p0_cp95,-2008.4285714283733,1.0,head
h_p0_cp96,-2003.2637362616294,1.0,head
h_p0_cp97,-2003.2637362616294,1.0,head
h_p0_cp98,-1998.0989010983742,1.0,head
h_p0_cp99,-1998.0989010983742,1.0,head
h_p0_cp100,-1992.9340659316317,1.0,head
h_p0_cp101,-1992.9340659316317,1.0,head
h_p0_cp102,-1987.769230768381,1.0,head
h_p0_cp103,-1987.769230768381,1.0,head
h_p0_cp104,-1982.6043956016576,1.0,head
h_p0_cp105,-1982.6043956016579,1.0,head
h_p0_cp106,-1977.4395604384817,1.0,head
h_p0_cp107,-1977.4395604384815,1.0,head
h_p0_cp108,-1972.274725272048,1.0,head
h_p0_cp109,-1972.274725272048,1.0,head
h_p0_cp110,-1967.10989011,1.0,head
h_p0_cp111,-1967.10989011,1.0,head
h_p0_cp112,-1961.945054947952,1.0,head
h_p0_cp113,-1961.9450549479523,1.0,head
h_p0_cp114,-1956.780219781518,1.0,head
h_p0_cp115,-1956.7802197815188,1.0,head
h_p0_cp116,-1951.6153846183424,1.0,head
h_p0_cp117,-1951.615384618343,1.0,head
h_p0_cp118,-1946.4505494516186,1.0,head
h_p0_cp119,-1946.450549451619,1.0,head
h_p0_cp120,-1941.2857142883686,1.0,head
h_p0_cp121,-1941.2857142883684,1.0,head
h_p0_cp122,-1936.1208791216259,1.0,head
h_p0_cp123,-1936.1208791216259,1.0,head
h_p0_cp124,-1930.9560439583704,1.0,head
h_p0_cp125,-1930.9560439583704,1.0,head
h_p0_cp126,-1925.7912087916266,1.0,head
h_p0_cp127,-1925.7912087916266,1.0,head
h_p0_cp128,-1920.6263736283715,1.0,head
h_p0_cp129,-1920.6263736283713,1.0,head
h_p0_cp130,-1915.461538461628,1.0,head
h_p0_cp131,-1915.4615384616277,1.0,head
h_p0_cp132,-1910.2967032983745,1.0,head
h_p0_cp133,-1910.2967032983743,1.0,head
h_p0_cp134,-1905.131868131639,1.0,head
h_p0_cp135,-1905.1318681316384,1.0,head
h_p0_cp136,-1899.9670329684157,1.0,head
h_p0_cp137,-1899.9670329684152,1.0,head
h_p0_cp138,-1894.802197801798,1.0,head
h_p0_cp139,-1894.8021978017978,1.0,head
h_p0_cp140,-1889.637362639034,1.0,head
h_p0_cp141,-1889.6373626390343,1.0,head
h_p0_cp142,-1884.4725274742023,1.0,head
h_p0_cp143,-1884.4725274742016,1.0,head
h_p0_cp144,-1879.3076923183755,1.0,head
h_p0_cp145,-1879.3076923183746,1.0,head
h_p0_cp146,-1874.142857180498,1.0,head
h_p0_cp147,-1874.1428571804952,1.0,head
h_p0_cp148,-1868.9780221294036,1.0,head
h_p0_cp149,-1868.978022129399,1.0,head
h_p0_cp150,-1863.8131873984712,1.0,head
h_p0_cp151,-1863.813187398463,1.0,head
h_p0_cp152,-1858.6483539285894,1.0,head
h_p0_cp153,-1858.648353928576,1.0,head
h_p0_cp154,-1853.4835253415338,1.0,head
h_p0_cp155,-1853.4835253415129,1.0,head
h_p0_cp156,-1848.318715743921,1.0,head
h_p0_cp157,-1848.3187157438936,1.0,head
h_p0_cp158,-1843.1539799132565,1.0,head
h_p0_cp159,-1843.1539799132277,1.0,head
h_p0_cp160,-1837.9895307224008,1.0,head
h_p0_cp161,-1837.9895307223787,1.0,head
h_p0_cp162,-1832.826195256033,1.0,head
h_p0_cp163,-1832.826195256023,1.0,head
h_p0_cp164,-2251.173804059224,1.0,head
h_p0_cp165,-1832.8261952704843,1.0,head
h_p0_cp166,-2251.1738040548985,1.0,head
h_p0_cp167,-1832.8261952747898,1.0,head
h_p0_cp168,-2251.173804053642,1.0,head
h_p0_cp169,-1832.8261952760383,1.0,head
h_p0_cp170,-2251.173804053284,1.0,head
h_p0_cp171,-1832.8261952763921,1.0,head
h_p0_cp172,-2251.1738040531845,1.0,head
h_p0_cp173,-1832.8261952764904,1.0,head
h_p0_cp174,-2251.173804053157,1.0,head
h_p0_cp175,-1832.826195276517,1.0,head
h_p0_cp176,-2251.1738040531495,1.0,head
h_p0_cp177,-1832.8261952765245,1.0,head
h_p0_cp178,-2251.1738040531477,1.0,head
h_p0_cp179,-1832.8261952765265,1.0,head
h_p0_cp180,-2251.1738040531473,1.0,head
h_p0_cp181,-1832.8261952765274,1.0,head
h_p0_cp182,-2251.1738040531473,1.0,head
h_p0_cp183,-1832.8261952765272,1.0,head
h_p0_cp184,-2251.1738040531473,1.0,head
h_p0_cp185,-1832.8261952765274,1.0,head
h_p0_cp186,-2251.173804053147,1.0,head
h_p0_cp187,-1832.8261952765274,1.0,head
h_p0_cp188,-2251.1738040531473,1.0,head
h_p0_cp189,-1832.8261952765276,1.0,head
h_p0_cp190,-2251.1738040531473,1.0,head
h_p0_cp191,-1832.8261952765276,1.0,head
h_p0_cp192,-2251.1738040531473,1.0,head
h_p0_cp193,-1832.8261952765276,1.0,head
h_p0_cp194,-2251.1738040531473,1.0,head
h_p0_cp195,-1832.8261952765276,1.0,head
h_p0_cp196,-2251.1738040531473,1.0,head
h_p0_cp197,-1832.8261952765276,1.0,head
h_p0_cp198,-2251.1738040531473,1.0,head
h_p0_cp199,-1832.8261952765276,1.0,head
h_p0_cp200,-2251.1738040531473,1.0,head
h_p0_cp201,-1832.8261952765276,1.0,head
h_p0_cp202,-2251.1738040531473,1.0,head
h_p0_cp203,-1832.8261952765276,1.0,head
h_p0_cp204,-2251.1738040531473,1.0,head
h_p0_cp205,-1832.8261952765276,1.0,head
h_p0_cp206,-2251.1738040531473,1.0,head
h_p0_cp207,-1832.8261952765276,1.0,head
h_p0_cp208,-2251.1738040531473,1.0,head
h_p0_cp209,-1832.8261952765276,1.0,head
h_p0_cp210,-2251.1738040531473,1.0,head
h_p0_cp211,-1832.8261952765276,1.0,head
h_p0_cp212,-2251.1738040531473,1.0,head
h_p0_cp213,-1832.8261952765276,1.0,head
h_p0_cp214,-2251.1738040531473,1.0,head
h_p0_cp215,-1832.8261952765276,1.0,head
h_p0_cp216,-2251.1738040531473,1.0,head
h_p0_cp217,-1832.8261952765276,1.0,head
h_p0_cp218,-2251.1738040531473,1.0,head
h_p0_cp219,-1832.8261952765276,1.0,head
h_p0_cp220,-2251.1738040531473,1.0,head
h_p0_cp221,-1832.8261952765276,1.0,head
h_p0_cp222,-2251.1738040531473,1.0,head
h_p0_cp223,-1832.8261952765276,1.0,head
h_p0_cp224,-2251.1738040531473,1.0,head
h_p0_cp225,-1832.8261952765276,1.0,head
h_p0_cp226,-2251.1738040531473,1.0,head
h_p0_cp227,-1832.8261952765276,1.0,head
h_p0_cp228,-2251.1738040531473,1.0,head
h_p0_cp229,-1832.8261952765276,1.0,head
h_p0_cp230,-2251.1738040531473,1.0,head
h_p0_cp231,-1832.8261952765276,1.0,head
h_p0_cp232,-2251.1738040531473,1.0,head
h_p0_cp233,-1832.8261952765276,1.0,head
h_p0_cp234,-2251.1738040531473,1.0,head
h_p0_cp235,-1832.8261952765276,1.0,head
h_p0_cp236,-2251.1738040531473,1.0,head
h_p0_cp237,-1832.8261952765276,1.0,head
h_p0_cp238,-2251.1738040531473,1.0,head
h_p0_cp239,-1832.8261952765276,1.0,head
h_p0_cp240,-2251.1738040531473,1.0,head
h_p0_cp241,-1832.8261952765276,1.0,head
h_p0_cp242,-2251.1738040531473,1.0,head
h_p0_cp243,-1832.8261952765276,1.0,head
h_p0_cp244,-2251.1738040531473,1.0,head
h_p0_cp245,-1832.8261952765276,1.0,head
h_p0_cp246,-2251.1738040531473,1.0,head
h_p0_cp247,-1832.8261952765276,1.0,head
h_p0_cp248,-2251.1738040531473,1.0,head
h_p0_cp249,-1832.8261952765276,1.0,head
h_p0_cp250,-2251.1738040531473,1.0,head
h_p0_cp251,-1832.8261952765276,1.0,head
h_p0_cp252,-2251.1738040531473,1.0,head
h_p0_cp253,-1832.8261952765276,1.0,head
h_p0_cp254,-2251.1738040531473,1.0,head
h_p0_cp255,-1832.8261952765276,1.0,head
h_p0_cp256,-2251.1738040531473,1.0,head
h_p0_cp257,-1832.8261952765276,1.0,head
h_p0_cp258,-2251.1738040531473,1.0,head
h_p0_cp259,-1832.8261952765276,1.0,head
h_p0_cp260,-2251.1738040531473,1.0,head
h_p0_cp261,-1832.8261952765276,1.0,head
h_p0_cp262,-2251.1738040531473,1.0,head
h_p0_cp263,-1832.8261952765276,1.0,head
h_p0_cp264,-2251.1738040531473,1.0,head
h_p0_cp265,-1832.8261952765276,1.0,head
h_p0_cp266,-2251.1738040531473,1.0,head
h_p0_cp267,-1832.8261952765276,1.0,head
h_p0_cp268,-2251.1738040531473,1.0,head
h_p0_cp269,-1832.8261952765276,1.0,head
h_p0_cp270,-2251.1738040531473,1.0,head
h_p0_cp271,-1832.8261952765276,1.0,head
h_p0_cp272,-2251.1738040531473,1.0,head
h_p0_cp273,-1832.8261952765276,1.0,head
h_p0_cp274,-2251.1738040531473,1.0,head
h_p0_cp275,-1832.8261952765276,1.0,head
h_p0_cp276,-2251.1738040531473,1.0,head
h_p0_cp277,-1832.8261952765276,1.0,head
h_p0_cp278,-2251.1738040531473,1.0,head
h_p0_cp279,-1832.8261952765276,1.0,head
h_p0_cp280,-2251.1738040531473,1.0,head
h_p0_cp281,-1832.8261952765276,1.0,head
h_p0_cp282,-2251.1738040531473,1.0,head
h_p0_cp283,-1832.8261952765276,1.0,head
h_p0_cp284,-2251.1738040531473,1.0,head
h_p0_cp285,-1832.8261952765276,1.0,head
h_p0_cp286,-2251.1738040531473,1.0,head
h_p0_cp287,-1832.8261952765276,1.0,head
h_p0_cp288,-2251.1738040531473,1.0,head
h_p0_cp289,-1832.8261952765276,1.0,head
h_p0_cp290,-2251.1738040531473,1.0,head
h_p0_cp291,-1832.8261952765276,1.0,head
h_p0_cp292,-2251.1738040531473,1.0,head
h_p0_cp293,-1832.8261952765276,1.0,head
h_p0_cp294,-2251.1738040531473,1.0,head
h_p0_cp295,-1832.8261952765276,1.0,head
h_p0_cp296,-2251.1738040531473,1.0,head
h_p0_cp297,-1832.8261952765276,1.0,head
h_p0_cp298,-2251.1738040531473,1.0,head
h_p0_cp299,-1832.8261952765276,1.0,head
h_p0_cp300,-2251.1738040531473,1.0,head
h_p0_cp301,-1832.8261952765276,1.0,head
h_p0_cp302,-2251.1738040531473,1.0,head
h_p0_cp303,-1832.8261952765276,1.0,head
h_p0_cp304,-2251.1738040531473,1.0,head
h_p0_cp305,-1832.8261952765276,1.0,head
h_p0_cp306,-2251.1738040531473,1.0,head
h_p0_cp307,-1832.8261952765276,1.0,head
h_p0_cp308,-2251.1738040531473,1.0,head
h_p0_cp309,-1832.8261952765276,1.0,head
h_p0_cp310,-2251.1738040531473,1.0,head
h_p0_cp311,-1832.8261952765276,1.0,head
h_p0_cp312,-2251.1738040531473,1.0,head
h_p0_cp313,-1832.8261952765276,1.0,head
h_p0_cp314,-2251.1738040531473,1.0,head
h_p0_cp315,-1832.8261952765276,1.0,head
h_p0_cp316,-2251.1738040531473,1.0,head
h_p0_cp317,-1832.8261952765276,1.0,head
h_p0_cp318,-2251.1738040531473,1.0,head
h_p0_cp319,-1832.8261952765276,1.0,head
h_p0_cp320,-2251.1738040531473,1.0,head
h_p0_cp321,-1832.8261952765276,1.0,head
h_p0_cp322,-2251.1738040531473,1.0,head
h_p0_cp323,-1832.8261952765276,1.0,head
h_p0_cp324,-2251.1738040531473,1.0,head
h_p0_cp325,-1832.8261952765276,1.0,head
h_p0_cp326,-2251.1738040531473,1.0,head
h_p0_cp327,-1832.8261952765276,1.0,head
h_p0_cp328,-2251.1738040531473,1.0,head
h_p0_cp329,-1832.8261952765276,1.0,head
h_p0_cp330,-2251.1738040531473,1.0,head
h_p0_cp331,-1832.8261952765276,1.0,head
h_p0_cp332,-2251.1738040531473,1.0,head
h_p0_cp333,-1832.8261952765276,1.0,head
h_p0_cp334,-2251.1738040531473,1.0,head
h_p0_cp335,-1832.8261952765276,1.0,head
h_p0_cp336,-2251.1738040531473,1.0,head
h_p0_cp337,-1832.8261952765276,1.0,head
h_p0_cp338,-2251.1738040531473,1.0,head
h_p0_cp339,-1832.8261952765276,1.0,head
h_p0_cp340,-2251.1738040531473,1.0,head
h_p0_cp341,-1832.8261952765276,1.0,head
h_p0_cp342,-2251.1738040531473,1.0,head
h_p0_cp343,-1832.8261952765276,1.0,head
h_p0_cp344,-2251.1738040531473,1.0,head
h_p0_cp345,-1832.8261952765274,1.0,head
h_p0_cp346,-2251.1738040531473,1.0,head
h_p0_cp347,-1832.8261952765274,1.0,head
h_p0_cp348,-2251.173804053147,1.0,head
h_p0_cp349,-1832.8261952765272,1.0,head
h_p0_cp350,-2251.173804053146,1.0,head
h_p0_cp351,-1832.8261952765272,1.0,head
h_p0_cp352,-2251.1738040531463,1.0,head
h_p0_cp353,-1832.826195276527,1.0,head
h_p0_cp354,-2251.1738040531463,1.0,head
h_p0_cp355,-1832.8261952765267,1.0,head
h_p0_cp356,-2251.1738040531473,1.0,head
h_p0_cp357,-1832.8261952765263,1.0,head
h_p0_cp358,-2251.173804053149,1.0,head
h_p0_cp359,-1832.8261952765247,1.0,head
h_p0_cp360,-2251.173804053156,1.0,head
h_p0_cp361,-1832.826195276517,1.0,head
h_p0_cp362,-2251.1738040531827,1.0,head
h_p0_cp363,-1832.8261952764897,1.0,head
h_p0_cp364,-2251.1738040532805,1.0,head
h_p0_cp365,-1832.8261952763908,1.0,head
h_p0_cp366,-2251.17380405363,1.0,head
h_p0_cp367,-1832.8261952760365,1.0,head
h_p0_cp368,-2251.173804054857,1.0,head
h_p0_cp369,-1832.8261952747887,1.0,head
h_p0_cp370,-2251.1738040590617,1.0,head
h_p0_cp371,-1832.8261952704831,1.0,head
h_p1_cp0,-2251.166231569912,1.0,head
h_p1_cp1,-2251.1662315679027,1.0,head
h_p1_cp2,-2246.008213143371,1.0,head
h_p1_cp3,-2246.008213142415,1.0,head
h_p1_cp4,-2240.845360411071,1.0,head
h_p1_cp5,-2240.845360410624,1.0,head
h_p1_cp6,-2235.681094142031,1.0,head
h_p1_cp7,-2235.6810941418207,1.0,head
h_p1_cp8,-2230.5164204952266,1.0,head
h_p1_cp9,-2230.516420495125,1.0,head
h_p1_cp10,-2225.3516307854907,1.0,head
h_p1_cp11,-2225.351630785441,1.0,head
h_p1_cp12,-2220.186808320134,1.0,head
h_p1_cp13,-2220.186808320109,1.0,head
h_p1_cp14,-2215.02197668023,1.0,head
h_p1_cp15,-2215.021976680218,1.0,head
h_p1_cp16,-2209.8571424894753,1.0,head
h_p1_cp17,-2209.857142489469,1.0,head
h_p1_cp18,-2204.6923075914942,1.0,head
h_p1_cp19,-2204.692307591491,1.0,head
h_p1_cp20,-2199.5274725003674,1.0,head
h_p1_cp21,-2199.527472500366,1.0,head
h_p1_cp22,-2194.362637354744,1.0,head
h_p1_cp23,-2194.3626373547436,1.0,head
h_p1_cp24,-2189.197802195787,1.0,head
h_p1_cp25,-2189.1978021957866,1.0,head
h_p1_cp26,-2184.0329670316523,1.0,head
h_p1_cp27,-2184.032967031653,1.0,head
h_p1_cp28,-2178.86813186766,1.0,head
h_p1_cp29,-2178.86813186766,1.0,head
h_p1_cp30,-2173.7032967021596,1.0,head
h_p1_cp31,-2173.70329670216,1.0,head
h_p1_cp32,-2168.5384615377975,1.0,head
h_p1_cp33,-2168.5384615377975,1.0,head
h_p1_cp34,-2163.373626372198,1.0,head
h_p1_cp35,-2163.3736263721985,1.0,head
h_p1_cp36,-2158.2087912078096,1.0,head
h_p1_cp37,-2158.2087912078096,1.0,head
h_p1_cp38,-2153.0439560422024,1.0,head
h_p1_cp39,-2153.0439560422033,1.0,head
h_p1_cp40,-2147.879120877813,1.0,head
h_p1_cp41,-2147.8791208778134,1.0,head
h_p1_cp42,-2142.714285712211,1.0,head
h_p1_cp43,-2142.7142857122117,1.0,head
h_p1_cp44,-2137.5494505478396,1.0,head
h_p1_cp45,-2137.5494505478396,1.0,head
h_p1_cp46,-2132.384615382291,1.0,head
h_p1_cp47,-2132.384615382291,1.0,head
h_p1_cp48,-2127.2197802180845,1.0,head
h_p1_cp49,-2127.2197802180845,1.0,head
h_p1_cp50,-2122.0549450530134,1.0,head
h_p1_cp51,-2122.0549450530134,1.0,head
h_p1_cp52,-2116.89010989,1.0,head
h_p1_cp53,-2116.8901098900005,1.0,head
h_p1_cp54,-2111.7252747269877,1.0,head
h_p1_cp55,-2111.7252747269877,1.0,head
h_p1_cp56,-2106.560439561916,1.0,head
h_p1_cp57,-2106.5604395619166,1.0,head
h_p1_cp58,-2101.39560439771,1.0,head
h_p1_cp59,-2101.39560439771,1.0,head
h_p1_cp60,-2096.2307692321615,1.0,head
h_p1_cp61,-2096.2307692321615,1.0,head
h_p1_cp62,-2091.065934067789,1.0,head
h_p1_cp63,-2091.065934067789,1.0,head
h_p1_cp64,-2085.9010989021867,1.0,head
h_p1_cp65,-2085.9010989021867,1.0,head
h_p1_cp66,-2080.7362637377973,1.0,head
h_p1_cp67,-2080.736263737798,1.0,head
h_p1_cp68,-2075.57142857219,1.0,head
h_p1_cp69,-2075.571428572191,1.0,head
h_p1_cp70,-2070.4065934077994,1.0,head
h_p1_cp71,-2070.4065934078003,1.0,head
h_p1_cp72,-2065.241758242192,1.0,head
h_p1_cp73,-2065.241758242192,1.0,head
h_p1_cp74,-2060.076923077801,1.0,head
h_p1_cp75,-2060.076923077801,1.0,head
h_p1_cp76,-2054.9120879121933,1.0,head
h_p1_cp77,-2054.912087912194,1.0,head
h_p1_cp78,-2049.7472527478035,1.0,head
h_p1_cp79,-2049.747252747803,1.0,head
h_p1_cp80,-2044.5824175821956,1.0,head
h_p1_cp81,-2044.5824175821956,1.0,head
h_p1_cp82,-2039.4175824178046,1.0,head
h_p1_cp83,-2039.417582417805,1.0,head
h_p1_cp84,-2034.2527472521972,1.0,head
h_p1_cp85,-2034.2527472521972,1.0,head
h_p1_cp86,-2029.087912087806,1.0,head
h_p1_cp87,-2029.0879120878058,1.0,head
h_p1_cp88,-2023.9230769221988,1.0,head
h_p1_cp89,-2023.9230769221986,1.0,head
h_p1_cp90,-2018.7582417578076,1.0,head
h_p1_cp91,-2018.7582417578078,1.0,head
h_p1_cp92,-2013.5934065922,1.0,head
h_p1_cp93,-2013.5934065922004,1.0,head
h_p1_cp94,-2008.4285714278094,1.0,head
h_p1_cp95,-2008.4285714278096,1.0,head
h_p1_cp96,-2003.2637362622022,1.0,head
h_p1_cp97,-2003.2637362622022,1.0,head
h_p1_cp98,-1998.0989010978133,1.0,head
h_p1_cp99,-1998.098901097813,1.0,head
h_p1_cp100,-1992.934065932211,1.0,head
h_p1_cp101,-1992.9340659322108,1.0,head
h_p1_cp102,-1987.769230767838,1.0,head
h_p1_cp103,-1987.7692307678385,1.0,head
h_p1_cp104,-1982.6043956022904,1.0,head
h_p1_cp105,-1982.6043956022904,1.0,head
h_p1_cp106,-1977.4395604380834,1.0,head
h_p1_cp107,-1977.4395604380838,1.0,head
h_p1_cp108,-1972.2747252730126,1.0,head
h_p1_cp109,-1972.2747252730123,1.0,head
h_p1_cp110,-1967.1098901099997,1.0,head
h_p1_cp111,-1967.1098901099997,1.0,head
h_p1_cp112,-1961.9450549469866,1.0,head
h_p1_cp113,-1961.945054946987,1.0,head
h_p1_cp114,-1956.7802197819153,1.0,head
h_p1_cp115,-1956.7802197819158,1.0,head
h_p1_cp116,-1951.615384617709,1.0,head
h_p1_cp117,-1951.615384617709,1.0,head
h_p1_cp118,-1946.4505494521607,1.0,head
h_p1_cp119,-1946.4505494521607,1.0,head
h_p1_cp120,-1941.285714287788,1.0,head
h_p1_cp121,-1941.2857142877879,1.0,head
h_p1_cp122,-1936.1208791221864,1.0,head
h_p1_cp123,-1936.1208791221861,1.0,head
h_p1_cp124,-1930.956043957797,1.0,head
h_p1_cp125,-1930.9560439577967,1.0,head
h_p1_cp126,-1925.7912087921907,1.0,head
h_p1_cp127,-1925.7912087921904,1.0,head
h_p1_cp128,-1920.6263736278022,1.0,head
h_p1_cp129,-1920.6263736278017,1.0,head
h_p1_cp130,-1915.4615384622023,1.0,head
h_p1_cp131,-1915.4615384622018,1.0,head
h_p1_cp132,-1910.2967032978402,1.0,head
h_p1_cp133,-1910.2967032978397,1.0,head
h_p1_cp134,-1905.1318681323403,1.0,head
h_p1_cp135,-1905.1318681323396,1.0,head
h_p1_cp136,-1899.9670329683472,1.0,head
h_p1_cp137,-1899.9670329683468,1.0,head
h_p1_cp138,-1894.802197804212,1.0,head
h_p1_cp139,-1894.802197804212,1.0,head
h_p1_cp140,-1889.637362645253,1.0,head
h_p1_cp141,-1889.6373626452535,1.0,head
h_p1_cp142,-1884.472527499623,1.0,head
h_p1_cp143,-1884.4725274996229,1.0,head
h_p1_cp144,-1879.3076924084703,1.0,head
h_p1_cp145,-1879.3076924084685,1.0,head
h_p1_cp146,-1874.1428575103887,1.0,head
h_p1_cp147,-1874.142857510384,1.0,head
h_p1_cp148,-1868.9780233192505,1.0,head
h_p1_cp149,-1868.9780233192414,1.0,head
h_p1_cp150,-1863.8131916779,1.0,head
h_p1_cp151,-1863.8131916778846,1.0,head
h_p1_cp152,-1858.6483692071356,1.0,head
h_p1_cp153,-1858.648369207111,1.0,head
h_p1_cp154,-1853.4835794773278,1.0,head
h_p1_cp155,-1853.4835794772928,1.0,head
h_p1_cp156,-1848.3189057565264,1.0,head
h_p1_cp157,-1848.318905756483,1.0,head
h_p1_cp158,-1843.1546392166472,1.0,head
h_p1_cp159,-1843.1546392166028,1.0,head
h_p1_cp160,-1837.9917855010417,1.0,head
h_p1_cp161,-1837.9917855010074,1.0,head
h_p1_cp162,-1832.8337635377154,1.0,head
h_p1_cp163,-1832.8337635376936,1.0,head
h_p1_cp164,-2251.1662314679616,1.0,head
h_p1_cp165,-1832.8337636406743,1.0,head
h_p1_cp166,-2251.166231435502,1.0,head
h_p1_cp167,-1832.833763673449,1.0,head
h_p1_cp168,-2251.166231425464,1.0,head
h_p1_cp169,-1832.8337636835788,1.0,head
h_p1_cp170,-2251.1662314224304,1.0,head
h_p1_cp171,-1832.8337636866358,1.0,head
h_p1_cp172,-2251.1662314215305,1.0,head
h_p1_cp173,-1832.8337636875408,1.0,head
h_p1_cp174,-2251.166231421268,1.0,head
h_p1_cp175,-1832.8337636878039,1.0,head
h_p1_cp176,-2251.1662314211926,1.0,head
h_p1_cp177,-1832.8337636878796,1.0,head
h_p1_cp178,-2251.1662314211712,1.0,head
h_p1_cp179,-1832.8337636879014,1.0,head
h_p1_cp180,-2251.1662314211653,1.0,head
h_p1_cp181,-1832.8337636879073,1.0,head
h_p1_cp182,-2251.1662314211644,1.0,head
h_p1_cp183,-1832.833763687909,1.0,head
h_p1_cp184,-2251.1662314211635,1.0,head
h_p1_cp185,-1832.8337636879096,1.0,head
h_p1_cp186,-2251.1662314211626,1.0,head
h_p1_cp187,-1832.8337636879103,1.0,head
h_p1_cp188,-2251.1662314211626,1.0,head
h_p1_cp189,-1832.8337636879103,1.0,head
h_p1_cp190,-2251.1662314211626,1.0,head
h_p1_cp191,-1832.8337636879105,1.0,head
