obsnme,obsval,weight,obsgp
dd_p0_cp147,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp148,3.243122591811698e-06,1.0,drawdown
dd_p0_cp149,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp150,6.211785148479976e-07,1.0,drawdown
dd_p0_cp151,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp152,9.398172551300377e-08,1.0,drawdown
dd_p0_cp153,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp154,1.4717898011440411e-08,1.0,drawdown
dd_p0_cp155,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp156,4.724824975710362e-09,1.0,drawdown
dd_p0_cp157,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp158,3.610693966038525e-09,1.0,drawdown
dd_p0_cp159,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp160,3.497916623018682e-09,1.0,drawdown
dd_p0_cp161,-3.484046828816645e-09,1.0,drawdown
dd_p0_cp162,3.486093191895634e-09,1.0,drawdown
dd_p0_cp163,-3.4749518817989156e-09,1.0,drawdown
dd_p0_cp164,3.485183697193861e-09,1.0,drawdown
dd_p0_cp165,-3.4044660424115136e-09,1.0,drawdown
dd_p0_cp166,3.485183697193861e-09,1.0,drawdown
dd_p0_cp167,-2.9478997021215037e-09,1.0,drawdown
dd_p0_cp168,3.485183697193861e-09,1.0,drawdown
dd_p0_cp169,-5.286437954055145e-10,1.0,drawdown
dd_p0_cp170,3.485183697193861e-09,1.0,drawdown
dd_p0_cp171,8.735923984204419e-09,1.0,drawdown
dd_p0_cp172,3.485183697193861e-09,1.0,drawdown
dd_p0_cp173,2.6471980163478293e-08,1.0,drawdown
dd_p0_cp174,3.485183697193861e-09,1.0,drawdown
dd_p0_cp175,8.735696610528976e-09,1.0,drawdown
dd_p0_cp176,3.485183697193861e-09,1.0,drawdown
dd_p0_cp177,-5.284164217300713e-10,1.0,drawdown
dd_p0_cp178,3.485183697193861e-09,1.0,drawdown
dd_p0_cp179,-2.9476723284460604e-09,1.0,drawdown
dd_p0_cp180,3.485183697193861e-09,1.0,drawdown
dd_p0_cp181,-3.404011295060627e-09,1.0,drawdown
dd_p0_cp182,3.485183697193861e-09,1.0,drawdown
dd_p0_cp183,-3.4747245081234723e-09,1.0,drawdown
dd_p0_cp184,3.485183697193861e-09,1.0,drawdown
dd_p0_cp185,-3.484046828816645e-09,1.0,drawdown
dd_p0_cp186,3.485183697193861e-09,1.0,drawdown
dd_p0_cp187,-3.4849563235184178e-09,1.0,drawdown
dd_p0_cp188,3.485183697193861e-09,1.0,drawdown
dd_p0_cp189,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp190,3.485183697193861e-09,1.0,drawdown
dd_p0_cp191,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp192,3.485183697193861e-09,1.0,drawdown
dd_p0_cp193,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp194,3.485183697193861e-09,1.0,drawdown
dd_p0_cp195,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp196,3.485183697193861e-09,1.0,drawdown
dd_p0_cp197,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp198,3.485183697193861e-09,1.0,drawdown
dd_p0_cp199,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp200,3.485183697193861e-09,1.0,drawdown
dd_p0_cp201,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp202,3.485183697193861e-09,1.0,drawdown
dd_p0_cp203,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp204,3.485183697193861e-09,1.0,drawdown
dd_p0_cp205,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp206,3.485183697193861e-09,1.0,drawdown
dd_p0_cp207,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp208,3.485183697193861e-09,1.0,drawdown
dd_p0_cp209,-3.4854110708693042e-09,1.0,drawdown
dd_p0_cp210,3.485183697193861e-09,1.0,drawdown
dd_p0_cp211,-3.4854110708693042e-09,1.0,drawdown
dd_p1_cp0,6.69797373120673e-09,1.0,drawdown
dd_p1_cp1,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp2,3.184459274052642e-08,1.0,drawdown
dd_p1_cp3,1.0331859812140465e-09,1.0,drawdown
dd_p1_cp4,1.6958847481873818e-07,1.0,drawdown
dd_p1_cp5,-8.135430107358843e-10,1.0,drawdown
dd_p1_cp6,8.094607437669765e-07,1.0,drawdown
dd_p1_cp7,-1.5193108993116766e-09,1.0,drawdown
dd_p1_cp8,3.1515460250375327e-06,1.0,drawdown
dd_p1_cp9,1.1900738172698766e-09,1.0,drawdown
dd_p1_cp10,9.10191693037632e-06,1.0,drawdown
dd_p1_cp11,4.838511813431978e-10,1.0,drawdown
dd_p1_cp12,1.6042553852457786e-05,1.0,drawdown
dd_p1_cp13,-1.3633325579576194e-09,1.0,drawdown
dd_p1_cp14,9.099368526221951e-06,1.0,drawdown
dd_p1_cp15,-2.069555193884298e-09,1.0,drawdown
dd_p1_cp16,3.1510062399320304e-06,1.0,drawdown
dd_p1_cp17,6.393747753463686e-10,1.0,drawdown
dd_p1_cp18,8.109291229629889e-07,1.0,drawdown
dd_p1_cp19,-6.548361852765083e-11,1.0,drawdown
dd_p1_cp20,1.684989001660142e-07,1.0,drawdown
dd_p1_cp21,-1.9108483684249222e-09,1.0,drawdown
dd_p1_cp22,2.8205704438732937e-08,1.0,drawdown
dd_p1_cp23,-2.608430804684758e-09,1.0,drawdown
dd_p1_cp24,5.114998202770948e-09,1.0,drawdown
dd_p1_cp25,1.559783413540572e-10,1.0,drawdown
dd_p1_cp26,5.084075382910669e-10,1.0,drawdown
dd_p1_cp27,-2.1873347577638924e-10,1.0,drawdown
dd_p1_cp28,-4.94765117764473e-10,1.0,drawdown
dd_p1_cp29,-5.929905455559492e-10,1.0,drawdown
dd_p1_cp30,2.1832420316059142e-09,1.0,drawdown
dd_p1_cp31,2.1718733478337526e-09,1.0,drawdown
dd_p1_cp32,1.4738361642230302e-09,1.0,drawdown
dd_p1_cp33,1.477474143030122e-09,1.0,drawdown
dd_p1_cp34,-3.6834535421803594e-10,1.0,drawdown
dd_p1_cp35,-3.6698111216537654e-10,1.0,drawdown
dd_p1_cp36,-1.0504663805477321e-09,1.0,drawdown
dd_p1_cp37,-1.0741132427938282e-09,1.0,drawdown
dd_p1_cp38,1.8021637515630573e-09,1.0,drawdown
dd_p1_cp39,1.6320882423315197e-09,1.0,drawdown
dd_p1_cp40,1.9904291548300534e-09,1.0,drawdown
dd_p1_cp41,9.24956111703068e-10,1.0,drawdown
dd_p1_cp42,5.788024282082915e-09,1.0,drawdown
dd_p1_cp43,-9.217728802468628e-10,1.0,drawdown
dd_p1_cp44,3.6992332752561197e-08,1.0,drawdown
dd_p1_cp45,-1.6279955161735415e-09,1.0,drawdown
dd_p1_cp46,1.7659795048530214e-07,1.0,drawdown
dd_p1_cp47,1.0804797057062387e-09,1.0,drawdown
dd_p1_cp48,4.816706677956972e-07,1.0,drawdown
dd_p1_cp49,3.7425706977955997e-10,1.0,drawdown
dd_p1_cp50,1.7369802662869915e-07,1.0,drawdown
dd_p1_cp51,-1.4715624274685979e-09,1.0,drawdown
dd_p1_cp52,3.6342953535495326e-08,1.0,drawdown
dd_p1_cp53,-2.1695996110793203e-09,1.0,drawdown
dd_p1_cp54,1.1404608812881634e-08,1.0,drawdown
dd_p1_cp55,5.948095349594951e-10,1.0,drawdown
dd_p1_cp56,3.4089680411852896e-08,1.0,drawdown
dd_p1_cp57,2.2100721253082156e-10,1.0,drawdown
dd_p1_cp58,2.1737605493399315e-07,1.0,drawdown
dd_p1_cp59,-1.559783413540572e-10,1.0,drawdown
dd_p1_cp60,1.2819245966966264e-06,1.0,drawdown
dd_p1_cp61,2.6088855520356447e-09,1.0,drawdown
dd_p1_cp62,6.506070803879993e-06,1.0,drawdown
dd_p1_cp63,1.911757863126695e-09,1.0,drawdown
dd_p1_cp64,2.7099748876935337e-05,1.0,drawdown
dd_p1_cp65,6.548361852765083e-11,1.0,drawdown
dd_p1_cp66,8.417290973739e-05,1.0,drawdown
dd_p1_cp67,-6.39829522697255e-10,1.0,drawdown
dd_p1_cp68,0.0001583096616286639,1.0,drawdown
dd_p1_cp69,2.069555193884298e-09,1.0,drawdown
dd_p1_cp70,8.417491267209698e-05,1.0,drawdown
dd_p1_cp71,1.3637873053085059e-09,1.0,drawdown
dd_p1_cp72,2.7099198177893413e-05,1.0,drawdown
dd_p1_cp73,-4.833964339923114e-10,1.0,drawdown
dd_p1_cp74,6.5029689721995965e-06,1.0,drawdown
dd_p1_cp75,-1.1889369488926604e-09,1.0,drawdown
dd_p1_cp76,1.2808238807338057e-06,1.0,drawdown
dd_p1_cp77,1.5204477676888928e-09,1.0,drawdown
dd_p1_cp78,2.182393927796511e-07,1.0,drawdown
dd_p1_cp79,8.146798791131005e-10,1.0,drawdown
dd_p1_cp80,3.1978288461687043e-08,1.0,drawdown
dd_p1_cp81,-1.0320491128368303e-09,1.0,drawdown
dd_p1_cp82,2.8408067009877414e-09,1.0,drawdown
dd_p1_cp83,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp84,3.747845767065883e-08,1.0,drawdown
dd_p1_cp85,2.6722545953816734e-08,1.0,drawdown
dd_p1_cp86,2.371184564253781e-07,1.0,drawdown
dd_p1_cp87,1.5566729416605085e-07,1.0,drawdown
dd_p1_cp88,1.3866583685739897e-06,1.0,drawdown
dd_p1_cp89,7.473954610759392e-07,1.0,drawdown
dd_p1_cp90,7.04285685060313e-06,1.0,drawdown
dd_p1_cp91,2.9083691970299697e-06,1.0,drawdown
dd_p1_cp92,2.9338672902667895e-05,1.0,drawdown
dd_p1_cp93,8.405613471040851e-06,1.0,drawdown
dd_p1_cp94,9.112436055147555e-05,1.0,drawdown
dd_p1_cp95,1.4818658428339404e-05,1.0,drawdown
dd_p1_cp96,0.00017137870418082457,1.0,drawdown
dd_p1_cp97,8.405616426898632e-06,1.0,drawdown
dd_p1_cp98,9.112475618167082e-05,1.0,drawdown
dd_p1_cp99,2.9083969366183737e-06,1.0,drawdown
dd_p1_cp100,2.934040367108537e-05,1.0,drawdown
dd_p1_cp101,7.476385235349881e-07,1.0,drawdown
dd_p1_cp102,7.048814495647093e-06,1.0,drawdown
dd_p1_cp103,1.5771365724503994e-07,1.0,drawdown
dd_p1_cp104,1.4018864931131247e-06,1.0,drawdown
dd_p1_cp105,4.288085619919002e-08,1.0,drawdown
dd_p1_cp106,2.6136331143788993e-07,1.0,drawdown
dd_p1_cp107,1.218882061948534e-07,1.0,drawdown
dd_p1_cp108,5.2703398978337646e-08,1.0,drawdown
dd_p1_cp109,8.097110821836395e-07,1.0,drawdown
dd_p1_cp110,1.2654709280468524e-08,1.0,drawdown
dd_p1_cp111,5.023202902521007e-06,1.0,drawdown
dd_p1_cp112,4.110461304662749e-09,1.0,drawdown
dd_p1_cp113,2.741759158197965e-05,1.0,drawdown
dd_p1_cp114,2.2264430299401283e-09,1.0,drawdown
dd_p1_cp115,0.00012338239253040229,1.0,drawdown
dd_p1_cp116,1.832177076721564e-09,1.0,drawdown
dd_p1_cp117,0.0004156637569394661,1.0,drawdown
dd_p1_cp118,1.7553247744217515e-09,1.0,drawdown
dd_p1_cp119,0.0008435823608579085,1.0,drawdown
dd_p1_cp120,1.742137101246044e-09,1.0,drawdown
dd_p1_cp121,0.0004156637228334148,1.0,drawdown
dd_p1_cp122,1.7403181118424982e-09,1.0,drawdown
dd_p1_cp123,0.00012338216424723214,1.0,drawdown
dd_p1_cp124,1.7462298274040222e-09,1.0,drawdown
dd_p1_cp125,2.7416332841312396e-05,1.0,drawdown
dd_p1_cp126,1.7976162780541927e-09,1.0,drawdown
dd_p1_cp127,5.0179548907181015e-06,1.0,drawdown
dd_p1_cp128,2.2687345335725695e-09,1.0,drawdown
dd_p1_cp129,7.963981261127628e-07,1.0,drawdown
dd_p1_cp130,6.338723324006423e-09,1.0,drawdown
dd_p1_cp131,1.1215001904929522e-07,1.0,drawdown
dd_p1_cp132,3.943432602682151e-08,1.0,drawdown
dd_p1_cp133,1.3171302271075547e-08,1.0,drawdown
dd_p1_cp134,2.896617843362037e-07,1.0,drawdown
dd_p1_cp135,8.026290743146092e-11,1.0,drawdown
dd_p1_cp136,2.0195025172142778e-06,1.0,drawdown
dd_p1_cp137,-1.5293153410311788e-09,1.0,drawdown
dd_p1_cp138,1.2691993561020354e-05,1.0,drawdown
dd_p1_cp139,-1.7153070075437427e-09,1.0,drawdown
dd_p1_cp140,6.931718144187471e-05,1.0,drawdown
dd_p1_cp141,-1.73622538568452e-09,1.0,drawdown
dd_p1_cp142,0.00031192775486488244,1.0,drawdown
dd_p1_cp143,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp144,0.0010508427935747022,1.0,drawdown
dd_p1_cp145,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp146,0.002132661014002224,1.0,drawdown
dd_p1_cp147,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp148,0.0010508427940294496,1.0,drawdown
dd_p1_cp149,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp150,0.0003119277525911457,1.0,drawdown
dd_p1_cp151,-1.737134880386293e-09,1.0,drawdown
dd_p1_cp152,6.931717825864325e-05,1.0,drawdown
dd_p1_cp153,-1.7296315490966663e-09,1.0,drawdown
dd_p1_cp154,1.2691989923041547e-05,1.0,drawdown
dd_p1_cp155,-1.680291461525485e-09,1.0,drawdown
dd_p1_cp156,2.0194984244881198e-06,1.0,drawdown
dd_p1_cp157,-1.4058514352655038e-09,1.0,drawdown
dd_p1_cp158,2.896586011047475e-07,1.0,drawdown
dd_p1_cp159,-1.0163603292312473e-10,1.0,drawdown
dd_p1_cp160,3.943296178476885e-08,1.0,drawdown
dd_p1_cp161,5.556785254157148e-09,1.0,drawdown
dd_p1_cp162,6.33917807135731e-09,1.0,drawdown
dd_p1_cp163,3.2790921977721155e-08,1.0,drawdown
dd_p1_cp164,2.2687345335725695e-09,1.0,drawdown
dd_p1_cp165,1.8477362573321443e-07,1.0,drawdown
dd_p1_cp166,1.7976162780541927e-09,1.0,drawdown
dd_p1_cp167,8.84746896190336e-07,1.0,drawdown
dd_p1_cp168,1.7457750800531358e-09,1.0,drawdown
dd_p1_cp169,3.440895170570002e-06,1.0,drawdown
dd_p1_cp170,1.7403181118424982e-09,1.0,drawdown
dd_p1_cp171,9.940391919371905e-06,1.0,drawdown
dd_p1_cp172,1.7398633644916117e-09,1.0,drawdown
dd_p1_cp173,1.7515735862616566e-05,1.0,drawdown
dd_p1_cp174,1.7394086171407253e-09,1.0,drawdown
dd_p1_cp175,9.940390782503528e-06,1.0,drawdown
dd_p1_cp176,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp177,3.440888121986063e-06,1.0,drawdown
dd_p1_cp178,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp179,8.847018762025982e-07,1.0,drawdown
dd_p1_cp180,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp181,1.8455011741025373e-07,1.0,drawdown
dd_p1_cp182,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp183,3.1949639378581196e-08,1.0,drawdown
dd_p1_cp184,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp185,3.6827714211540297e-09,1.0,drawdown
dd_p1_cp186,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp187,-9.44510247791186e-10,1.0,drawdown
dd_p1_cp188,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp189,-1.6307240002788603e-09,1.0,drawdown
dd_p1_cp190,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp191,-1.7246293282369152e-09,1.0,drawdown
dd_p1_cp192,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp193,-1.7366801330354065e-09,1.0,drawdown
dd_p1_cp194,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp195,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp196,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp197,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp198,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp199,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp200,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp201,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp202,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp203,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp204,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp205,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp206,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp207,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp208,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp209,-1.7380443750880659e-09,1.0,drawdown
dd_p1_cp210,1.7389538697898388e-09,1.0,drawdown
dd_p1_cp211,-1.7380443750880659e-09,1.0,drawdown
dd_p2_cp0,3.174122866766993e-07,1.0,drawdown
dd_p2_cp1,9.908944775816053e-10,1.0,drawdown
dd_p2_cp2,1.576420800120104e-06,1.0,drawdown
dd_p2_cp3,6.871232471894473e-10,1.0,drawdown
dd_p2_cp4,6.93293350195745e-06,1.0,drawdown
dd_p2_cp5,-4.670255293603987e-10,1.0,drawdown
dd_p2_cp6,2.609770081107854e-05,1.0,drawdown
dd_p2_cp7,-7.703420124016702e-10,1.0,drawdown
dd_p2_cp8,8.000389561857446e-05,1.0,drawdown
dd_p2_cp9,4.411049303598702e-10,1.0,drawdown
dd_p2_cp10,0.00018400994576950325,1.0,drawdown
dd_p2_cp11,1.382431946694851e-10,1.0,drawdown
dd_p2_cp12,0.00027190508126295754,1.0,drawdown
dd_p2_cp13,-1.0177245712839067e-09,1.0,drawdown
dd_p2_cp14,0.000184008816631831,1.0,drawdown
dd_p2_cp15,-1.3201315596234053e-09,1.0,drawdown
dd_p2_cp16,8.000404977792641e-05,1.0,drawdown
dd_p2_cp17,-1.0913936421275139e-10,1.0,drawdown
dd_p2_cp18,2.60989882008289e-05,1.0,drawdown
dd_p2_cp19,-4.0972736314870417e-10,1.0,drawdown
dd_p2_cp20,6.932557425898267e-06,1.0,drawdown
dd_p2_cp21,-1.5575096767861396e-09,1.0,drawdown
dd_p2_cp22,1.574282123328885e-06,1.0,drawdown
dd_p2_cp23,-1.8249011191073805e-09,1.0,drawdown
dd_p2_cp24,3.1610716177965514e-07,1.0,drawdown
dd_p2_cp25,-4.561115929391235e-10,1.0,drawdown
dd_p2_cp26,5.725951268686913e-08,1.0,drawdown
dd_p2_cp27,-1.8417267710901797e-10,1.0,drawdown
dd_p2_cp28,9.632458386477083e-09,1.0,drawdown
