,well_1_x,well_1_y,well_1_q,well_2_x,well_2_y,well_2_q,xc
76,44.83359632558263,-18.64829284060081,36.940727674637614,-42.88070592759124,24.69677979560967,62.90083071860846,-13.514893225475554
77,25.36189988084233,24.894253661536453,53.714255218154115,1.499621159271335,-10.346411023841881,50.35569731078917,-20.685207694427955
78,-14.853868622632035,26.657645291980685,15.151713980030438,23.505080220810513,-30.7616408548706,52.46089457814619,17.494607773354275
79,20.942619795297716,-39.7576936937332,59.6314785296057,8.631308988229215,26.508656686375332,56.52205698160473,-16.028470732366053
80,-6.327612453701448,48.79766103683369,46.01965595037912,-49.14480019248343,-43.826954091724204,15.145365889836105,5.709267779030647
81,-15.62486283124305,-25.800253922327098,39.45879987157454,-10.518378563761289,26.653865374009897,27.114915858842622,-28.15454532484972
82,49.093922034142494,20.815282401443625,27.544393188379644,-16.584419237667902,44.30633167485041,9.88710236916477,39.91735025462367
83,-25.72199717179633,43.49264972249284,61.64481939988217,24.100126491540166,4.118613453090639,39.21651085934357,-24.79663761314187
84,12.126147536192718,49.41879234013928,37.71523675487444,27.34892805695732,-23.623795376998036,54.032558074189055,-30.9051414015723
85,39.0705959205288,25.408174149178535,25.349969374772662,-35.10015026856769,20.85556915495664,49.318933751149615,23.387075734448715
86,-24.10154317999207,-42.08990487264125,41.570614331135346,22.981674124491846,-26.961927487849625,64.02956690470506,38.88686659431538
87,-8.197949085460976,-18.346677722443992,36.0916988637531,-46.3147167830999,-23.756193778328637,35.725407730488854,18.665008856076298
88,23.460650926924814,-39.37623234439559,12.563518650703866,-16.658259276777102,-8.056208116641464,62.508885694763876,-12.878370638871154
89,-47.243984544241044,-10.914262623721847,57.74550829310185,-42.12125684016279,9.638347638038312,37.9522310593942,-8.738733789829197
90,42.47922657203347,4.615887404441175,28.450039869611604,47.97018823189765,-27.62709010427772,51.825599272424576,-15.114418643077364
91,41.85696274584821,14.805273242334351,32.67191385820927,-42.27394301558031,-6.026058446250296,15.473142033206425,40.410079211998536
92,-47.564172530247696,-26.782725117339357,37.650472651140305,-28.83032377702812,-8.498589117511578,60.118564139753786,-30.916924035294212
93,46.14295162261652,-26.288868687277255,41.393892683015174,23.496654728693514,-34.8085289943758,33.230321867896386,-21.773502406432897
94,43.82510970245683,-7.471968757155892,30.828661524771306,-16.94859379903908,-18.36522506686695,53.99309009530114,-32.22055489978231
95,-3.5975625777084232,-49.42146996368759,38.97619424916661,-13.27398053014327,-47.36154146737267,21.15402346506557,49.265545637144186
96,46.58119979918881,13.35183364755148,32.16354247149927,-44.650535309944026,47.97360631913659,18.60321113178701,-43.11901384039335
97,-1.6187350903380207,-22.659906491037606,43.36925130635942,40.4450491933905,40.90924632221437,46.67852760965302,31.799880982872324
98,43.36340783812798,-11.86045716322132,61.97027340822856,37.78791338889708,-27.25916079829166,19.942616777261513,20.652707201070015
99,-45.269596768203,-19.127815059225462,35.53402351873591,12.279739883139406,25.699300334694016,35.356867375489074,-7.623205078175573
100,37.71630736599599,20.221043981354853,62.80705154316874,-42.52070602546453,37.63405260089989,20.356354393091465,-30.09160092064861
101,15.733989032176424,-22.09039321430697,52.94913227838983,-45.98583778475103,-28.729996378906964,20.23162421974444,7.225813783116983
102,15.665191337140286,-2.9852900278015113,64.39350147929702,10.27320465162395,-43.059171435548585,10.607703064216787,16.73078492311558
103,6.282496949283043,11.404918839330378,32.273386236519706,2.9406555319384324,-39.60624580013984,14.98577945788167,-10.910475182368899
104,22.61778773120217,7.388256483525005,51.87530624149008,-4.262738493891845,-13.549402513132677,60.842518600841665,-32.374775097325625
105,9.64995372161458,48.0673527056895,28.200192545781302,4.381133046195764,44.773322632767105,51.304073172423934,22.345069616185782
106,-48.59386857746373,4.961590729709073,59.514234792107466,-30.848182796364696,-3.5489319754586433,43.49057452749552,34.95150437030762
107,-25.543481850726344,34.22500179086883,43.73874233848319,42.852065009232064,-3.2963174628258827,11.298534886254998,31.414803720807953
108,-28.223325368568307,-36.31918369664015,43.445864304874306,17.833751453465283,-35.17813024462131,49.00261648356779,-25.582016754214376
109,19.13346347954588,-46.65321314610523,24.154831030381523,27.493384384398084,17.635635857454886,44.94337348476469,-16.94879510749034
110,-8.443448887190094,-11.880365535286707,21.261501965939768,46.63027689935598,-13.432890415217273,44.671369372361895,48.40923479724792
111,46.31325044540033,-7.197587541179033,11.445265430156592,8.116644282023486,-18.964197964957087,30.108798077246558,29.81599585256579
112,-48.175973358733614,23.307480116354213,63.82589790369621,5.788890366131724,-37.49575633968216,25.986665473568113,-7.150446174978512
113,-18.85747657901058,41.53547149418429,8.75179232579869,3.0306869129683633,30.175763528565497,37.26053493857974,28.71384771355278
114,-11.652556222218458,-24.560293358186602,16.780854060723634,-14.991724224532113,-5.815088351890118,9.19447071487534,34.18708651709868
115,21.00457347028491,-9.15987502164348,21.906208676746516,43.76942452972821,-4.041718014668071,28.449946771931483,-1.9748290732401443
116,-13.711396466623626,1.031454107749184,22.427278420450627,-18.3970629105911,9.874495298048515,32.71883085750558,-33.43742350375581
117,46.128070382969184,1.9009163919218892,23.14925455523927,7.530945471496551,-11.314195396361626,45.66812098342124,-30.804582531194136
118,31.630130317305486,-12.442296382364383,61.58312603649119,-43.50554035792273,-23.917957181754048,61.80160085046302,-36.96968124353943
119,19.10640627103942,35.704184342059904,23.733892902371025,-12.451928202048087,-38.11573294014061,37.3308585071588,-21.856007089129072
120,35.292073264855645,-30.81067174456257,41.45005708080643,27.58123698819574,4.110466493144173,33.768721447210424,-45.604190836159304
121,-17.338034624529385,3.723271201188041,22.040056390087756,30.269235415089327,-40.37861266983012,51.61925658039396,3.708965974116552
122,-12.272307553046325,-5.286264426565282,32.70348717657497,27.94508481661721,-6.7304947958398245,8.233100955293759,30.775430590584563
123,-42.25222196287527,32.87271974965043,33.440449811397734,12.832176436043795,-26.58812437300635,32.26584843758839,32.85301051796003
124,20.065744855219222,-24.74749071426886,8.266466391659435,-3.3105891695406484,-15.96235465909411,13.872381276684283,-4.872312053400194
125,24.181176533728774,-17.970890105661297,10.722482591433327,16.296170863664713,-18.883801589078885,10.289978299447668,-44.21407404904319
126,47.24389508111001,-2.7845327161034135,34.2489716122936,47.39615441265228,29.866108812413827,49.62390589018997,45.780820023569206
127,46.012395228024076,16.848897146120066,28.715148062869126,-10.240934001111604,-8.874212652756974,61.50979688382679,47.919643453606085
128,-33.653842804789335,5.186603293981953,7.556169292428405,18.808737781383584,49.09634749260748,39.01256096467389,-10.210408354841086
129,-48.07812859777285,49.13534362100242,14.652836441368736,-37.95199748504017,-2.4001065575617773,34.69656292454828,20.831115830525988
130,34.2498292915202,-47.37060843243924,12.602767912506415,43.28440867206757,4.586663064216779,50.354869906213956,-14.992258881583773
131,38.95227800980335,-28.34444819596984,24.784205655425705,-14.397181550710691,1.6073571432827976,41.238476952184314,14.804931327885868
132,9.762945059802831,28.163541455867374,24.60107539538863,-45.786169917925974,-22.816462319886675,57.171653496788615,-46.782968337070386
133,18.41785143292907,37.9222617793273,64.62454727964513,-10.653530493476858,-46.72013556776034,36.51953983458016,-11.283669653653696
134,-1.162134009937212,-37.66653625439024,19.354505364403597,-25.260754068377345,-25.702815307459637,48.53507693640569,-23.26274923269799
135,-40.71583507050528,27.7590019715162,17.912410451432784,47.771769566325844,12.07956796991693,26.237242762465254,-12.035908742777522
136,-32.87502874756342,-19.28090955615014,24.196355831972596,-10.248267189701885,-15.807012591372796,18.865110315985575,-20.954446148598237
137,-37.205541598147875,-36.520872582392194,13.961237945066262,5.831139816186301,11.996158406185245,12.96496936094757,35.39185824356697
138,-14.44141691515346,-16.353794755324515,47.57436226166178,5.920858037680475,-38.91534270815629,23.890653939538446,-46.23690914887975
139,49.495529579622044,-36.86161868374298,62.66502841098644,24.018665049949263,-10.116316250583246,61.75063064874698,-5.547205190988301
140,-42.2868176072315,-41.653351274802745,31.437470545370186,-31.420475824512785,38.035026279301505,48.7080388232493,-29.125351093001395
141,45.830524200267035,4.094451306888516,58.633004938922426,12.511720227706867,-46.2311563013109,13.990121419132718,-12.121821158708016
142,-27.33754138248302,32.77913890282241,37.76702658985636,-0.32019763747449304,-21.01705539828864,31.20669786249369,8.616335595680248
143,-47.545468803250245,-36.86338301199068,52.204316850617744,48.68151143373474,3.816303173280886,30.97775772460036,29.528238425205203
144,28.21643189626488,37.53813608289684,22.528820308066464,33.72451561314638,-12.837131398024837,11.367657442050241,19.280854887352234
145,28.06342095619044,-25.95384731610165,21.20416885129419,23.18635158112376,3.4617173816433606,44.95083857018198,-21.912056938214796
146,-31.1246998689107,-37.31830988069975,25.29041189875076,-42.69741568710975,32.54470032204125,46.88713576176393,-19.42852836455917
147,27.36394636013455,15.222696852464807,19.37604362716108,39.20411565236293,15.307449264580669,43.03718517238418,-29.863382891560807
148,-1.3023271201590774,33.15652387979766,58.90820748595902,-13.569683259743101,-5.664184939827713,33.608842632313745,-15.221548663588557
149,46.19837501416491,30.800301816562865,36.15029551824068,2.6758541621015866,-48.112104756926335,56.71792025919117,-16.420697191039594
